"TID_INTRO_MESSAGE_TITLE","WELCOME TO HADES' STAR"
"TID_STATUS_TURRET_SETUP","Setting up..."
"TID_OBJ_ACTION_VIEW_MISSION","SCAN"
"TID_OBJ_ACTION_EXPLORE_SECTOR","REVEAL"
"TID_OBJ_ACTION_FINISH_NOW","FINISH NOW"
"TID_OBJ_ACTION_VIEW_RESEARCH","RESEARCH"
"TID_OBJ_ACTION_CANCEL_BUILD","CANCEL CONSTRUCTION"
"TID_OBJ_CANCEL_BUILD_CONFIRM","Are you sure you want to cancel construction? You will be refunded {0}% of the cost."
"TID_OBJECT_NAME_WITH_LEVEL","{0} (Level {1})"
"TID_PLANET_LEVEL","LEVEL {0}"
"TID_TRADE_STATION_NAME","TRADE STATION {0}"
"TID_PLANET_COLONIZED_BY","Colonized by {0}"
"TID_PLANET_NOT_COLONIZED","Not colonized"
"TID_SECTOR_UNCHARTED","Uncharted Space"
"TID_OBJECT_ACTION_UPGRADE","UPGRADE"
"TID_OBJECT_ACTION_CANCEL_DEPARTURE","CANCEL MOVE"
"TID_OBJECT_ACTION_FORCE_DEPARTURE","DEPART NOW"
"TID_OBJECT_ACTION_COLONIZE","COLONIZE"
"TID_OBJECT_ACTION_CLEAR_WAYPOINTS","CLEAR LAST WAYPOINT"
"TID_OBJECT_ACTION_MOVE","MOVE"
"TID_OBJECT_ACTION_ADD_WAYPOINT","ADD WAYPOINT"
"TID_OBJECT_ACTION_PLAYER_INFO","PLAYER INFO"
"TID_OBJECT_ACTION_VISIT_STAR","GO TO STAR"
"TID_OBJECT_ACTION_TRADE_JOBS","SHIPMENTS"
"TID_OBJECT_ACTION_ARTIFACTS","ARTIFACTS"
"TID_OBJECT_ACTION_PRODUCTION","PRODUCTION"
"TID_OBJECT_ACTION_ACTIVATE","ACTIVATE"
"TID_OBJECT_ACTION_DEACTIVATE","DEACTIVATE"
"TID_OBJECT_ACTION_LINK","LINK"
"TID_OBJECT_ACTION_UNLINK","UNLINK"
"TID_OBJECT_ACTION_SHIP_UPGRADE","MODULES"
"TID_OBJECT_ACTION_USE_STARGATE","JUMP"
"TID_OBJECT_ACTION_SPEEDUP_BUILDING_CONSTRUCTION","FINISH"
"TID_OBJECT_ACTION_VIEW_ALLIANCE_STAR","STAR"
"TID_OBJECT_ACTION_FINISH_PLANET_UPGRADE","FINISH"
"TID_CERBERUS_STATION_SPAWNING_IN","Spawning New Fighters in {0}"
"TID_OBJECT_ACTION_VIEW_DIPLOMACY_LINK","VIEW DIPLOMACY"
"TID_OBJECT_ACTION_VIEW_RED_STAR_STATUS","SCANNER STATUS"
"TID_OBJECT_ACTION_INFO","INFO"
"TID_OBJECT_INFO_UNDER_CONSTRUCTION","Under Construction"
"TID_OBJECT_INFO_UPGRADING_TO_LEVEL","Upgrading to level {0}"
"TID_OBJECT_INFO_UPGRADING_SHIP_TO_LEVEL","Upgrading {0}"
"TID_RESEARCHING","Researching Artifact..."
"TID_SCOUTING","Scanning..."
"TID_UNLOCK_SECTOR_CONFIRM","Start scanning this sector?"
"TID_CONFIRM_SECTOR_SPEEDUP","Finish scanning this sector?"
"TID_WARP_HUB_LINKED","Linked"
"TID_WARP_HUB_NOT_LINKED","Not linked"
"TID_CR_ASTEROID_CONTAINS","Contains  <sprite name=''cr''> <color>{0}</color>."
"TID_ASTEROID_HYDROGEN_REMAINING","<sprite name=''fuel''> <color>{0}</color> remaining"
"TID_SELECT_REVEAL_SECTOR","SELECT AN ADJACENT SECTOR TO REVEAL"
"TID_SECTOR_NOT_ADJACENT","This sector is not adjacent to the scanner"
"TID_SECTOR_ALREADY_EXPLORED","This sector is already scanned"
"TID_SCANNER_BUSY","You must wait until the scanner finishes its current operation"
"TID_READY_TO_USE","Ready to use"
"TID_RECHARGING","Recharging..."
"TID_ACTIVE","Active"
"TID_OBJECT_ACTION_PROGRAM_MINER","SET MINING ROUTE"
"TID_OBJECT_ACTION_SUMMON_FLAGSHIP","SUMMON FLAGSHIP {0}"
"TID_DIPLOMACY_LINK_DLG_TITLE","DIPLOMACY STATION"
"TID_DIPLOMACY_LINK_DLG_RECOMMENDED_PLAYERS_TAB","RECOMMENDED"
"TID_DIPLOMACY_LINK_DLG_FRIENDS_TAB","FRIENDS"
"TID_DIPLOMACY_DLG_EMPTY_PROMPT","Select one of these recommended players to request diplomatic relations.\n\nYou can also send a request to any other player from their profile window."
"TID_DIPLOMACTY_DLG_INCOMING_REQUEST_TEXT","INCOMING REQUESTS"
"TID_DIPLOMACTY_DLG_OUTGOING_REQUEST_TEXT","OUTGOING REQUEST"
"TID_DIPLOMACY_DLG_CANCEL_REQUEST","CANCEL"
"TID_DIPLOMACTY_DLG_INCOMING_REQUEST_ACCEPT","ACCEPT"
"TID_DIPLOMACTY_DLG_INCOMING_REQUEST_REJECT","REJECT"
"TID_DIPLOMACTY_DLG_INCOMING_REQUEST_PLAYER_INFO","PLAYER INFO"
"TID_DIPLOMACY_DLG_LINKED_TO","Your station is linked to:"
"TID_DIPLOMACY_DLG_CONFIRM_END_RELATIONS","Are you sure you want to end diplomatic relations with this player? All ships will be returned to their home systems"
"TID_DIPLOMACY_DLG_REQUEST_BUTTON","REQUEST"
"TID_MSG_REQUEST_SENT","Diplomacy Request Sent Successfully"
"TID_MSG_REQUEST_OTHER_PLAYER_SLOTS_FULL","Cannot send request, player's diplomacy centers are full"
"TID_MSG_REQUEST_OTHER_PLAYER_INBOX_FULL","Cannot send request, player's inbox is full"
"TID_MSG_REQUEST_ALREADY_WAITING_FOR_RESPONSE","Cannot send request, already waiting for a response from this player"
"TID_DIPLOMACY_LINK_DLG_NO_RECOMMENDED_PLAYERS","No players available"
"TID_PERMISSIONS_TITLE","ALLOWED ACTIVITIES"
"TID_PERMISSIONS_SUBTITLE","Applies to all Diplomacy Contacts."
"TID_PERMISSION_LOAD_ARTIFACTS","LOAD ARTIFACTS"
"TID_PERMISSION_UNLOAD_ARTIFACTS","UNLOAD ARTIFACTS"
"TID_PERMISSION_EXPIRES_IN","Expires in {0}"
"TID_OFFLINE_REPORT_DLG_TITLE","PROGRESS REPORT"
"TID_OFFLINE_REPORT_DLG_LAST_LOGIN","Last Login: {0} ago"
"TID_OFFLINE_SECTION_TITLE_RESOURCES_COLLECTED","RESOURCES"
"TID_OFFLINE_REPORT_DLG_CR_FROM_SHIPMENTS","<color>+{0} Credits</color> from shipment deliveries."
"TID_OFFLINE_REPORT_DLG_FUEL_FROM_SHIPMENTS","<color>+{0} Hydrogen</color> from mining."
"TID_OFFLINE_REPORT_DLG_CR_FROM_HOURLY","<color>+{0} Credits</color> from hourly income."
"TID_OFFLINE_REPORT_DLG_FUEL_FROM_HOURLY","<color>+{0} Hydrogen</color> from hourly income."
"TID_OFFLINE_SECTION_TITLE_SUPERNOVA","STAR HAS GONE SUPERNOVA"
"TID_OFFLINE_SECTION_SUPERNOVA_VIEW","VIEW"
"TID_OFFLINE_REPORT_DLG_DISMISS_BUTTON","DISMISS"
"TID_OFFLINE_REPORT_DLG_PLANET_UPGRADED","{0} is now a level {1} planet"
"TID_OFFLINE_REPORT_SHIP_LOST","SHIP LOST"
"TID_OFFLINE_REPORT_MODULE_UNLOCKED","New Module Available: {0}"
"TID_OFFLINE_REPORT_MODULE_UPGRADED","Module Upgraded: {0}"
"TID_MISSING_RES_DLG_NOT_ENOUGH_CR_TITLE","NOT ENOUGH CREDITS"
"TID_MISSING_RES_DLG_BUY_MISSING_CR","Buy the missing   <sprite name=''cr''> <color>{0}</color> ?"
"TID_MISSING_RES_DLG_NOT_ENOUGH_FUEL_TITLE","NOT ENOUGH HYDROGEN"
"TID_MISSING_RES_DLG_BUY_MISSING_FUEL","Buy the missing   <sprite name=''fuel''> <color>{0}</color> ?"
"TID_NOT_ENOUGH_CRYSTALS_DLG_TITLE","NOT ENOUGH CRYSTALS"
"TID_NOT_ENOUGH_CRYSTALS_BUY_MORE_PROMPT","You can buy additional Crystals at the Store."
"TID_NOT_ENOUGH_CRYSTALS_ENTER_STORE_BUTTON","ENTER STORE"
"TID_PURCHASES_DISABLED","Purchases are disabled in the Alpha"
"TID_PURCHASING_FAILED_DISABLED","Purchases are disabled from your device's restrictions settings"
"TID_PURCHASING_FAILED_NO_PRODUCTS_FOUND","Purchases unavailable: No products found"
"TID_PURCHASING_FAILED_UNKNOWN_GAME","Purchases unavailable: App not known"
"TID_PURCHASING_NOT_INITIALIZED","Purchases are not yet available, please try again later"
"TID_PURCHASE_IN_PROGRESS","An order is already in progress, please wait until it is processed"
"TID_PURCHASE_FAIL_EXISTING_PENDING","Purchase failed: Previous purchase is pending"
"TID_PURCHASE_FAIL_PAYMENTDECLINED","Purchase failed: Payment Declined"
"TID_PURCHASE_FAIL_PRODUCTUNAVAILABLE","Purchase failed: Product Unavailable"
"TID_PURCHASE_FAIL_PURCHASINGUNAVAILABLE","Purchase failed: Purchasing unavailable"
"TID_PURCHASE_FAIL_SIGNATUREINVALID","Purchase failed: Invalid Signature"
"TID_PURCHASE_FAIL_USERCANCELLED","Purchase failed: Cancelled by user"
"TID_PURCHASE_FAIL_UNKNOWN","Purchase failed: Unknown reason"
"TID_PURCHASE_STEAM_NO_OVERLAY","Purchases require the Steam overlay to be enabled."
"TID_PURCHASE_OFFER_EXPIRED","This offer has expired"
"TID_SETTINGS_DLG_TITLE","SETTINGS"
"TID_SETTINGS_DLG_ACCOUNT","ACCOUNT"
"TID_SETTINGS_DLG_NOT_SIGNED_IN","Not Signed In"
"TID_SETTINGS_DLG_NOT_SIGNED_IN_APPLE","Sign in to GameCenter to save progress and to access your account from another iPhone or iPad"
"TID_SETTINGS_DLG_NOT_SIGNED_IN_GOOGLE","Sign in to Google Play Games to save progress and to access your account from another Android device"
"TID_SETTINGS_DLG_SIGN_IN","SIGN IN"
"TID_SETTINGS_DLG_SIGN_OUT","SIGN OUT"
"TID_SETTINGS_DLG_CONTACT_SUPPORT","Help & Support"
"TID_SETTINGS_DLG_LINK_DEVICE","Link Another Device"
"TID_LINK_DEVICE_ERR_SIGN_GP","You must sign in to Google Play before you can link another device"
"TID_LINK_DEVICE_ERR_SIGN_GC","You must sign in to GameCenter before you can link another device"
"TID_SETTINGS_FULLSCREEN","Fullscreen"
"TID_SETTINGS_DLG_CREDITS","Credits"
"TID_CREDITS_SCREEN_SPECIAL_THANKS","SPECIAL THANKS"
"TID_CREDITS_SCREEN_DESIGN_SECTION","UI & BRAND DESIGN"
"TID_CREDITS_SCREEN_FOOTER","(c) 2016-{0} Parallel Space Inc. All Rights Reserved"
"TID_CREDITS_PC_MUSIC","Original Music Composed by\nWinifred Phillips\n\nMusic Produced by Winnie Waldron"
"TID_SETTINGS_SUPPORT_EMAIL_HEADER","In-game Support Request"
"TID_SETTINGS_SUPPORT_EMAIL_BODY1","Describe your problem here:"
"TID_SETTINGS_SUPPORT_EMAIL_BODY2","Please do not delete content below this line"
"TID_SETTINGS_DLG_MUSIC","Music"
"TID_SETTINGS_DLG_BATTERY_SAVER","Conserve Battery"
"TID_SETTINGS_DLG_LANDSCAPE","Landscape Mode"
"TID_HIGH_QUALITY_RENDERING","High Quality Rendering"
"TID_SETTINGS_DLG_SFX","Sound Effects"
"TID_SETTINGS_DLG_BTN_PRIVACY","Privacy Policy"
"TID_SETTINGS_DLG_BTN_TERMS","Terms Of Service"
"TID_SETTINGS_DLG_SIGN_IN_TO_GAMECENTER","Sign in to GameCenter before launching the game to save your progress and play from multiple devices"
"TID_SETTINGS_DLG_SIGN_IN_TO_GOOGLE_PLAY","Sign in to Google Play Games to save your progress and play from multiple devices"
"TID_SETTINGS_DLG_ACCOUNT_STATUS_SYNCED","Your progress is being saved"
"TID_SETTINGS_DLG_LANGUAGE","Change Language"
"TID_SETTINGS_QUIT_GAME","Quit Game"
"TID_SETTINGS_DLG_RATE_US","Rate Hades' Star"
"TID_LANDSCAPE_WARNING","Landscape mode support is experimental and may have issues. It is only recommended for larger devices like tablets."
"TID_LANDSCAPE_CONFIRM","Are you sure you want to change screen orientation? The game will need to restart."
"TID_UNLINK_STEAM","Reset Game"
"TID_UNLINK_STEAM_DONE","The game will now exit. Please relaunch Hades' Star from Steam to start playing in your new star."
"TID_UNLINK_STEAM_PROMPT_1","This process will erase all your Steam progress and start a new game under your current Steam account. You will lose access to this game forever."
"TID_UNLINK_STEAM_PROMPT_2","You will not be able to transfer any resources, including resources purchased via in-app purchases, to the new game."
"TID_UNLINK_STEAM_PROMPT_3","Only your Steam progress will be reset. If you have other platforms associated with this game, you will still be able to access it from those platforms."
"TID_UNLINK_STEAM_PROMPT_4","This is your final confirmation. If you continue, the current game will be lost."
"TID_UNLINK_STEAM_PROMPT_TOGGLE","I understand and wish to continue."
"TID_DELETE_ACCOUNT","Delete Account"
"TID_DELETE_ACCOUNT_1","This process will delete all your game progress and start a new game. You will lose access to your current game ({0}, Level {1}) forever."
"TID_DELETE_ACCOUNT_IOS","Only your GameCenter progress will be reset. If you have other platforms associated with this game, you will still be able to access it from those platforms."
"TID_DELETE_ACCOUNT_ANDROID","Only your Google Play progress will be reset. If you have other platforms associated with this game, you will still be able to access it from those platforms."
"TID_DELETE_ACCOUNT_DONE","Relaunch the game to restart from a new account."
"TID_SETTINGS_SCREEN_RES","Resolution"
"TID_RESOLUTION_DIALOG_TITLE","SELECT RESOLUTION"
"TID_CURRENT_RESOLUTION","Current Resolution:\n{0} x {1}"
"TID_SETTINGS_DLG_NEWSLETTER","Newsletter"
"TID_SETTINGS_DLG_NOTIFICATIONS","Notifications"
"TID_LANG_DLG_TITLE","SELECT LANGUAGE"
"TID_CHANGE_LANGUAGE_CONFIRM","Are you sure you want to change language? The game will need to restart."
"TID_LINK_DEVICE_DLG_TITLE","LINK ANOTHER DEVICE"
"TID_LINK_DEVICE_DLG_FIRSTPAGE_DESCR","Use this page if you want to access your existing game from another device.\n\nWhich device are you on now?"
"TID_LINK_DEVICE_DLG_FIRSTPAGE_OLD_DEVICE_BUTTON","This is the OLD device"
"TID_LINK_DEVICE_DLG_FIRSTPAGE_NEW_DEVICE_BUTTON","This is the NEW device"
"TID_LINK_DEVICE_DLG_PLATFORM_SELECTION_PROMPT","What is the type of the new device you want to link to?"
"TID_LINK_DEVICE_TYPE_IOS","iPhone or iPad"
"TID_LINK_DEVICE_TYPE_ANDROID","Android"
"TID_LINK_DEVICE_TYPE_PC_OR_MAC","PC or Mac"
"TID_LINK_DEVICE_TYPE_OTHER","Other"
"TID_LINK_DEVICE_DLG_INFO_ANDROID","To play on multiple Android devices, make sure to sign in to your Google account in the settings window.\n\nOn the new device, sign in with the same Google account. You will be asked if you want to switch to your other account. Select OK and your progress will be synchronized."
"TID_LINK_DEVICE_DLG_INFO_IOS","To play on multiple iOS devices, make sure to sign in to GameCenter first.\n\nOn the new device, sign in with the same GameCenter account before launching the game. You will be asked if you want to switch to your other account. Select OK and your progress will be synchronized."
"TID_LINK_DEVICE_DLG_INFO_STEAM","You can access your game from any PC or Mac running Steam. Just sign in with your Steam account and launch the game."
"TID_LINK_DEVICE_ENTER_CODE_PAGE_HINT","To get a link code, go to the Settings window on your old device, select Link Another Device, then 'This is the OLD device'.\n\nEnter your Link Code here:"
"TID_LINK_DEVICE_DLG_VIEW_CODE_PROMPT","Leave this screen open. On the new device, go to the link screen and select the 'This is the NEW device' option.\n\nThen enter this code:"
"TID_LINK_DEVICE_DLG_CODE_EXPIRES","Code expires in: "
"TID_MSG_DEVICE_LINK_CODE_NOT_FOUND","Link code not found, please try again"
"TID_MSG_ACCOUNT_ALREADY_LINKED","Account already linked"
"TID_MSG_CANT_LINK_NOT_LOGGEDIN","Cannot link, not logged in"
"TID_MSG_ERROR_GENERATING_CODE","Error generating link code"
"TID_LINK_DEVICE_DLG_SUBMIT_CODE_BTN","SUBMIT"
"TID_LINK_DEVICE_WARNING","Your current game (<color>{0}</color>, level <color>{1}</color>) will be lost.\n\nProceed with the Link Another Device operation?"
"TID_CORP_DIALOG_TITLE","CORPORATIONS"
"TID_CORP_TAB_MY_CORP","MY CORPORATION"
"TID_CORP_TAB_OTHER_CORP","CORPORATION INFO"
"TID_CORP_TAB_SEARCH_CORP","RECOMMENDED"
"TID_CORP_TAB_SEARCH_NEW","SEARCH"
"TID_CORP_TAB_CREATE_CORP","CREATE"
"TID_CORP_CREATE_BUTTON","CREATE"
"TID_CORP_APPLY_CHANGES_BUTTON","APPLY"
"TID_HUD_CORP_NAME_TOO_SHORT","Corporation Name is too short"
"TID_CORP_NAME_LABEL","NAME"
"TID_CORP_DESCR_LABEL","DESCRIPTION"
"TID_CORP_JOIN_TYPE_LABEL","JOIN TYPE"
"TID_CORP_REGION_LABEL","REGION"
"TID_CORP_MININFLUENCE_LABEL","REQUIRED EMPIRE POWER"
"TID_CORP_INFO_MININFLUENCE_VAL","REQUIRED EMPIRE POWER: {0}"
"TID_CORP_INFO_WS_WINS","WHITE STAR WINS: {0}"
"TID_CORP_SELECT_REGION","SELECT REGION"
"TID_RECOMMENDED_CORPS_REGION","REGION:"
"TID_NO_RECOMMENDED_FOUND","No recommended Corporations were found.\n\nTry selecting another Region."
"TID_CORP_TYPE_OPEN","OPEN TO ALL"
"TID_CORP_TYPE_REQUEST","JOIN BY REQUEST"
"TID_CORP_TYPE_CLOSED","CLOSED"
"TID_CORP_EMBLEM_LABEL","EMBLEM"
"TID_ALLIANCE_ITEM_MEMBERS_COUNT","{0} members"
"TID_ALLIANCE_ITEM_VIEW","VIEW"
"TID_CORP_DIALOG_EDIT","EDIT"
"TID_CORP_DIALOG_LEAVE","LEAVE"
"TID_CORP_LEAVE_WS_WARNING","If you leave the Corporation while you are participating in a White Star, you may lose the White Star rewards, even if you later return. Continue?"
"TID_CORP_DIALOG_JOIN","JOIN"
"TID_CORP_DIALOG_SEND_MESSAGE","MESSAGE"
"TID_CORP_LEAVE_CONFIRM","Are you sure you want to leave this Corporation?"
"TID_CORP_EDIT_BADGE","EDIT"
"TID_CORP_EDIT_BADGE_DONE","APPLY"
"TID_CORP_EDIT_BADGE_SYMBOL","SYMBOL"
"TID_CORP_EDIT_BADGE_SHAPE","SHAPE"
"TID_CORP_EDIT_BADGE_COLOR1","COLOR 1"
"TID_CORP_EDIT_BADGE_COLOR2","COLOR 2"
"TID_CORP_SEND_MESSAGE_TITLE","SEND MESSAGE"
"TID_CORP_SEND_MESSAGE_HINT","Enter a message to send to all Corporation members:"
"TID_CORP_MESSAGE_ERROR_TOO_SHORT","Message too short"
"TID_CORP_MESSAGE_ERROR_TOO_LONG","Message too long"
"TID_CORP_MESSAGE_SENT","Message Sent"
"TID_CORP_SEARCH_NAME_CONTAINS","NAME CONTAINS"
"TID_CORP_SEARCH_INFLUENCE_RANGE","POWER"
"TID_CORP_SEARCH_MEMBERS_RANGE","MEMBERS"
"TID_CORP_SEARCH_RECENT_ACTIVITY","RECENT ACTIVITY"
"TID_CORP_BUTTON_SEARCH","SEARCH"
"TID_CORP_NO_SEARCH_RESULTS_FOUND","No search results found."
"TID_CORP_REGION_ANY","ANY"
"TID_CORP_LEVEL","LEVEL {0} CORPORATION"
"TID_INACTIVITY_TOLERANCE","INACTIVITY TOLERANCE"
"TID_INACTIVITY_TOLERANCE_NONE","Allow Any Inactivity"
"TID_INACTIVITY_RESET_WARNING","Changing the Inactivity Tolerance setting to a more strict value will reset the inactivity timer for all members of the Corporation. Do you want to continue?"
"TID_CORP_DISCORD_LABEL","DISCORD"
"TID_CORP_DISCORD_JOIN_LABEL","CORPORATION DISCORD"
"TID_CORP_INFLUENCE_INFO","A Corporation's POWER is derived from its member's individual EMPIRE POWER scores. This number is used for the Corporation Power Leaderboard."
"TID_CORP_XP_INFO","A Corporation's XP amount indicates the overall progress and level the Corporation has been upgraded to. Corporation XP is earned exclusively from White Stars. "
"TID_CORP_FLAGSHIP_LEVEL_INFO","A Corporation's Flagship level indicates the maximum level either of the Corporation's Flagships has been upgraded to."
"TID_PLAYER_INFO_DLG_TAB_EMPIRE_OVERVIEW","YOUR PROFILE"
"TID_SHIP_PLANET_PLAYER_RENAME_BUTTON","Rename"
"TID_PLAYER_INFO_XP_TITLE","XP LEVEL"
"TID_PLAYER_INFO_XP_DESCR","XP level is a rough indicator for how long a player has been active in the Galaxy. Delivering shipments, upgrading planets, finishing Achievements and Objectives contribute XP points that can increase your level over time."
"TID_PLAYER_INFO_INFLUENCE_TITLE","EMPIRE POWER"
"TID_PLAYER_INFO_INFLUENCE_DESCR","EMPIRE POWER indicates a player's capability in Red Stars. Upgrading to higher Red Star levels and teaming up with other strong players can help climb the EMPIRE POWER leaderboard."
"TID_PLAYER_INFO_DLG_TAB_ACHIEVEMENTS","ACHIEVEMENTS"
"TID_PLAYER_INFO_CORP_NONE","NONE"
