"TID_INTRO_MESSAGE_TITLE","WELCOME TO HADES' STAR"
"TID_STAR_GOALS_DESCR_HOMESTAR","This star has been assigned to you as the home base of your operations into the Hades Galaxy. Your goal here is to fully explore the star, eliminate any Cerberus forces, and build a solid economic infrastructure."
"TID_STAR_GOALS_DESCR_OTHER_PLAYER_HOMESTAR","This star belongs to another player. If you have diplomatic relations with this player you can send a limited number of ships here to perform trade or help the owner player against Cerberus forces."
"TID_STAR_GOALS_DESCR_REDSTAR","Work with other players to destroy Cerberus ships and retrieve Artifacts in this Red Star. Destroyed Cerberus ships and retrieved Artifacts will increase the progress bar. Fill the progress bar above your threshold to gain Influence when the Red Star ends."
"TID_STAR_GOALS_HOMESTAR_PCT_EXPLORED","{0}% explored"
"TID_STAR_DLG_NO_LOG_ENTRIES","No log entries available for this star system"
"TID_STAR_TOTAL_CREDITS","<color>{0} Credits</color> stored in Shipments on this star system."
"TID_STAR_TOTAL_HYDRO","<color>{0} Hydrogen</color> stored in Asteroid Fields on this star system."
"TID_STAR_GOALS_DESCR_BLUESTAR","Keep your Battleship alive until all other player Battleships are destroyed. The star system is constantly collapsing from the outside towards the star. Ships caught in the collapsed area are instantly destroyed."
"TID_BOMBER_HEATMAP_ENABLED","Bomber coverage heatmap ON"
"TID_BOMBER_HEATMAP_DISABLED","Bomber coverage heatmap OFF"
"TID_RELINK_WARP_LANE_SINGLE","RELINK 1 WARP LANE"
"TID_RELINK_WARP_LANES_MULTIPLE","RELINK {0} WARP LANES"
"TID_RELINK_WARP_LANE_CONFIRM","Relink all warp lane hubs to their last connection? Only hubs that have been connected before and are in a valid position will be re-connected."
"TID_RELINK_SUCCESS","Warp lane re-link completed"
"TID_LOG_ENTRY_FLAGSHIP_SUMMONED","has summoned the Flagship"
"TID_LOG_ENTRY_FLAGSHIP_JUMP_AWAY","has jumped the Flagship away"
"TID_LOG_ENTRY_FLAGSHIP_DEPART_NOW","has commanded the Flagship to depart"
"TID_LOG_ENTRY_FLAGSHIP_CANCEL_WAYPOINT","has canceled a Flagship waypoint"
"TID_LOG_ENTRY_FLAGSHIP_CANCEL_DEPART","has canceled the Flagship departure"
"TID_LOG_ENTRY_FLAGSHIP_ADD_WAYPOINT","has added a waypoint for the Flagship"
"TID_LOG_ENTRY_FLAGSHIP_USE_MODULE","has activated the {0} module on the Flagship"
"TID_PLANET_UPGRADE_TITLE","Upgrade {0} to level {1}"
"TID_PLANET_UPG_CREDIT_STORE","CREDIT STORAGE"
"TID_PLANET_UPG_CREDIT_STORE_DESCR","Contributes to the maximum amount of Credits your Empire can store"
"TID_PLANET_UPG_HYDROGEN_STORE","HYDROGEN STORAGE"
"TID_PLANET_UPG_HYDROGEN_STORE_DESCR","Contributes to the maximum amount of Hydrogen your Empire can store"
"TID_PLANET_UPG_SHIPMENT_YIELD","SHIPMENT YIELD"
"TID_PLANET_UPG_SHIPMENT_YIELD_DESCR","The total credit reward this planet's shipments generate, adjusted per hour"
"TID_PLANET_UPG_CREDIT_YIELD","CREDIT YIELD"
"TID_PLANET_UPG_CREDIT_YIELD_DESCR","The amount of Credits per hour this planet earns for you"
"TID_PLANET_UPG_HYDROGEN_YIELD","HYDROGEN YIELD"
"TID_PLANET_UPG_HYDROGEN_YIELD_DESCR","The amount of Hydrogen per hour this planet earns for you"
"TID_PLANET_UPG_SPEED_UP_CONFIRM","Finish Planet Upgrade now?"
"TID_CHANGE_NAME_TITLE","CHANGE NAME"
"TID_CHANGE_NAME_PROMPT","Enter the name you want other players throughout the galaxy to know you by:"
"TID_CHANGE_NAME_WARNING","WARNING: You will only be able to change your name once"
"TID_CHANGE_PLANET_NAME_PROMPT","Enter the name you want this planet to be known by:"
"TID_CHANGE_STATION_NAME_PROMPT","Enter the name you want this Station to be known by:"
"TID_CHANGE_SHIP_NAME_PROMPT","Enter the name you want this ship to be known by:"
"TID_ERROR_NAME_TOO_SHORT","Name too short"
"TID_ERROR_NAME_TOO_LONG","Name too long"
"TID_ERROR_SHIP_TOO_LOW_LEVEL_TO_RENAME","You can only rename ships that are level {0} or higher"
"TID_INBOX_TITLE","MESSAGES"
"TID_INBOX_MSG_JUST_ARRIVED","Just Now"
"TID_INBOX_TAB_INCOMING","INBOX"
"TID_INBOX_NEWS_TAB","NEWS"
"TID_INBOX_TIMESTAMP","{0} ago"
"TID_INBOX_NO_MESSAGES","You have no messages."
"TID_INBOX_INCOMING_DIPLOMACY_REQUEST","{0} wants to establish diplomatic relations with you. Respond from your Diplomacy Station."
"TID_INBOX_DIPLOMACY_REQUEST_ACCEPTED","{0} has accepted your request to establish diplomatic relations"
"TID_INBOX_DIPLOMACY_REQUEST_REJECTED","{0} has rejected your request to establish diplomatic relations"
"TID_INBOX_DIPLOMACY_TERMINATED","{0} has ended diplomatic relations with you"
"TID_INBOX_DELETE_MESSAGE","DELETE"
"TID_INBOX_KICKED","{0} has kicked you out of the {1} Corporation"
"TID_INBOX_ALLIANCE_INVITE","{0} has invited you to join their Corporation, <a name=''corp''>{1}</a>"
"TID_DISTINCTION_PIONEER","PIONEER"
"TID_DISTINCTION_PIONEER_DESCR","This player has been in the Hades Galaxy since it was first discovered"
"TID_DISTINCTION_TOP1","Admiral"
"TID_DISTINCTION_TOP1_DESCR","This player has reached the number 1 position globally"
"TID_DISTINCTION_TOP1_10D","Governor"
"TID_DISTINCTION_TOP1_10D_DESCR","This player has held the number 1 position globally for more than 10 days"
"TID_DISTINCTION_TOP1_30D","Emperor"
"TID_DISTINCTION_TOP1_30D_DESCR","This player has held the number 1 position globally for more than 30 days"
"TID_DISTINCTION_TOP10","Director"
"TID_DISTINCTION_TOP10_DESCR","This player has reached the top 10 players globally"
"TID_DISTINCTION_TOP50","Commander"
"TID_DISTINCTION_TOP50_DESCR","This player has reached the top 50 players globally"
"TID_INBOX_MESSAGE_DISTINCTION_UNLOCKED","Congratulations, you have unlocked a new distinction: {0}"
"TID_DISTINCTION_TOP1_DURATION","Number 1 position held for: {0}"
"TID_DISTINCTION_BS_TOP1","BLUE STAR MASTER"
"TID_DISTINCTION_BS_TOP1_DESCR","This player has reached the number 1 position on a Blue Star season."
"TID_DISTINCTION_BS_TOP10","BLUE STAR HERO"
"TID_DISTINCTION_BS_TOP10_DESCR","This player has reached the top 10 players on a Blue Star season."
"TID_DISTINCTION_BS_TOP50","BLUE STAR VETERAN"
"TID_DISTINCTION_BS_TOP50_DESCR","This player has reached the top 50 players on a Blue Star season."
"TID_DISTINCTION_WS_TOP1","WHITE STAR MASTER"
"TID_DISTINCTION_WS_TOP1_DESCR","This player has reached the number 1 position on a White Star season."
"TID_DISTINCTION_WS_TOP10","WHITE STAR HERO"
"TID_DISTINCTION_WS_TOP10_DESCR","This player has reached the top 10 players on a White Star season."
"TID_DISTINCTION_WS_TOP50","WHITE STAR VETERAN"
"TID_DISTINCTION_WS_TOP50_DESCR","This player has reached the top 50 players on a White Star season."
"TID_REPLAY_FAILED","This replay is no longer available"
"TID_REPLAY_ERROR","There was an error playing back this replay"
"TID_REPLAY_TIME_REMAINING","Replay done in:"
"NOTIF_PLANET_UPGRADE","Planet upgrade to level {0} is now completed"
"NOTIF_DIPLOMACY_REQUEST","{0} wants to establish diplomatic relations with your Empire"
"NOTIF_DIPLOMACY_ACCEPT","{0} has accepted your request to establish diplomatic relations"
"NOTIF_DIPLOMACY_END","{0} has ended diplomatic relations with your Empire"
"NOTIF_MINER","Your Miner ship needs new orders"
"NOTIF_SHIPMENTS","All your planets are full with shipments"
"NOTIF_NEW_SECTOR","A new sector is now available in your star system"
"NOTIF_ARTIFACT","Your Research Station has completed researching all Artifacts"
"NOTIF_NEW_RED_STAR","A new Red Star has been discovered"
"NOTIF_NEW_BLUE_STAR","A new Blue Star has been discovered"
"NOTIF_RED_STAR_JOINED","You have joined a Red Star in progress"
"NOTIF_RED_STAR_ENDING","Your Red Star is going Supernova soon"
"NOTIF_MODULE_DONE","Module Upgrade Complete"
"NOTIF_HYDROGEN_FULL","Hydrogen capacity is full. Your miner has stopped working."
"NOTIF_NEW_CRYSTAL_SHIPMENT","A new Crystal Shipment is available on your planet"
"NOTIF_WHITE_STAR_JOINED","A new White Star has been discovered"
"NOTIF_WHITE_STAR_PREP_OVER","Preparation period for the detected White Star is over"
"NOTIF_WHITE_STAR_ENDING","The White Star is ending in 48 hours"
"NOTIF_OBJECTIVE_REFRESH","A new Objective is now available"
"NOTIF_DAY1","Your Empire needs new orders to keep expanding in the Yellow Star"
"NOTIF_BLUE_STAR_UPDATE","Blue Stars are now accessible! View the Anomaly that appeared in your Yellow Star for more information."
"NOTIF_PRIVATE_RS","{0} has started a new search for Red Star Level {1}"
"NOTIF_PLAYER_NAME_AND_MESSAGE","{0} sent a message: {1}"
"TID_MONTH_1","JAN {0}"
"TID_MONTH_2","FEB {0}"
"TID_MONTH_3","MAR {0}"
"TID_MONTH_4","APR {0}"
"TID_MONTH_5","MAY {0}"
"TID_MONTH_6","JUN {0}"
"TID_MONTH_7","JUL {0}"
"TID_MONTH_8","AUG {0}"
"TID_MONTH_9","SEP {0}"
"TID_MONTH_10","OCT {0}"
"TID_MONTH_11","NOV {0}"
"TID_MONTH_12","DEC {0}"
"TID_ALPHA_RETURN_GIFT","Welcome back!\n\nAs a returning Alpha participant, you have unlocked the Pioneer distinction.\n\nWe have also added an extra 500 Crystals to your account, as special thanks for helping us fine tune the game very early on.\n\nWe hope you will enjoy your journey in the Hades Galaxy. Thank you for being an early supporter!\n\n- Hades' Star Team"
"TID_SUPPORT_CRYSTALS_ADDED","We have reviewed your support ticket and added {0} Crystals to your account. We apologize for any inconvenience.\n\n- Hades' Star Support Team"
"TID_RELIC","RELIC"
"TID_RELIC_DLG_TITLE","RELICS"
"TID_NO_SHIPMENTS_WHITE_STAR","No Relics available."
"TID_MORE_RELICS_TIMER","Next Relic In:"
"TID_PLANET_DESCR_GENERATING_RELIC","Generating Relic"
"TID_STATUS_LOADING_RELIC","Loading Relic"
"TID_NEW_RELIC_CREATED","New Relic Created"
"TID_NEW_RELICS_CREATED","{0} New Relics Created"
"TID_PARTIAL_PROGRESS_TO_NEW_RELIC","+{0}% Progress towards next Relic"
"TID_STAR_GOALS_DESCR_WHITESTAR","Work with your Corporation members to retrieve Relics from this dying White Star.\n\nAll planets generate Relics over time. Relics are claimed after the Transport ship carrying them jumps out of the system.\n\nRelic generation can be sped up by Miners depositing Hydrogen on the planets.\n\nAnother Corporation may be operating in this area. Battleships will open fire on ships from different Corporations."
"TID_WHITE_STAR_FOUND_HINT","Coordinate with your Corporation and decide what ships to send to this White Star to help retrieve Relics.\n\nShips move very slowly in White Stars. Any ships you send through may not be back for days."
"TID_WHITE_STAR_SPECTATOR_INFO","As a spectator, you cannot send ships to this White Star.\n\nTo actively participate on a White Star, you must be included in the participants list at the time of the search."
"TID_WHITE_STAR_SCAN_HINT","White Stars work best when all participants send in two ships."
"TID_WHITE_STAR_LBL_PARTICIPANTS","ELIGIBLE PARTICIPANTS"
"TID_WHITE_STAR_LBL_ACTIVE_PARTICIPANTS","PARTICIPANTS"
"TID_WS_PARTICIPANTS_HINT","Some eligible participants at the bottom of the list may be left out to match the detected Star size."
"TID_WS_NEXT_PARTICIPANT_LEVEL","Increase the number of eligible participants to {0} to claim more rewards from a successful White Star."
"TID_SCANNING_WS","SCANNING FOR WHITE STAR"
"TID_WS_SCAN_TIME_HINT","The search can take many hours. The mission will begin {0} hours after the Star is found."
"TID_UNABLE_TO_USE_WS_SCANNER","UNABLE TO SCAN"
"TID_WS_NO_CORP","Before you can use the White Star Scanner, you must join a Corporation."
"TID_WS_DIALOG_FIND_CORP","FIND CORPORATION"
"TID_WS_CANCEL_SEARCH","CANCEL SEARCH"
"TID_WS_CANCEL_SEARCH_CONFIRM","Are you sure you want to cancel the search for a White Star?"
"TID_WS_CANTSCAN_REASON_MEMBERS","You need at least {0} eligible participants before you can start a White Star."
"TID_WS_CANTSCAN_REASON_NOT_OFFICER","When ready, ask an Officer of your Corporation to start the White Star scan."
"TID_JUMP_CONFIRM_WS_CARGO_LOST","Transports and Miners will lose all cargo when jumping to a White Star. Proceed?"
"TID_PLANET_INFO_RELIC_GENERATION_RATE","RELICS PER DAY"
"TID_PLANET_INFO_RELIC_GENERATION_RATE_DESCR","The amount of Relics this planet generates on its own, adjusted per day."
"TID_PLANET_INFO_HYDRO_PER_RELIC","HYDROGEN PER RELIC"
"TID_PLANET_INFO_HYDRO_PER_RELIC_DESCR","The amount of Hydrogen that needs to be deposited on this planet, for it to create a new Relic. Smaller deposited quantities will still speed up Relic generation."
"TID_WHITE_STAR_PLANET_DESCR","This planet generates a constant amount of Relics every day. Relics can be loaded on Transport ships. Depositing Hydrogen with Miners on this planet will speed up Relic generation."
"TID_JUMP_CMD_ERROR_TRANSPORT_TOO_SMALL_FOR_WS","Transports must have cargo capacity of at least {0} before they can jump to a White Star"
"TID_WHITE_STAR_SEARCH_HINT_1","Time passes by very slowly in White Stars. Use the extra time to coordinate your strategy with your fellow Corporation members."
"TID_WHITE_STAR_SEARCH_HINT_2","Miner ships will speed up Relic creation when depositing Hydrogen on White Star planets. Make sure your mining operations are adequately protected against enemy fire."
"TID_WHITE_STAR_SEARCH_HINT_3","You can only send a small number of ships to White Stars. Your Corporation may want to discuss in advance who jumps what ship, and when."
"TID_WHITE_STAR_SEARCH_HINT_4","Ships docked on the Corporation's return Stargate will automatically jump back to safety when the White Star goes Supernova."
"TID_WHITE_STAR_SEARCH_HINT_5","Use the Time Machine to preview combat results and see what state the system will be in once your ships arrive to their destination."
"TID_WHITE_STAR_SEARCH_HINT_6","The Delta shield can allow your Battleship to arrive at strategic positions faster than ships with heavier shields."
"TID_WHITE_STAR_SEARCH_HINT_7","Players that can participate in a new White Star search will show a faded White Star icon around their player number in the Corporation members list. Players who are participating in an active White Star will show a solid icon."
"TID_WHITE_STAR_SEARCH_HINT_8","The more participating members you have in your Corporation, the more likely it will be to detect richer White Stars."
"TID_WHITE_STAR_SEARCH_HINT_9","Your transport ships are vulnerable while they are loading Relics. Have a plan to protect them during the entire load operation."
"TID_WHITE_STAR_SEARCH_HINT_10","Use the STAR SYSTEM chat tab while in the White Star to privately communicate with your Corporation members. Players from the competing Corporation cannot see your messages."
"TID_WHITE_STAR_SEARCH_HINT_11","You cannot upgrade your ships and their modules while they are on the White Star. Pending upgrades will apply when the ships return home."
"TID_CMD_ERROR_CANT_TELEPORT_IN_BARRIER","Cannot teleport inside an enemy Barrier area"
"TID_WSDIALOG_OPTIN_LABEL","PARTICIPATE IN WHITE STAR SEARCHES:"
"TID_WSDIALOG_OPTOUT_CONFIRM","Are you sure you want to opt out from White Star searches? You will not be included in your Corporation's future searches."
"TID_WS_PREPARATION_PERIOD","PREPARATION PERIOD"
"TID_WS_PREPARATION_ENDS_IN","Ends in {0}"
"TID_WS_PREPARATION_PERIOD_DESCR","During the Preparation period, you can jump ships in and give them an initial move order. Ships start moving once Preparation is over.\n\nUse this time to discuss tactics with your Corporation members. You can also schedule Future Orders for your ships, using the Time Machine."
"TIC_CMD_CANT_USE_MODULE_IN_PREPARATION","Cannot activate Modules during preparation"
"TID_WS_CANNOT_JUMP_MORE","You cannot jump more ships of this type for now"
"TID_WS_CANNOT_JUMP_COOLDOWN","You must wait for the cooldown to expire before you can jump more ships of this type"
"TID_WS_JUMP_SHIP_WARNING","Time passes by very slowly in White Stars. You may not get the ship back for days."
"TID_WS_HISTORIC_RESULTS","WHITE STAR HISTORIC RESULTS"
"TID_WS_ACTIVATE_MODULE_CONFIRM","Activate {0} now?"
"TID_WS_REWARDS_MSG_WINNER","Congratulations, your Corporation has won the White Star mission! You have received the following resources:\n\n<quad class=''cr''> <c1>{0}</color>    <quad class=''fuel''> <c2>{1}</color> "
"TID_WS_REWARDS_MSG_LOSS","The White Star mission is over. You have received the following resources:\n\n<quad class=''cr''> <c1>{0}</color>    <quad class=''fuel''> <c2>{1}</color>"
"TID_WS_REWARDS_CRYSTALS","Some rewards from your recent White Star mission could not fit in your storage. They have been converted to Crystals, at a reduced rate. You have been awarded <quad class=''pc''> <c3>{0}</color>"
"TID_WS_REWARDS_OVERFLOW","Some rewards from your recent White Star mission could not fit in your storage. You can clear some space and claim them within 3 days.\n\n<quad class=''cr''> <c1>{0}</color>    <quad class=''fuel''> <c2>{1}</color>"
"TID_WS_REWARDS_MSG_DELETE_CONFIRM","This message contains unclaimed rewards. Are you sure you want to delete it?"
"TID_WS_REWARDS_OVERFLOW_WARNING","You do not have enough capacity to store all rewards. Are you sure you want to claim now?"
"TID_INFLUENCE_DECAY","You have lost Influence due to lack of Red Star wins. Make sure to win at least one Red Star at the maximum level allowed by your scanner every 3 days to avoid this penalty.\n\n<quad class=''influence''> <c5>-{0}</color>"
"TID_JUMP_FAIL_NOT_IN_CORP","Cannot jump. You are not part of the participating Corporation."
"TID_JUMP_FAIL_DISABLED","Cannot jump a Disabled ship."
"TID_JUMP_FAILED_MODULE_PREP","Cannot jump a ship while a module is activating."
"TID_STAR_TIME_SLOWDOWN","TIME SLOWDOWN"
"TID_STAR_TIME_SLOWDOWN_DESCR","Time passes by slower than normal in this star. One second in a Yellow Star lasts {0} seconds here."
"TID_SHOW_WS_STAT_VALUES","SHOW WHITE STAR VALUES"
"TID_SHOW_BS_STAT_VALUES","SHOW BLUE STAR VALUES"
"TID_WS_VERSUS_BRACKET","{0} vs {0}"
"TID_CORP_LEVELS_LABEL","CORPORATION LEVELS"
"TID_CORP_LEVEL_TITLE","LEVEL {0}"
"TID_CORP_MAX_MEMBERS","Max Members"
"TID_CORP_PASSIVE_INCOME_BONUS","Passive Income Bonus"
"TID_CORP_ARTIFACT_YIELD_BONUS","Private Red Star Artifacts Research Bonus"
"TID_CORP_MAX_FLAGSHIP_LEVEL","Max Flagship Level"
"TID_CORP_NEW_FLAGSHIP_MODULE","New Flagship Module"
"TID_MSG_WHITE_STAR_BRACKET_NOT_SUPPORTED","Your White Star search has been cancelled as the {0}vs{0} bracket is no longer supported. For more information, see the release notes on blog.hadesstar.com"
"TID_WS_SCANNER_SLOT_1","SLOT 1"
"TID_WS_SCANNER_SLOT_2","SLOT 2"
"TID_WS_LABEL_STANDINGS","SCORE"
"TID_WS_LABEL_REWARDS_PROGRESS","REWARDS PROGRESS"
"TID_WS_LABEL_REWARDS_PROGRESS_DESCR","Increase the activity bar by dealing <color=''red''>Damage</color> to enemy Battleships, depositing <color=''#8C65FEFF''>Hydrogen</color> or transferring <color=''#FFB800FF''>Relics</color> out of the system.\n\nFill the activity bar and win this White Star to maximize rewards."
"TID_WS_OBJECTIVE","WHITE STAR OBJECTIVE"
"TID_WS_LABEL_SPECTATE","BROADCAST"
"TID_WS_TOGGLE_SPECTATE","Allow Spectators"
"TID_WS_TOGGLE_SPECTATE_DESCR","If enabled by both participating Corporations, this star will show on the ACTIVE WHITE STARS dialog and can be viewed by anyone."
"TID_CORP_FLAGSHIP_LABEL","CORPORATION FLAGSHIP"
"TID_CORP_FLAGSHIP_CURRENT_LOCATION","CURRENT STAR"
"TID_CORP_FLAGSHIP_NO_LOCATION","NONE"
"TID_CORP_FLAGSHIP_NO_LOCATION_HINT","Any Officer can summon the Flagship to an active White Star, via the Corporation's incoming Jump Gate."
"TID_CORP_FLAGSHIP_LOCKED","Retrieve your first Relic from a White Star for the opportunity to unlock your Corporation's own Flagship!\n\nThe Flagship is a combat ship that can be sent to help in a single White Star mission at a time. Any Corporation Officer can control the Flagship."
"TID_CORP_FLAGSHIP_UNLOCK_TITLE","UNLOCK PROGRESS"
"TID_CORP_FLAGSHIP_UPGRADE_TITLE","UPGRADE PROGRESS"
"TID_CORP_FLAGSHIP_UPGRADE_PROMPT","All Corporation members can contribute Credits towards upgrading the Flagship. The upgrade will be applied after the required Credit amount is reached, on the next Flagship deployment. Excess contributions will be saved towards the next upgrade."
"TID_CORP_FLAGSHIP_UNLOCK_PROMPT","All Corporation members can contribute Credits towards unlocking the Flagship. The Flagship will unlock automatically once the required amount is reached. Excess contributions will be saved towards the next upgrade."
"TID_CORP_FLAGSHIP_CONTRIBUTE_CONFIRM","Are you sure you want to contribute to the Flagship? This amount will not be refunded if you leave the Corporation."
"TID_CORP_FLAGSHIP_CONTRIB_SHOW_CHAT_ENTRY","Show the contribution on the Corporation chat."
"TID_CORP_FLAGSHIP_UPGRADE_RELIC_PROGRESS","Collect more Relics for the opportunity to unlock a new Flagship level."
"TID_CORP_FLAGSHIP_TIMEOUT_LABEL","Flagship will be available in:"
"TID_CORP_FLAGSHIP_TIMEOUT_TITLE","FLAGSHIP COOLDOWN"
"TID_CORP_FLAGSHIP_TIMEOUT_HINT","The Flagship will enter a small cooldown period after it jumps out of a White Star, and a larger cooldown period if it gets destroyed. The Flagship will be fully repaired during the cooldown period."
"TID_FLAGSHIP_LEVEL","LEVEL {0}"
"TID_FLAGSHIP_LOCKED","LOCKED"
"TID_CORP_FLAGSHIP_STATS_LABEL","UPGRADE STATS"
"TID_CORP_FLAGSHIP_STAT_MODULE_LEVEL","MODULE LEVEL ({0})"
"TID_WS_ONGOING_TITLE","ACTIVE WHITE STARS"
"TID_WS_ONGOING_NOSTARS","No Stars found."
"TID_WS_ENDED","Match has ended"
"TID_WS_VISIT","View Star"
"TID_WS_REPLAY","View Replay"
"TID_TIME_MACHINE","TIME MACHINE"
"TID_TIME_MACHINE_MINUTES_INTO_FUTURE","{0} minutes from now"
"TID_TIME_MACHINE_HOURS_INTO_FUTURE","{0} hours from now"
"TID_TIME_MACHINE_MINUTES_INTO_PAST","{0} minutes ago"
"TID_TIME_MACHINE_HOURS_INTO_PAST","{0} hours ago"
"TID_TIME_MACHINE_HINT","The Time Machine will show you one out of many potential futures in this White Star. It does not take into account Cerberus tactics, other players' actions, or unpredictable modules like Destiny.\n\nYou can also use this screen to schedule future orders for your ships. The Time Machine takes into account all scheduled orders from members of your Corporation."
"TID_FCMD_CANT_SCHEDULE","This Order cannot be scheduled."
"TID_FCMD_ORDER_LIMIT_REACHED","You cannot schedule any more Orders"
"TID_FCMD_WAYPOINT_DOESNT_EXIST_YET","You cannot set a waypoint to a destination that doesn't yet exist"
"TID_FCMD_UNKNOWN_SHIP","[Missing Ship]"
"TID_FCMD_MOVE_TO","MOVE TO {0}"
"TID_FCMD_ACTIVATE_MODULE","ACTIVATE {0}"
"TID_FCMD_JUMP_OUT","JUMP AWAY"
"TID_SCHEDULED_ORDERS","SCHEDULED ORDERS"
"TID_TIMEMACHINE_BUTTON_NOW","CURRENT TIME"
"TID_TM_OBJECT_UNPREDICTABLE","This ship is in an unpredictable state and cannot receive further scheduled orders"
"TID_TM_COMMAND_TOO_EARLY","Cannot schedule a command this close to real time."
"TID_EMPIRE_OBJECTIVES","OBJECTIVES"
"TID_OBJ_CLAIM_REWARD","CLAIM REWARD"
"TID_OBJ_CLAIM_WARNING","There is not enough storage for all the rewards. Some resources will be lost. Are you sure you want to claim the rewards now?"
"TID_OBJ_PROGRESS_TITLE","PROGRESS:"
"TID_OBJ_REPLACEMENT_OBJECTIVE_IN","Replacement objective available in:"
"TID_OBJ_REPLACE","REPLACE NOW"
"TID_NEW_OBJECTIVE_TIMER","NEW OBJECTIVE IN:"
"TID_NEW_OBJECTIVE_RUSH","NEW OBJECTIVE NOW"
"TID_NEW_OBJECTIVE_RUSH_CONFIRM","Are you sure you want to replace this Objective with a new one?"
"TID_OBJECTIVE_SHOW_HOW","SHOW ME HOW"
"TID_OBJ_SHOWHOW_HINT","Enable SHOW ME HOW if you need extra guidance with the first few Objectives"
"TID_NO_OBJECTIVES","You have no Objectives currently available."
"TID_OBJ_LEVEL_INFO","Finishing this Objective within the time limit will unlock harder Objectives with higher Rewards."
"TID_OBJ_UPGRADE_BUILDING","UPGRADE SPACE STATION"
"TID_OBJ_UPGRADE_BUILDING_DESCR","Upgrade your {0} to level {1}."
"TID_OBJ_JOIN_CORP","JOIN A CORPORATION"
"TID_OBJ_JOIN_CORP_DESCR","Join an existing Corporation, or create a new one."
"TID_OBJ_JOIN_CORP_HINT","Open the Chat window by clicking on the blue arrow at the edge of the screen, then select the CORPORATION tab."
"TID_OBJ_RESEARCH_ARTIFACTS","ARTIFACT RESEARCH"
"TID_OBJ_RESEARCH_ARTIFACTS_DESCR","Research {0} x {1} (or higher level)."
"TID_OBJ_SALVAGE_ARTIFACTS","ARTIFACT SALVAGE"
"TID_OBJ_SALVAGE_ARTIFACTS_DESCR","Salvage {0} x {1} (or higher level)."
"TID_OBJ_DESTROY_CERBERUS","DESTROY CERBERUS SHIPS"
"TID_OBJ_DESTROY_CERBERUS_DESCR","Destroy {0} x {1}."
"TID_OBJ_MINE","MINE HYDROGEN"
"TID_OBJ_MINE_DESC","Deposit a total of {0} Hydrogen on your planets."
"TID_OBJ_MINE_RS","MINE HYDROGEN IN RED STARS"
"TID_OBJ_MINE_RS_DESC","Collect a total of {0} Hydrogen from asteroid fields in Red Stars. The total is updated when the Miner ship returns from the Red Star via the jumpgate."
"TID_OBJ_MINE_HINT","Send any Miner ship to an asteroid field. The Miner will work automatically, even when you are offline."
"TID_USE_TRADE_MODULE","USE TRADE MODULE"
"TID_USE_SUPPORT_MODULE","USE SUPPORT MODULE"
"TID_USE_MINING_MODULE","USE MINING MODULE"
"TID_USE_SHIELD_MODULE","USE SHIELD MODULE"
"TID_USE_SHIPMENT_COMPUTER","Use SHIPMENT COMPUTER to automatically pick up {0} shipments."
"TID_USE_SHIPMENT_DRONE","Use SHIPMENT DRONE to gain {0} Credits in delivery bonuses."
"TID_USE_TRADEBOOST","Collect {0} Credits from TRADE BOOST or TRADE BURST bonuses."
"TID_USE_EMP","Use EMP to disable {0} enemy ships."
"TID_USE_REPAIR","Use REMOTE REPAIR to restore {0} HP to other player's ships."
"TID_UPLOAD_HYDRO_RS","Use HYDROGEN UPLOAD to transfer a total of {0} Hydrogen from Red Stars."
"TID_USE_CRUNCH","Collect a total of {0} Hydrogen using CRUNCH."
"TID_OBJECTIVE_EXPLORE_SECTOR","Expanding to new sectors in your Star System is important for maintaining a healthy economy. All new sectors will contain more asteroid fields to mine Hydrogen from, and some will contain planets you can colonize."
"TID_OBJECTIVE_DELIVER_SHIPMENTS","You can use Transport ships to deliver shipments between planets, moons and space stations.\n\nDelivering shipments earns you crucial resources to increase infrastructure and travel further into the star system."
"TID_OBJECTIVE_RS_TITLE","COMPLETE A RED STAR MISSION"
"TID_OBJECTIVE_RS_MSG","Use a Battleship and Transport ship to retrieve an Artifact from a Red Star, before the star goes Supernova."
"TID_OBJECTIVE_RS_DETAILS","Doing regular Red Star missions is crucial for advancing your economy and Technology. The Artifacts retrieved in these missions can be researched to unlock new modules you can equip your ships with."
"TID_OBJECTIVE_DO_RESEARCH","RESEARCH AN ARTIFACT"
"TID_OBJECTIVE_DO_RESEARCH_DESCR","Build a Research Station to deliver and research the Artifact you retrieved in the Red Star."
"TID_OBJECTIVE_DO_RESEARCH_TUT_TEXT","A Research Station can be used to deposit Artifacts retrieved in Red Stars. Once deposited, Artifacts will start researching automatically."
"TID_OBJECTIVE_DO_INSTALL_MODULE","INSTALL A MODULE"
"TID_OBJECTIVE_DO_INSTALL_MODULE_DESCR","Install the recently discovered CARGO BAY EXTENTION module on 2 Transport ships."
"TID_OBJECTIVE_DO_INSTALL_MODULE_TUT_TEXT","Modules that have been researched still have to be individually installed on ships."
"TID_OBJ_DELIVER_SHIPMENTS","DELIVER SHIPMENTS"
"TID_OBJ_DELIVER_SHIPMENTS_DESCR","Use Transport ships to deliver {0} planet shipments."
"TID_OBJECTIVE_UPGRADE_PLANET","UPGRADE YOUR PLANET"
"TID_OBJECTIVE_UPGRADE_PLANET_DESCR","Upgrade {0} to level {1}."
