"TID_INTRO_MESSAGE_TITLE","BOAS-VINDAS AO HADES' STAR"
"TID_STATION_UPG_SHIPMENT_YIELD","VALOR DO CARREGAMENTO"
"TID_STATION_UPG_SHIPMENT_YIELD_DESCR","O valor total da em Créditos gerado pelos carregamentos desta estação, ajustados por hora."
"TID_NUM_SHIPMENTS_PER_HR","CARREGAMENTOS POR HORA"
"TID_NUM_SHIPMENTS_PER_HR_DESCR","A média de carregamentos que este planeta gera no ciclo de renovação que acontece a cada hora."
"TID_NUM_SHIPMENTS_MAX","MÁX. DE CARREGAMENTOS"
"TID_NUM_SHIPMENTS_MAX_DESCR","A quantia máxima de carregamentos que este planeta comporta."
"TID_SHIP_EDIT_MODULES","Instalar módulos"
"TID_REDSCANNER_MAX_BATTLESHIPS","LIMITE DE ENCOURAÇADOS"
"TID_REDSCANNER_MAX_BATTLESHIPS_HINT","O número máximo de Encouraçados que podem ser enviadas pelo sensor para Estrelas Vermelhas do nível máximo. Outros tipos de nave não têm limite de envio."
"TID_REDSCANNER_MAX_STAR_LEVEL","ESTRELA VERMELHA NÍVEL MÁX."
"TID_REDSCANNER_MAX_STAR_LEVEL_HINT","Estrelas Vermelhas de nível mais alto escondem Artefatos de maior qualidade e forças Cerberus mais desafiadoras."
"TID_REDSCANNER_MAX_INFLUENCE","INFLUÊNCIA MÁX."
"TID_REDSCANNER_MAX_INFLUENCE_DESCR","A quantidade máxima de Influência que o jogador proprietário pode conquistar ao administrar Estrelas Vermelhas no nível máximo que o sensor pode encontrar."
"TID_REDSCANNER_CREDITS_PER_DAY","QUANTIA DE ASTEROIDE RICO"
"TID_REDSCANNER_CREDITS_PER_DAY_DESCR","A quantia de Créditos obtida por dia da mineração de asteroides ricos em Estrelas Vermelhas no nível máximo que o sensor pode encontrar."
"TID_REDSCANNER_OPTIMAL_INFLUENCE","INFLUÊNCIA IDEAL"
"TID_REDSCANNER_OPTIMAL_INFLUENCE_DESCR","Se o jogador tiver menos Influência do que este valor, ele ganha mais Influência por vitórias em Estrelas Vermelhas no nível máximo que o sensor pode encontrar."
"TID_TRANSPORT_CAPACITY","CAPACIDADE BASE DE CARGA"
"TID_TRANSPORT_CAPACITY_DESCR","A quantidade de vagas para transportar carregamentos e artefatos. Os módulos podem afetar esta capacidade."
"TID_TRANSPORT_CAPACITY_TOTAL","TOTAL DE VAGAS DE CARGA"
"TID_TRANSPORT_CAPACITY_TOTAL_DESCR","A quantidade de vagas para transportar carregamentos e artefatos, contabilizando o efeito dos módulos instalados."
"TID_HYDRO_CAPACITY","CAPACIDADE BASE DE HIDROGÊNIO"
"TID_HYDRO_CAPACITY_DESCR","A quantidade de armazenamento disponível para guardar o Hidrogênio extraído. Os módulos podem afetar esta capacidade."
"TID_HYDRO_CAPACITY_TOTAL","CAPACIDADE TOTAL DE HIDROGÊNIO"
"TID_HYDRO_CAPACITY_TOTAL_DESCR","A quantidade total de armazenamento disponível para guardar o Hidrogênio extraído, considerando os módulos instalados."
"TID_MINER_MINE_SPEED","VELOCIDADE DE MINERAÇÃO"
"TID_MINER_MINE_SPEED_VALUE","{0}/min"
"TID_MINER_MINE_SPEED_DESCR","A velocidade padrão de mineração desta nave. Instalar novos módulos pode afetar este valor inicial."
"TID_MINER_AUTO_SECTORS","SETORES DE MINERAÇÃO"
"TID_MINER_AUTO_SECTORS_DESCR","O número de setores automaticamente minerados pela nave, antes que ela precise de novas ordens."
"TID_DRONE_LIFETIME","DURAÇÃO"
"TID_DRONE_LIFETIME_DESCR","Drones têm duração limitada. Quando o tempo acabar, o drone será destruído."
"TID_TIME_MODULATOR_SPEEDUP_FACTOR","FATOR DE ACELERAÇÃO"
"TID_TIME_MODULATOR_SPEEDUP_FACTOR_DESCR","Indica a que taxa o Modulador de Tempo aumenta a passagem do tempo."
"TID_TIME_MODULATOR_MAX_TIME","DURAÇÃO MÁX"
"TID_TIME_MODULATOR_MAX_TIME_DESCR","O tempo máximo durante o qual o Modulador de Tempo pode ficar ativo antes de precisar ser recarregado."
"TID_TIME_MODULATOR_REGEN","RECARGA POR DIA"
"TID_TIME_MODULATOR_REGEN_DESCR","A quantidade do tempo de ativação que o Modulador de Tempo ganha por dia."
"TID_FINISH_REPAIRS_NOW","Terminar reparos"
"TID_RELAY_DURATION","DURAÇÃO DA ATIVIDADE"
"TID_RELAY_DURATION_DESCR","O período de tempo durante o qual o Transmissor ficará ativo em cada setor."
"TID_RELAY_SHIPMENTS_PER_HOUR","CARREGAMENTOS POR HORA"
"TID_RELAY_SHIPMENTS_PER_HOUR_DESCR","O número máximo de carregamentos que será entregue por hora automaticamente, em cada setor que o Transmissor estiver ativo."
"TID_RELAY_ACTIVATE_PRICE","PREÇO DE ATIVAÇÃO"
"TID_RELAY_ACTIVATE_PRICE_DESCR","A quantidade de Fragmentos Estelares Azuis necessários para ativar o Transmissor em um único setor."
"TID_RELAY_FRAGMENTS_STORED","FRAGMENTOS GUARDADOS"
"TID_RELAY_FRAGMENTS_STORED_DESCR","A quantidade atual de Fragmentos Estelares Azuis guardados na estação e disponíveis para uso na ativação."
"TID_RELAY_FRAGMENTS_MAX","MÁX. DE FRAGMENTOS"
"TID_RELAY_FRAGMENTS_MAX_DESCR","A quantidade máxima de Fragmentos Estelares Azuis que pode ser guardada na estação."
"TID_RELAY_MAX_SECTORS","MÁX. DE SETORES"
"TID_RELAY_MAX_SECTORS_DESCR","A quantidade máxima de setores que podem ter o Transmissor ativo ao mesmo tempo."
"TID_SPAWNER_DELAY","ATRASO DE GERAÇÃO"
"TID_SPAWNER_DELAY_DESCR","A quantidade de tempo necessária para as naves serem geradas após este Portal de Salto aparecer."
"TID_SPAWNER_NUM_SPAWNED","NAVES GERADAS"
"TID_SPAWNER_NUM_SPAWNED_DESCR","A quantidade de naves Cerberus que serão geradas por este Portal de Salto."
"TID_SPAWNER_MAX_RADIUS","RAIO DE GERAÇÃO MÁXIMO"
"TID_SPAWNER_MAX_RADIUS_DESCR","A distância máxima, a partir do centro do Portal de Salto, onde podem aparecer naves Cerberus geradas."
"TID_SPAWNER_PROGRESS","Gerando naves..."
"TID_EMP_RESIST","RESISTÊNCIA A PEM"
"TID_EMP_RESIST_DESCR","Reduz o tempo de inatividade nesta porcentagem quando um módulo de PEM é usado contra a nave."
"TID_LEADERBOARDS_DLG_TITLE","PLACARES DE LÍDERES"
"TID_LEADERBOARDS_DLG_TOP_PLAYERS","MELHORES JOGADORES"
"TID_LEADERBOARDS_DLG_TOP_CORPS","MELHORES CORPORAÇÕES"
"TID_LEADERBOARDS_DIALOG_COLUMN_NAME","Nome"
"TID_LEADERBOARD_SHIP_XP","EXP"
"TID_SHIP_STAT_XP","EXP"
"TID_SHIP_STAT_XP_INFO","A EXP ganha ao causar dano nos Encouraçados de outro jogador em Estrelas Brancas."
"TID_SHIP_XP_EVENT_TITLE","EVENTO PLACARES DE LÍDERES DAS NAVES"
"TID_SHIP_XP_EVENT_ENDS_IN","TERMINA EM: {0}"
"TID_SHIP_XP_EVENT_INFO","Envie seus encouraçados para coletar EXP em Estrelas Brancas!\n\nA EXP é coletada ao causar dano nos encouraçados de outro jogador. As naves destruídas são removidas do placar. Naves com Santuário perdem toda a EXP ganha ao serem destruídas.\n\nAo fim do evento, os donos dos encouraçados nas melhores posições vão ganhar Cristais:\n\nMelhores {3}: <quad class=''pc''> <color>{0}</color>\nMelhores {4}: <quad class=''pc''> <color>{1}</color>\nMelhores {5}: <quad class=''pc''> <color>{2}</color>"
"TID_SHIP_XP_EVENT_ENDED","O EVENTO TERMINOU"
"TID_SHIP_XP_EVENT_AWARD","O Evento Placares de Líderes dos Encouraçados terminou! Você possui a nave na posição {0} dos placares de líderes. Você recebeu <quad class=''pc''> <c3>{1}</color>"
"TID_PRIVATE_RS_EVENT_TITLE","EVENTO ESTRELA VERMELHA PARTICULAR"
"TID_PRIVATE_RS_EVENT_INFO","Ajude sua Corporação a ter sucesso em Estrelas Vermelhas particulares e chegar ao topo do placar! Toda vez que uma Estrela Vermelha particular acaba, sua Corporação ganhará pontos de acordo com o nível da Estrela Vermelha, quantos artefatos foram coletados e quantas naves Cerberus foram eliminadas.\n\nTodo membro em uma Corporação líder ao fim do evento ganhará Cristais:\n\nMelhores {3}: <quad class=''pc''> <color>{0}</color>\nMelhores {4}: <quad class=''pc''> <color>{1}</color>\nMelhores {5}: <quad class=''pc''> <color>{2}</color>"
"TID_PRIVATE_RS_EVENT_AWARD","O evento Estrela Vermelha Particular acabou! Sua Corporação está na posição {0} no placar. Você recebeu <quad class=''pc''> <c3>{1}</color>"
"TID_PRIVATE_RS_EVENT_SEASON_START","A TEMPORADA {0} COMEÇA EM {1}"
"TID_BS_EVENT_SEASON","TEMPORADA DA ESTRELA AZUL {0}"
"TID_BS_EVENT_SEASON_ENDS","TERMINA EM {0}"
"TID_BS_EVENT_INFO","Vá às Estrelas Azuis para ganhar Fragmentos e recompensas de Cristais quando a temporada acabar.\n\nTodos os participantes receberão as seguintes recompensas se excederem um certo número de Fragmentos no fim da temporada:\n\n{0} ou mais Fragmentos: <quad class=''pc''> <color>{3}</color>\n{1} ou mais Fragmentos: <quad class=''pc''> <color>{4}</color>\n{2} ou mais Fragmentos: <quad class=''pc''> <color>{5}</color>\n\nAlém disso, os jogadores no placar ao fim do evento receberão as seguintes recompensas:\n\n{6} Melhores: <quad class=''pc''> <color>{9}</color>\n{7} Melhores: <quad class=''pc''> <color>{10}</color>\n{8} Melhores: <quad class=''pc''> <color>{11}</color>"
"TID_WS_EVENT_SEASON","TEMPORADA DE ESTRELA BRANCA {0}"
"TID_WS_EVENT_INFO","Dispute Estrelas Brancas para ganhar Pontos com base na sua contribuição e ganhe recompensas em Cristais quando a temporada acabar.\n\nTodos os participantes receberão as seguintes recompensas se excederem um certo número de Pontos no fim da temporada:\n\n{0} ou mais Pontos: <quad class=''pc''> <color>{3}</color>\n{1} ou mais Pontos: <quad class=''pc''> <color>{4}</color>\n{2} ou mais Pontos: <quad class=''pc''> <color>{5}</color>\n\nAlém disso, os jogadores no placar ao final do evento receberão as seguintes recompensas:\n\n{6} Melhores: <quad class=''pc''> <color>{9}</color>\n{7} Melhores: <quad class=''pc''> <color>{10}</color>\n{8} Melhores: <quad class=''pc''> <color>{11}</color>"
"TID_LEADERBOARDS_SORT_BY_INFLUENCE","Por influência"
"TID_LEADERBOARDS_SORT_BY_FRAGMENTS","Por fragmentos"
"TID_LEADERBOARDS_SORT_BY_WS_SCORE","Pontuação por Estrela Branca"
"TID_LEADERBOARDS_SORT_BY_RELICS","Por relíquias"
"TID_LEADERBOARDS_SORT_BY_RS_SCORE","Por pontuação de Estrela Vermelha"
"TID_INFLUENCE_DECAY_INFO","Jogadores neste placar perdem 3% da Influência a cada 3 dias sem uma vitória na Estrela Vermelha de nível máximo deles."
"TID_BS_VIEW_LAST_SEASON","<a name=''last_season''>RESULTADOS DA TEMPORADA {0}</a>"
"TID_BS_BACK_TO_CURRENT_SEASON","<a name=''current_season''>VOLTAR À TEMPORADA {0}</a>"
"TID_WS_VIEW_LAST_SEASON","<a name=''ws_last_season''>RESULTADOS DA TEMPORADA {0}</a>"
"TID_WS_BACK_TO_CURRENT_SEASON","<a name=''ws_current_season''>VOLTAR À TEMPORADA {0}</a>"
"TID_IAP_DIALOG_TITLE","ADICIONAR RECURSOS"
"TID_CRYSTAL_PACK","PACOTE DE CRISTAIS"
"TID_CRYSTAL_PACK_SMALL","PEQUENO"
"TID_CRYSTAL_PACK_MED","MÉDIO"
"TID_CRYSTAL_PACK_LARGE","GRANDE"
"TID_CRYSTAL_PACK_HUGE","ENORME"
"TID_CRYSTAL_PACK_EPIC","ÉPICO"
"TID_IAP_SECTION_HYDROGEN","HIDROGÊNIO"
"TID_IAP_SECTION_CREDITS","CRÉDITOS"
"TID_IAP_DIALOG_FILL_BY","PREENCHER {0}%"
"TID_IAP_RESOURCE_FULL","Não é possível comprar. Reserva cheia."
"TID_CRYSTALS_ADDED","{0} Cristais adicionados."
"TID_STARTER_PACK","PACOTE INICIAL"
"TID_STARTER_PACK_DESCR","MÁX. DE UM POR CONTA"
"TID_STARTER_PACK_BENEFIT","Permanente: Os custos de construção e melhoria de todas as naves são reduzidos em {0}%."
"TID_BOOSTER_PACK","CARREGAMENTOS DE CRISTAIS"
"TID_BOOSTER_PACK_HINT","Melhor custo-benefício para Cristais entregues em parcelas."
"TID_BOOSTER_PACK_DETAILS","• Um carregamento de <quad class=''pc''> {1} aparece todos os dias\n• Dura uma semana, e, ao final, você terá recebido {2} <quad class=''pc''>."
"TID_BOOSTER_PACK_ACTIVE","Carregamentos de Cristais ativos"
"TID_WAIT_FOR_BOOSTER_PACK","Você precisará esperar que todos os carregamentos sejam entregues antes de comprar este item novamente."
"TID_BOOSTER_PACK_FIRST_FREE","GRÁTIS"
"TID_PURCHASE_SUCCESSFUL","Compra concluída com sucesso."
"TID_CHAT_TAB_STAR_SYSTEM","S. ESTELAR"
"TID_CHAT_TAB_CORPORATION","CORPORAÇÃO"
"TID_CHAT_TAB_GLOBAL","GALÁXIA"
"TID_CHAT_SEND","ENVIAR"
"TID_CHAT_INPUT_PROMPT","Clique aqui para conversar"
"TID_CHAT_GLOBAL_INFO","Mensagens transmitidas aqui podem ser lidas por todos os jogadores. Nunca revele suas informações pessoais. Seja respeitoso(a) e educado(a)."
"TID_CHAT_WHITESTAR_INFO","Mensagens transmitidas aqui só podem ser lidas pelos membros da sua Corporação."
"TID_CHAT_PLAYER_JOIN","Um novo jogador se juntou à Corporação."
"TID_CHAT_PLAYER_LEFT","Este jogador deixou a Corporação."
"TID_CHAT_JOINCORP_INFO","Entre para uma Corporação para dividir seus conhecimentos e táticas com outros jogadores.\n\nAlém disso, Corporações podem explorar Estrelas Brancas e Estrelas Vermelhas particulares."
"TID_CORP_UNLOCK_INFO","As Corporações são desbloqueadas no nível {0}."
"TID_CHAT_SEARCH_ALLIANCES_BUTTON","Corporações recomendadas"
"TID_CHAT_ENTRY_JUMP","saltou uma nova nave para o sistema, próximo a {0}"
"TID_CHAT_ENTRY_JOIN","se juntou à Corporação"
"TID_CHAT_ENTRY_LEFT","deixou a Corporação"
"TID_CHAT_ENTRY_PROMOTED","foi promovido por {0}"
"TID_CHAT_ENTRY_DEMOTED","foi rebaixado por {0}"
"TID_CHAT_ENTRY_KICK","foi expulso da Corporação por {0}"
"TID_CHAT_ENTRY_CORP_SETTINGS_CHANGED","editou as configurações da Corporação"
"TID_CHAT_ENTRY_REQUEST_JOIN","quer se juntar à Corporação"
"TID_CHAT_ENTRY_DESTROYED_BASE","destruiu uma base Cerberus perto de {0}"
"TID_CHAT_ENTRY_COLONIZED","colonizou o planeta {0}"
"TID_CHAT_ENTRY_LOST_FLEET","perdeu {0} perto de {1}"
"TID_CHAT_ENTRY_DESTROYED_CERB_FLEET","destruiu uma frota Cerberus perto de {0}"
"TID_CHAT_ENTRY_ABANDONED_SYSTEM","abandonou este sistema estelar."
"TID_CHAT_ENTRY_SEARCH_PVP","começou a procurar uma Estrela Branca"
"TID_CHAT_ENTRY_FLAGSHIP_CONTRIB","contribuiu com {0} Créditos para a nave-chefe."
"TID_CHAT_ENTRY_SHARE_VIEW","compartilhou uma visualização de sistema estelar"
"TID_CHAT_ENTRY_SEARCH_PVP_COMPLETE","Sua Corporação descobriu uma nova Estrela Branca."
"TID_CHAT_ENTRY_CORP_LEVEL_UP","Sua Corporação foi melhorada para o nível {0}"
"TID_CHAT_ENTRY_FLAGSHIP_LEVEL_UP","A nave-chefe da sua Corporação será melhorada ao nível {0} na próxima mobilização."
"TID_CHAT_ENTRY_FLAGSHIP_UNLOCKED","A nave-chefe da seu Corporação já pode ser mobilizada."
"TID_CHAT_ENTRY_SEARCH_PVP_CANCELLED","cancelou a busca por uma Estrela Branca."
"TID_CHAT_REQUEST_ACCEPT","Aceito por {0}"
"TID_CHAT_REQUEST_REJECT","Rejeitado por {0}"
"TID_CHAT_REQUEST_CORP_FULL","Falhou - Corporação lotada"
"TID_CHAT_REQUEST_FAIL_PLAYER_JOINED_ANOTHER","Falhou - Jogador em outra Corporação"
"TID_CHAT_POPUP_VIEW_LOCATION","Ver localização"
"TID_STREAMENTRY_ALLIANCE_REQUEST_ACCEPT","ACEITAR"
"TID_STREAMENTRY_ALLIANCE_REQUEST_REJECT","RECUSAR"
"TID_STREAMENTRY_ALLIANCE_SHARE_SYSTEM_VIEW","VER"
"TID_CHAT_POPUP_REPORT_PLAYER","Denunciar"
"TID_CHAT_POPUP_BLOCK_PLAYER","Bloquear"
"TID_CHAT_POPUP_REPORT_PLAYER_CONFIRM","Deseja mesmo denunciar {0} por comportamento inadequado ou ofensivo?"
"TID_CHAT_POPUP_VIEW_WS_SHIPS","Próxima nave"
"TID_HUD_MSG_NO_SHIPS","Este jogador não tem naves neste sistema."
"TID_CHAT_REPORT_PLAYER_MODERATOR","Como moderador, sua ação banirá imediatamente o jogador do Chat da Galáxia por 24 horas."
"TID_CHAT_POPUP_REPORT_SENT","Sua denúncia foi enviada."
"TID_CHAT_POPUP_PLAYER_BLOCKED","Você não verá mensagens de {0} até que o aplicativo seja recarregado."
"TID_CHAT_LOCAL_CHAT_LOCKED","CHAT ESTELAR INDISPONÍVEL"
"TID_CHAT_LOCAL_LOCKED_INFO","Você ainda não estabeleceu relações diplomáticas com o proprietário deste sistema estelar."
"TID_CHAT_WS_LOCKED_INFO","Apenas as Corporações participantes podem usar o bate-papo da Estrela Branca."
"TID_CHAT_CORP_RED_STAR_SEARCH_IN_PROGRESS","Busca em andamento..."
"TID_CHAT_CORP_RED_STAR_IN_PROGRESS","Estrela Vermelha em andamento..."
"TID_CHAT_JOIN_IN_PROGRESS_CONFIRM","Esta Estrela Vermelha já está em andamento. Deseja mesmo entrar?"
"TID_CHAT_CORP_RED_STAR_ENDED","Estrela Vermelha entrou em supernova."
"TID_CHAT_ENTRY_STARTED_RED_STAR_SEARCH","iniciou uma busca por Estrelas Vermelhas nível {0}."
"TID_CHAT_ENTRY_JOIN_RED_STAR_SEARCH","ENTRAR"
"TID_CHAT_CANNOT_JOIN_RED_STAR_LEVEL","Melhore seu Sensor de Estrelas Vermelhas para se juntar a esta busca de nível alto."
"TID_CHAT_CANNOT_JOIN_RED_STAR_ALREADY_IN","Você já está participando de uma Estrela Vermelha."
"TID_CHAT_CANNOT_JOIN_TIMER","Você não pode entrar na Estrela Vermelha tão próxima da supernova"
"TID_CHAT_CANNOT_JOIN_FULL","Estrela Vermelha lotada"
"TID_CHAT_ENTRY_VIEW_RED_STAR_IN_PROGRESS","VER"
"TID_CHAT_ENTRY_WATCH_OLD_RED_STAR_REPLAY","VER REPRISE"
"TID_CHAT_ENTRY_REPLAY_SHARED","compartilhou uma reprise."
"TID_SELECT_PING_LOCATION","Selecione um lugar deste sistema estelar para alertar outros jogadores."
"TID_PING_DEFAULT_MESSAGE","Vamos enviar nossas naves para cá!"
"TID_PING_RATE_LIMITED","Não é possível enviar alertas com tanta frequência."
"TID_CHAT_ENTRY_PING","enviou um alerta."
"TID_LOCAL_STAR_CHAT_DISABLED","Esse tipo de estrela não tem suporte para bate-papo local."
"TID_CORP_NOTIFICATIONS_TITLE","NOTIFICATIONS DA CORPORAÇÃO"
"TID_CORP_PRS_NOTIFICATION_LBL","Notifique-me nas seguintes ocasiões:"
"TID_CORP_PRS_NEW_RS_NOTIF","Nova busca de Estrela Vermelha (Nível {0})"
"TID_CORP_PRS_NEW_MESSAGE_NOTIF","Nova mensagem a membros da Corporação"
"TID_STAR_DLG_TITLE","ESTRELA ATUAL"
"TID_STAR_DLG_OBJECTIVES_TAB","INFO DA ESTRELA"
"TID_STAR_DLG_STARLOG_TAB","REGISTRO DA ESTRELA"
"TID_STAR_GOALS_DESCR_HOMESTAR","Esta estrela foi confiada a você como sua base de operações na galáxia de Hades. Seu objetivo aqui é explorar a estrela por completo, eliminar as forças Cerberus e construir uma infraestrutura econômica sólida."
"TID_STAR_GOALS_DESCR_OTHER_PLAYER_HOMESTAR","Esta estrela pertence a outro jogador. Se você tiver relações diplomáticas com este jogador, poderá enviar um número limitado de naves para cá para estabelecer comércio ou ajudar o proprietário contra forças Cerberus."
"TID_STAR_GOALS_DESCR_REDSTAR","Aja com outros jogadores para destruir naves Cerberus e recuperar Artefatos nesta Estrela Vermelha. As naves Cerberus destruídas e os Artefatos recuperados vão aumentar a barra de progresso. Encha a barra de progresso além do limite para ganhar Influência quando a Estrela Vermelha terminar."
"TID_STAR_GOALS_HOMESTAR_PCT_EXPLORED","{0}% explorado"
"TID_STAR_DLG_NO_LOG_ENTRIES","Nenhum registro disponível para este sistema estelar."
"TID_STAR_TOTAL_CREDITS","<color>{0} Créditos</color> armazenados em carregamentos neste sistema estelar."
"TID_STAR_TOTAL_HYDRO","<color>{0} Hidrogênio</color> armazenado em campos de asteroides neste sistema estelar."
"TID_STAR_GOALS_DESCR_BLUESTAR","Mantenha seu encouraçado vivo até que os encouraçados dos outros jogadores sejam destruídos. O sistema estelar está em constante colapso de fora para dentro. As naves dentro da área do colapso são destruídas instantaneamente."
"TID_BOMBER_HEATMAP_ENABLED","Mapa de cobertura do bombardeiro ATIVADO"
"TID_BOMBER_HEATMAP_DISABLED","Mapa de cobertura do bombardeiro DESATIVADO"
"TID_RELINK_WARP_LANE_SINGLE","RECONECTE 1 VIA DE DOBRA ESPACIAL"
"TID_RELINK_WARP_LANES_MULTIPLE","RECONECTE {0} VIAS DE DOBRA ESPACIAL"
"TID_RELINK_WARP_LANE_CONFIRM","Reconectar todas plataformas de via de dobra espacial à última conexão delas? Apenas plataformas que foram conectadas antes e estão em uma posição válida serão reconectadas."
"TID_RELINK_SUCCESS","Reconexão de via de dobra espacial concluída"
"TID_LOG_ENTRY_FLAGSHIP_SUMMONED","chamou a nave-chefe"
"TID_LOG_ENTRY_FLAGSHIP_JUMP_AWAY","saltou a nave-chefe"
"TID_LOG_ENTRY_FLAGSHIP_DEPART_NOW","ordenou a partida da nave-chefe"
"TID_LOG_ENTRY_FLAGSHIP_CANCEL_WAYPOINT","cancelou a parada da nave-chefe"
"TID_LOG_ENTRY_FLAGSHIP_CANCEL_DEPART","cancelou a partida da nave-chefe"
"TID_LOG_ENTRY_FLAGSHIP_ADD_WAYPOINT","adicionou uma parada para a nave-chefe"
"TID_LOG_ENTRY_FLAGSHIP_USE_MODULE","ativou o módulo {0} na nave-chefe"
"TID_PLANET_UPGRADE_TITLE","Melhorar {0} para o nível {1}"
"TID_PLANET_UPG_CREDIT_STORE","RESERVA DE CRÉDITOS"
"TID_PLANET_UPG_CREDIT_STORE_DESCR","Aumenta a quantia máxima de Créditos que o seu Império pode armazenar."
"TID_PLANET_UPG_HYDROGEN_STORE","RESERVA DE HIDROGÊNIO"
"TID_PLANET_UPG_HYDROGEN_STORE_DESCR","Aumenta a quantia máxima de Hidrogênio que o seu Império pode armazenar."
"TID_PLANET_UPG_SHIPMENT_YIELD","GANHOS COM CARREGAMENTOS"
"TID_PLANET_UPG_SHIPMENT_YIELD_DESCR","O valor total em Créditos gerado pelos carregamentos deste planeta, ajustados por hora."
"TID_PLANET_UPG_CREDIT_YIELD","RENDA EM CRÉDITOS"
"TID_PLANET_UPG_CREDIT_YIELD_DESCR","Os Créditos que este planeta gera por hora."
"TID_PLANET_UPG_HYDROGEN_YIELD","PRODUÇÃO DE HIDROGÊNIO"
"TID_PLANET_UPG_HYDROGEN_YIELD_DESCR","O Hidrogênio que este planeta gera por hora."
"TID_PLANET_UPG_SPEED_UP_CONFIRM","Concluir melhoria do planeta agora?"
"TID_CHANGE_NAME_TITLE","ALTERAR NOME"
"TID_CHANGE_NAME_PROMPT","Insira o nome pelo qual quer ser conhecido por outros jogadores na galáxia:"
"TID_CHANGE_NAME_WARNING","AVISO: Você só poderá alterar seu nome uma vez."
"TID_CHANGE_PLANET_NAME_PROMPT","Insira o nome que deseja dar ao planeta:"
"TID_CHANGE_STATION_NAME_PROMPT","Insira o nome que deseja dar a esta estação:"
"TID_CHANGE_SHIP_NAME_PROMPT","Insira o nome que deseja dar a esta nave:"
"TID_ERROR_NAME_TOO_SHORT","Nome curto demais"
"TID_ERROR_NAME_TOO_LONG","Nome longo demais"
"TID_ERROR_SHIP_TOO_LOW_LEVEL_TO_RENAME","Só é possível renomear naves de nível {0} ou superior."
"TID_INBOX_TITLE","MENSAGENS"
"TID_INBOX_MSG_JUST_ARRIVED","Agora"
"TID_INBOX_TAB_INCOMING","CAIXA DE ENTRADA"
"TID_INBOX_NEWS_TAB","NOVIDADES"
"TID_INBOX_TIMESTAMP","{0} atrás"
"TID_INBOX_NO_MESSAGES","Você não tem mensagens."
"TID_INBOX_INCOMING_DIPLOMACY_REQUEST","{0} quer estabelecer relações diplomáticas com você. Responda da sua Estação Diplomática."
"TID_INBOX_DIPLOMACY_REQUEST_ACCEPTED","{0} aceitou a solicitação para estabelecer relações diplomáticas."
"TID_INBOX_DIPLOMACY_REQUEST_REJECTED","{0} rejeitou a solicitação para estabelecer relações diplomáticas."
"TID_INBOX_DIPLOMACY_TERMINATED","{0} encerrou relações diplomáticas com você."
"TID_INBOX_DELETE_MESSAGE","EXCLUIR"
"TID_INBOX_KICKED","{0} te expulsou da Corporação {1}."
"TID_INBOX_ALLIANCE_INVITE","{0} convidou você a entrar na Corporação <a name=''corp''>{1}</a>"
"TID_DISTINCTION_PIONEER","DESBRAVADOR"
"TID_DISTINCTION_PIONEER_DESCR","Este jogador está na galáxia de Hades desde que ela foi descoberta."
"TID_DISTINCTION_TOP1","Almirante"
"TID_DISTINCTION_TOP1_DESCR","Este jogador chegou ao topo da classificação global."
"TID_DISTINCTION_TOP1_10D","Governador"
"TID_DISTINCTION_TOP1_10D_DESCR","Este jogador ficou no topo da classificação global por mais de 10 dias."
"TID_DISTINCTION_TOP1_30D","Imperador"
"TID_DISTINCTION_TOP1_30D_DESCR","Este jogador ficou no topo da classificação global por mais de 30 dias."
"TID_DISTINCTION_TOP10","Diretor"
"TID_DISTINCTION_TOP10_DESCR","Este jogador ficou entre os 10 melhores da classificação global."
"TID_DISTINCTION_TOP50","Comandante"
"TID_DISTINCTION_TOP50_DESCR","Este jogador ficou entre os 50 melhores da classificação global."
"TID_INBOX_MESSAGE_DISTINCTION_UNLOCKED","Parabéns! Você desbloqueou uma nova condecoração: {0}"
"TID_DISTINCTION_TOP1_DURATION","Topo da classificação mantido por: {0}"
"TID_DISTINCTION_BS_TOP1","MESTRE DAS ESTRELAS AZUIS"
"TID_DISTINCTION_BS_TOP1_DESCR","Este jogador chegou ao topo da classificação em uma temporada de Estrela Azul."
"TID_DISTINCTION_BS_TOP10","HERÓI DAS ESTRELAS AZUIS"
"TID_DISTINCTION_BS_TOP10_DESCR","Este jogador ficou entre os 10 melhores jogadores em uma temporada de Estrela Azul."
"TID_DISTINCTION_BS_TOP50","VETERANO DAS ESTRELAS AZUIS"
"TID_DISTINCTION_BS_TOP50_DESCR","Este jogador ficou entre os 50 melhores jogadores em uma temporada de Estrela Azul."
"TID_DISTINCTION_WS_TOP1","MESTRE DA ESTRELA BRANCA"
"TID_DISTINCTION_WS_TOP1_DESCR","Este jogador chegou ao topo da classificação em uma temporada de Estrela Branca."
"TID_DISTINCTION_WS_TOP10","HERÓI DA ESTRELA BRANCA"
"TID_DISTINCTION_WS_TOP10_DESCR","Este jogador ficou entre os 10 melhores jogadores em uma temporada de Estrela Branca."
"TID_DISTINCTION_WS_TOP50","VETERANO DA ESTRELA BRANCA"
"TID_DISTINCTION_WS_TOP50_DESCR","Este jogador ficou entre os 50 melhores jogadores em uma temporada de Estrela Branca."
"TID_REPLAY_FAILED","Esta reprise não está mais disponível."
"TID_REPLAY_ERROR","Erro ao reproduzir esta reprise."
