"TID_INTRO_MESSAGE_TITLE","BIENVENIDO A HADES' STAR"
"TID_OBJECT_ACTION_ADD_WAYPOINT","AÑADIR PUNTO DE RUTA"
"TID_OBJECT_ACTION_PLAYER_INFO","DATOS DEL JUGADOR"
"TID_OBJECT_ACTION_VISIT_STAR","IR A ESTRELLA"
"TID_OBJECT_ACTION_TRADE_JOBS","ENVÍOS"
"TID_OBJECT_ACTION_ARTIFACTS","ARTEFACTOS"
"TID_OBJECT_ACTION_PRODUCTION","CONSTRUIR"
"TID_OBJECT_ACTION_ACTIVATE","ACTIVAR"
"TID_OBJECT_ACTION_DEACTIVATE","DESACTIVAR"
"TID_OBJECT_ACTION_LINK","ENLAZAR"
"TID_OBJECT_ACTION_UNLINK","DESVINCULAR"
"TID_OBJECT_ACTION_SHIP_UPGRADE","MÓDULOS"
"TID_OBJECT_ACTION_USE_STARGATE","SALTAR"
"TID_OBJECT_ACTION_SPEEDUP_BUILDING_CONSTRUCTION","FINALIZAR"
"TID_OBJECT_ACTION_VIEW_ALLIANCE_STAR","ESTRELLA"
"TID_OBJECT_ACTION_FINISH_PLANET_UPGRADE","FINALIZAR"
"TID_CERBERUS_STATION_SPAWNING_IN","Generando nuevos cazas en {0}"
"TID_OBJECT_ACTION_VIEW_DIPLOMACY_LINK","VER DIPLOMACIA"
"TID_OBJECT_ACTION_VIEW_RED_STAR_STATUS","ESTADO DEL ESCÁNER"
"TID_OBJECT_ACTION_INFO","DATOS"
"TID_OBJECT_INFO_UNDER_CONSTRUCTION","En construcción"
"TID_OBJECT_INFO_UPGRADING_TO_LEVEL","Mejorando al nivel {0}"
"TID_OBJECT_INFO_UPGRADING_SHIP_TO_LEVEL","Mejorando {0}"
"TID_RESEARCHING","Investigando artefacto..."
"TID_SCOUTING","Escaneando..."
"TID_UNLOCK_SECTOR_CONFIRM","¿Empezar a escanear este sector?"
"TID_CONFIRM_SECTOR_SPEEDUP","¿Terminar de escanear este sector?"
"TID_WARP_HUB_LINKED","Enlazado"
"TID_WARP_HUB_NOT_LINKED","Sin enlazar"
"TID_CR_ASTEROID_CONTAINS","Contiene <quad class=''cr''> <color>{0}</color>."
"TID_ASTEROID_HYDROGEN_REMAINING","<quad class=''fuel''> <color>{0}</color> restante"
"TID_SELECT_REVEAL_SECTOR","SELECCIONA UN SECTOR ADYACENTE PARA DESCUBRIRLO"
"TID_SECTOR_NOT_ADJACENT","Este sector no es adyacente al escáner."
"TID_SECTOR_ALREADY_EXPLORED","Este sector ya está escaneado."
"TID_SCANNER_BUSY","Debes esperar a que el escáner termine su operación actual."
"TID_READY_TO_USE","Se puede usar"
"TID_RECHARGING","Recargando..."
"TID_ACTIVE","Activo"
"TID_OBJECT_ACTION_PROGRAM_MINER","PROGRAMAR RUTA DE EXTRACCIÓN"
"TID_OBJECT_ACTION_SUMMON_FLAGSHIP","CONVOCAR LA NAVE INSIGNIA"
"TID_DIPLOMACY_LINK_DLG_TITLE","ESTACIÓN DIPLOMÁTICA"
"TID_DIPLOMACY_LINK_DLG_RECOMMENDED_PLAYERS_TAB","RECOMENDADOS"
"TID_DIPLOMACY_LINK_DLG_FRIENDS_TAB","AMIGOS"
"TID_DIPLOMACY_DLG_EMPTY_PROMPT","Selecciona a uno de estos jugadores recomendados para solicitar relaciones diplomáticas.\n\nTambién puedes enviar una solicitud a cualquier otro jugador desde su perfil."
"TID_DIPLOMACTY_DLG_INCOMING_REQUEST_TEXT","SOLICITUDES RECIBIDAS"
"TID_DIPLOMACTY_DLG_OUTGOING_REQUEST_TEXT","SOLICITUDES ENVIADAS"
"TID_DIPLOMACY_DLG_CANCEL_REQUEST","CANCELAR"
"TID_DIPLOMACTY_DLG_INCOMING_REQUEST_ACCEPT","ACEPTAR"
"TID_DIPLOMACTY_DLG_INCOMING_REQUEST_REJECT","RECHAZAR"
"TID_DIPLOMACTY_DLG_INCOMING_REQUEST_PLAYER_INFO","DATOS DEL JUGADOR"
"TID_DIPLOMACY_DLG_LINKED_TO","Tu estación está enlazada con:"
"TID_DIPLOMACY_DLG_CONFIRM_END_RELATIONS","¿Seguro que quieres poner fin a las relaciones diplomáticas con este jugador? Todas las naves regresarán a sus sistemas de origen."
"TID_DIPLOMACY_DLG_REQUEST_BUTTON","SOLICITAR"
"TID_MSG_REQUEST_SENT","Solicitud diplomática enviada."
"TID_MSG_REQUEST_OTHER_PLAYER_SLOTS_FULL","No se puede enviar la solicitud. Los centros diplomáticos del jugador están llenos."
"TID_MSG_REQUEST_OTHER_PLAYER_INBOX_FULL","No se puede enviar la solicitud. El buzón del jugador está lleno."
"TID_MSG_REQUEST_ALREADY_WAITING_FOR_RESPONSE","No se puede enviar la solicitud. Estás a la espera de respuesta de este jugador."
"TID_DIPLOMACY_LINK_DLG_NO_RECOMMENDED_PLAYERS","No hay jugadores disponibles."
"TID_OFFLINE_REPORT_DLG_TITLE","INFORME DE PROGRESO"
"TID_OFFLINE_REPORT_DLG_LAST_LOGIN","Último inicio de sesión: hace {0}"
"TID_OFFLINE_SECTION_TITLE_RESOURCES_COLLECTED","RECURSOS"
"TID_OFFLINE_REPORT_DLG_CR_FROM_SHIPMENTS","+{0} créditos de entregas de envíos"
"TID_OFFLINE_REPORT_DLG_FUEL_FROM_SHIPMENTS","+{0} de hidrógeno de extracciones"
"TID_OFFLINE_REPORT_DLG_CR_FROM_TAX","+{0} créditos de envíos entregados por socios diplomáticos"
"TID_OFFLINE_SECTION_TITLE_SUPERNOVA","ESTRELLA CONVERTIDA EN SUPERNOVA"
"TID_OFFLINE_SECTION_SUPERNOVA_VIEW","VER"
"TID_OFFLINE_REPORT_DLG_DISMISS_BUTTON","CERRAR"
"TID_OFFLINE_REPORT_DLG_PLANET_UPGRADED","Ahora, {0} es un planeta de nivel {1}."
"TID_OFFLINE_REPORT_SHIP_LOST","NAVE PERDIDA"
"TID_MISSING_RES_DLG_NOT_ENOUGH_CR_TITLE","NO HAY SUFICIENTES CRÉDITOS"
"TID_MISSING_RES_DLG_BUY_MISSING_CR","Te faltan <quad class=''cr''> <color>{0}</color>. ¿Comprar?"
"TID_MISSING_RES_DLG_NOT_ENOUGH_FUEL_TITLE","NO HAY SUFICIENTE HIDRÓGENO"
"TID_MISSING_RES_DLG_BUY_MISSING_FUEL","Te faltan <quad class=''fuel''> <color>{0}</color>. ¿Comprar?"
"TID_NOT_ENOUGH_CRYSTALS_DLG_TITLE","NO HAY SUFICIENTES CRISTALES"
"TID_NOT_ENOUGH_CRYSTALS_BUY_MORE_PROMPT","Puedes comprar más cristales en la tienda."
"TID_NOT_ENOUGH_CRYSTALS_ENTER_STORE_BUTTON","ENTRAR EN LA TIENDA"
"TID_PURCHASES_DISABLED","Las compras están deshabilitadas en la fase Alfa."
"TID_PURCHASING_FAILED_DISABLED","Las compras están deshabilitadas en la configuración de las restricciones de tu dispositivo."
"TID_PURCHASING_FAILED_NO_PRODUCTS_FOUND","Compras no disponibles: No se han encontrado productos."
"TID_PURCHASING_FAILED_UNKNOWN_GAME","Compras no disponibles: Aplicación desconocida"
"TID_PURCHASING_NOT_INITIALIZED","Las compras aún no están disponibles. Vuelve a intentarlo más tarde."
"TID_PURCHASE_IN_PROGRESS","Ya hay un pedido en curso. Espera a que termine de procesarse."
"TID_PURCHASE_FAIL_EXISTING_PENDING","Compra fallida: la compra anterior está pendiente."
"TID_PURCHASE_FAIL_PAYMENTDECLINED","Compra fallida: pago rechazado."
"TID_PURCHASE_FAIL_PRODUCTUNAVAILABLE","Compra fallida: producto no disponible."
"TID_PURCHASE_FAIL_PURCHASINGUNAVAILABLE","Compra fallida: compras no disponibles."
"TID_PURCHASE_FAIL_SIGNATUREINVALID","Compra fallida: firma no válida."
"TID_PURCHASE_FAIL_USERCANCELLED","Compra fallida: cancelada por el usuario."
"TID_PURCHASE_FAIL_UNKNOWN","Compra fallida: razón desconocida."
"TID_PURCHASE_STEAM_NO_OVERLAY","Para comprar debes activar la interfaz de Steam."
"TID_PURCHASE_OFFER_EXPIRED","Esta oferta ha expirado"
"TID_SETTINGS_DLG_TITLE","AJUSTES"
"TID_SETTINGS_DLG_ACCOUNT","CUENTA"
"TID_SETTINGS_DLG_NOT_SIGNED_IN","No has iniciado sesión."
"TID_SETTINGS_DLG_NOT_SIGNED_IN_APPLE","Inicia sesión en GameCenter para guardar el progreso y acceder a tu cuenta desde otro iPhone o iPad."
"TID_SETTINGS_DLG_NOT_SIGNED_IN_GOOGLE","Inicia sesión en Google Play Juegos para guardar el progreso y acceder a tu cuenta desde otro dispositivo Android."
"TID_SETTINGS_DLG_SIGN_IN","Iniciar sesión"
"TID_SETTINGS_DLG_SIGN_OUT","Cerrar sesión"
"TID_SETTINGS_DLG_CONTACT_SUPPORT","Asistencia al jugador"
"TID_SETTINGS_DLG_LINK_DEVICE","Enlazar otro dispositivo"
"TID_LINK_DEVICE_ERR_SIGN_GP","Debes iniciar sesión en Google Play antes de enlazar otro dispositivo."
"TID_LINK_DEVICE_ERR_SIGN_GC","Debes iniciar sesión en GameCenter antes de enlazar otro dispositivo."
"TID_SETTINGS_FULLSCREEN","Pantalla completa"
"TID_SETTINGS_DLG_CREDITS","Créditos"
"TID_CREDITS_SCREEN_SPECIAL_THANKS","AGRADECIMIENTOS ESPECIALES"
"TID_CREDITS_SCREEN_DESIGN_SECTION","DISEÑO DE MARCA E INTERFAZ"
"TID_CREDITS_SCREEN_FOOTER","(c) 2016-2020 Parallel Space Inc. Todos los derechos reservados."
"TID_CREDITS_PC_MUSIC","Música original compuesta por\nWinifred Phillips\n\nMúsica producida por Winnie Waldron"
"TID_SETTINGS_SUPPORT_EMAIL_HEADER","Solicitud de asistencia dentro del juego"
"TID_SETTINGS_SUPPORT_EMAIL_BODY1","Describe tu problema aquí:"
"TID_SETTINGS_SUPPORT_EMAIL_BODY2","No borres el contenido que está debajo de esta línea."
"TID_SETTINGS_DLG_MUSIC","Música"
"TID_SETTINGS_DLG_BATTERY_SAVER","Ahorrar batería"
"TID_SETTINGS_DLG_LANDSCAPE","Modo horizontal"
"TID_HIGH_QUALITY_RENDERING","Renderizado de Alta Calidad"
"TID_SETTINGS_DLG_SFX","Efectos de sonido"
"TID_SETTINGS_DLG_BTN_PRIVACY","Política de privacidad"
"TID_SETTINGS_DLG_BTN_TERMS","Condiciones del servicio"
"TID_SETTINGS_DLG_SIGN_IN_TO_GAMECENTER","Inicia sesión en GameCenter antes de arrancar el juego para guardar el progreso y jugar desde varios dispositivos."
"TID_SETTINGS_DLG_SIGN_IN_TO_GOOGLE_PLAY","Inicia sesión en Google Play Juegos para guardar el progreso y jugar desde varios dispositivos."
"TID_SETTINGS_DLG_ACCOUNT_STATUS_SYNCED","Se está guardando tu progreso."
"TID_SETTINGS_DLG_LANGUAGE","Cambiar idioma"
"TID_SETTINGS_QUIT_GAME","Salir del juego"
"TID_SETTINGS_DLG_RATE_US","Puntúa Hades' Star"
"TID_LANDSCAPE_WARNING","La compatibilidad con el modo horizontal es experimental y podría fallar. Se recomienda solamente para dispositivos más grandes como tabletas."
"TID_LANDSCAPE_CONFIRM","¿Seguro que quieres cambiar la orientación de la pantalla? El juego debe reiniciarse."
"TID_UNLINK_STEAM","Restablecer juego"
"TID_UNLINK_STEAM_DONE","Ahora saldrás del juego. Reinicia Hades' Star desde Steam para empezar a jugar en tu nueva estrella."
"TID_UNLINK_STEAM_PROMPT_1","Este proceso borrará todo tu progreso de Steam y comenzará una nueva partida en tu cuenta actual de Steam. Perderás el acceso a esta partida de forma permanente."
"TID_UNLINK_STEAM_PROMPT_2","No podrás transferir recursos (incluidos los que hayas comprado dentro del juego) a la nueva partida."
"TID_UNLINK_STEAM_PROMPT_3","Solo se restablecerá tu progreso de Steam. Si tienes otras plataformas asociadas a la partida, podrás acceder a ella desde dichas plataformas. No es posible reiniciar la partida en otras plataformas. Para obtener más información, consulta el enlace de ASISTENCIA AL JUGADOR en la ventana de AJUSTES."
"TID_UNLINK_STEAM_PROMPT_4","Esta es tu confirmación final. Si continúas, se perderán los progresos de la partida actual."
"TID_UNLINK_STEAM_PROMPT_TOGGLE","Lo entiendo y quiero continuar."
"TID_SETTINGS_SCREEN_RES","Resolución"
"TID_RESOLUTION_DIALOG_TITLE","SELECCIONAR RESOLUCIÓN"
"TID_CURRENT_RESOLUTION","Resolución actual:\n{0} x {1}"
"TID_SETTINGS_DLG_NEWSLETTER","Boletín informativo"
"TID_LANG_DLG_TITLE","SELECCIONAR IDIOMA"
"TID_CHANGE_LANGUAGE_CONFIRM","¿Seguro que quieres cambiar el idioma? El juego debe reiniciarse."
"TID_LINK_DEVICE_DLG_TITLE","ENLAZAR OTRO DISPOSITIVO"
"TID_LINK_DEVICE_DLG_FIRSTPAGE_DESCR","Usa esta página si quieres acceder a tu cuenta desde otro dispositivo.\n\n¿Qué dispositivo estás usando ahora?"
"TID_LINK_DEVICE_DLG_FIRSTPAGE_OLD_DEVICE_BUTTON","Este es el ANTIGUO dispositivo."
"TID_LINK_DEVICE_DLG_FIRSTPAGE_NEW_DEVICE_BUTTON","Este es el NUEVO dispositivo."
"TID_LINK_DEVICE_DLG_PLATFORM_SELECTION_PROMPT","¿De qué tipo es el nuevo dispositivo que quieres enlazar?"
"TID_LINK_DEVICE_TYPE_IOS","iPhone o iPad"
"TID_LINK_DEVICE_TYPE_ANDROID","Android"
"TID_LINK_DEVICE_TYPE_PC_OR_MAC","PC o Mac"
"TID_LINK_DEVICE_TYPE_OTHER","Otro"
"TID_LINK_DEVICE_DLG_INFO_ANDROID","Para jugar en varios dispositivos Android, inicia sesión con tu cuenta de Google en los ajustes.\n\nEn el nuevo dispositivo, inicia sesión con la misma cuenta de Google. Se te preguntará si quieres cambiar a tu otra cuenta. Selecciona Aceptar y tu progreso se sincronizará."
"TID_LINK_DEVICE_DLG_INFO_IOS","Para jugar en varios dispositivos iOS, primero inicia sesión en GameCenter.\n\nEn el nuevo dispositivo, inicia sesión con la misma cuenta de GameCenter antes de iniciar el juego. Se te preguntará si quieres cambiar a tu otra cuenta. Selecciona Aceptar y tu progreso se sincronizará."
"TID_LINK_DEVICE_DLG_INFO_STEAM","Puedes acceder al juego desde cualquier PC o Mac a través de Steam. Solo tienes que iniciar sesión con tu cuenta de Steam y abrir el juego."
"TID_LINK_DEVICE_ENTER_CODE_PAGE_PROMPT","Introduce el código de enlace:"
"TID_LINK_DEVICE_ENTER_CODE_PAGE_HINT","Para obtener un código de enlace, ve a los ajustes de tu antiguo dispositivo, selecciona 'Enlazar dispositivo' y, después, 'Este es el ANTIGUO dispositivo'."
"TID_LINK_DEVICE_DLG_VIEW_CODE_PROMPT","Deja esta pantalla abierta. En el nuevo dispositivo, ve a 'Enlazar dispositivo' y selecciona la opción 'Este es el NUEVO dispositivo'.\n\nDespués, introduce este código:"
"TID_LINK_DEVICE_DLG_CODE_EXPIRES","El código caduca en: "
"TID_MSG_DEVICE_LINK_CODE_NOT_FOUND","Código de enlace no encontrado. Vuelve a intentarlo."
"TID_MSG_ACCOUNT_ALREADY_LINKED","Cuenta ya enlazada."
"TID_MSG_CANT_LINK_NOT_LOGGEDIN","No se puede enlazar porque no has iniciado sesión."
"TID_MSG_ERROR_GENERATING_CODE","Error al generar el código de enlace."
"TID_LINK_DEVICE_DLG_SUBMIT_CODE_BTN","ENVIAR"
"TID_LINK_DEVICE_WARNING","Se perderá tu partida actual (<color>{0}</color>, nivel <color>{1}</color>).\n\n¿Continuar con la operación "
"TID_CORP_DIALOG_TITLE","CORPORACIONES"
"TID_CORP_TAB_MY_CORP","MI CORPORACIÓN"
"TID_CORP_TAB_OTHER_CORP","DATOS DE CORPORACIÓN"
"TID_CORP_TAB_SEARCH_CORP","SUGERENCIAS"
"TID_CORP_TAB_SEARCH_NEW","BUSCAR"
"TID_CORP_TAB_CREATE_CORP","CREAR"
"TID_CORP_CREATE_BUTTON","CREAR"
"TID_CORP_APPLY_CHANGES_BUTTON","APLICAR"
"TID_HUD_CORP_NAME_TOO_SHORT","El nombre de la corporación es demasiado corto."
"TID_CORP_NAME_LABEL","NOMBRE"
"TID_CORP_DESCR_LABEL","DESCRIPCIÓN"
"TID_CORP_JOIN_TYPE_LABEL","TIPO DE UNIÓN"
"TID_CORP_REGION_LABEL","REGIÓN"
"TID_CORP_MININFLUENCE_LABEL","INFLUENCIA NECESARIA"
"TID_CORP_INFO_MININFLUENCE_VAL","INFLUENCIA NECESARIA: {0}"
"TID_CORP_INFO_WS_WINS","VICTORIAS DE ESTRELLAS BLANCAS: {0}"
"TID_CORP_SELECT_REGION","SELECCIONAR REGIÓN"
"TID_RECOMMENDED_CORPS_REGION","REGIÓN:"
"TID_NO_RECOMMENDED_FOUND","No se encontraron corporaciones recomendadas.\n\nPrueba a seleccionar otra región."
"TID_CORP_TYPE_OPEN","ABIERTA"
"TID_CORP_TYPE_REQUEST","CON SOLICITUD"
"TID_CORP_TYPE_CLOSED","CERRADA"
"TID_CORP_EMBLEM_LABEL","EMBLEMA"
"TID_ALLIANCE_ITEM_MEMBERS_COUNT","{0} miembros"
"TID_ALLIANCE_ITEM_VIEW","VER"
"TID_CORP_DIALOG_EDIT","EDITAR"
"TID_CORP_DIALOG_LEAVE","SALIR"
"TID_CORP_LEAVE_WS_WARNING","Si abandonas la corporación mientras estás participando en una estrella blanca, puede que pierdas las recompensas de la misma, incluso si regresas más adelante. ¿Continuar?"
"TID_CORP_DIALOG_JOIN","UNIRSE"
"TID_CORP_DIALOG_SEND_MESSAGE","ENVIAR MENSAJE"
"TID_CORP_LEAVE_CONFIRM","¿Seguro que quieres salir de esta corporación?"
"TID_CORP_EDIT_BADGE","EDITAR"
"TID_CORP_EDIT_BADGE_DONE","APLICAR"
"TID_CORP_EDIT_BADGE_SYMBOL","SÍMBOLO"
"TID_CORP_EDIT_BADGE_SHAPE","FORMA"
"TID_CORP_EDIT_BADGE_COLOR1","COLOR 1"
"TID_CORP_EDIT_BADGE_COLOR2","COLOR 2"
"TID_CORP_SEND_MESSAGE_TITLE","ENVIAR MENSAJE"
"TID_CORP_SEND_MESSAGE_HINT","Introduce un mensaje para enviárselo a todos los miembros de la corporación:"
"TID_CORP_MESSAGE_ERROR_TOO_SHORT","Mensaje demasiado corto"
"TID_CORP_MESSAGE_ERROR_TOO_LONG","Mensaje demasiado largo"
"TID_CORP_MESSAGE_SENT","Mensaje enviado"
"TID_CORP_SEARCH_NAME_CONTAINS","EL NOMBRE CONTIENE"
"TID_CORP_SEARCH_INFLUENCE_RANGE","INFLUENCIA"
"TID_CORP_SEARCH_MEMBERS_RANGE","MIEMBROS"
"TID_CORP_SEARCH_RECENT_ACTIVITY","ACTIVIDAD RECIENTE"
"TID_CORP_BUTTON_SEARCH","BUSCAR"
"TID_CORP_NO_SEARCH_RESULTS_FOUND","No se han encontrado resultados de la búsqueda."
"TID_CORP_REGION_ANY","CUALQUIERA"
"TID_CORP_LEVEL","CORPORACIÓN NIVEL {0}"
"TID_INACTIVITY_TOLERANCE","TOLERANCIA DE INACTIVIDAD"
"TID_INACTIVITY_TOLERANCE_NONE","Permitir cualquier inactividad"
"TID_INACTIVITY_RESET_WARNING","Si cambias los ajustes de tolerancia de inactividad a unos valores más estrictos, se reiniciará el temporizador de inactividad de todos los miembros de la corporación. ¿Quieres continuar?"
"TID_PLAYER_INFO_DLG_TAB_EMPIRE_OVERVIEW","TU IMPERIO"
"TID_SHIP_PLANET_PLAYER_RENAME_BUTTON","Renombrar"
"TID_PLAYER_INFO_XP_TITLE","NIVEL DE EXP"
"TID_PLAYER_INFO_XP_DESCR","El nivel de EXP indica el progreso general de un jugador en la galaxia. Entregar envíos y mejorar planetas aumenta el nivel de EXP."
"TID_PLAYER_INFO_INFLUENCE_TITLE","INFLUENCIA"
"TID_PLAYER_INFO_INFLUENCE_DESCR","La influencia indica la capacidad operativa de un jugador. La influencia se puede ganar (o perder) participando en misiones de estrellas rojas."
"TID_PLAYER_INFO_DLG_TAB_ACHIEVEMENTS","LOGROS"
"TID_PLAYER_INFO_CORP_NONE","NINGUNA"
"TID_PLAYER_INFO_CORP_VIEW","VER"
"TID_PLAYER_INFO_DLG_CREDIT_INCOME","INGRESOS Y GASTOS DE CRÉDITOS"
"TID_PLAYER_INFO_DLG_HYDRO_INCOME","INGRESOS Y GASTOS DE HIDRÓGENO"
"TID_ACHIEVEMENT_COMPLETE","Se ha completado este logro."
"TID_PLAYER_INFO_SECTION_BADGES","DISTINCIONES"
"TID_ACHIEVEMENT_CLAIM_REWARD","RECLAMAR"
"TID_ACHIEVEMENT_REWARD_LABEL","RECOMPENSAS:"
"TID_ACHIEVEMENT_REWARD_XP_LABEL","EXP:"
"TID_MODULE_BLUEPRINTS_LIST_CATEGORY_WEAPONS","ARMAS"
"TID_MODULE_BLUEPRINTS_LIST_CATEGORY_SHIELDS","ESCUDOS"
"TID_MODULE_BLUEPRINTS_LIST_CATEGORY_TRADE","COMERCIO"
"TID_MODULE_BLUEPRINTS_LIST_CATEGORY_MINING","EXTRACCIÓN"
"TID_MODULE_BLUEPRINTS_LIST_CATEGORY_SUPPORT","ASISTENCIA"
"TID_MODULE_BLUEPRINT_POPUP_MAX_LEVEL","Nivel máx.: {0}"
"TID_MODULE_CANT_UPGRADE_NOT_ENOUGH_BLUEPRINTS","Tienes que recoger más planos para aumentar el nivel máximo de este módulo."
"TID_MODULE_BLUEPRINTS_TITLE","MÓDULOS DESBLOQUEADOS: <color>{0}/{1}</color>"
"TID_MODULE_BLUEPRINTS_LOCKED_MODULE_INFO","Investiga más artefactos de {0} para tener la oportunidad de descubrir este módulo."
"TID_MODULE_BLUEPRINTS_DLG_TITLE","PLANOS DEL MÓDULO"
"TID_MODULE_BLUEPRINTS_INFO","Esta pantalla muestra los módulos disponibles.\n\nPara descubrir nuevos módulos o mejorar los existentes, debes encontrar planos investigando los artefactos recuperados en estrellas rojas.\n\nDebes investigar los módulos recién descubiertos antes de instalarlos en tus naves."
"TID_MODULE_DETAILS_UPGRADE_PROGRESS","Progreso de los planos para la siguiente mejora:"
"TID_MODULE_UPGRADE_IN_PROGRESS","MEJORA EN CURSO"
"TID_MODULE_UPGRADE_FINISH_NOW","FINALIZAR AHORA"
"TID_MODULE_FULLY_UPGRADED","Este módulo está completamente mejorado."
"TID_MODULE_UPGRADE_NEEDS_BLUEPRINTS","Debes recoger {0} planos antes de mejorar este módulo."
"TID_MODULE_SPEED_UP_CONFIRM","¿Quieres finalizar la mejora ahora?"
"TID_MODULE_CANT_UPGRADE_OTHER_IN_PROGRESS","No se puede mejorar un módulo mientras haya otra mejora en curso."
"TID_MODULE_LEVEL_0_DESCR","DESBLOQUEAR"
"TID_ACHIEVEMENT_LIST_VIEW_ON_GOOGLE_PLAY","Ver en Google Play"
"TID_PLAYER_INFO_STAR_FRAGMENTS_TITLE","FRAGMENTOS DE ESTRELLA"
"TID_PLAYER_INFO_STAR_FRAGMENTS_DESCR","Ganarás fragmentos de estrella al participar en misiones de estrella azul. Úsalos para subir en los marcadores mensuales de aquellas y recibir recompensas garantizadas de cristales al final de cada temporada de estrellas azules."
"TID_PLAYER_INFO_WS_POINTS_TITLE","PUNTOS DE ESTRELLAS BLANCAS"
"TID_PLAYER_INFO_WS_POINTS_DESCR","Puedes ganar puntos de estrellas blancas participando en misiones de estrellas blancas. Úsalos para subir en los marcadores mensuales de las mismas y recibir recompensas garantizadas de cristales al final de cada temporada de estrellas blancas."
"TID_OTHER_PLAYER_INFO_PAGE_TITLE","PERFIL DEL JUGADOR"
"TID_OTHER_PLAYER_INFO_PAGE_STAR_SECTION","ESTRELLA"
"TID_OTHER_PLAYER_INFO_PAGE_CORP_SECTION","CORPORACIÓN"
"TID_OTHER_PLAYER_INFO_PAGE_ACHIEVEMENTS_SECTION","LOGROS"
"TID_OTHER_PLAYER_INFO_VISIT_STAR_BUTTON","VISITAR"
"TID_OTHER_PLAYER_INFO_INVITE","INVITAR"
"TID_OTHER_PLAYER_DIPLOMACY_SECTION","DIPLOMACIA"
"TID_OTHER_PLAYER_DIPLOMACY_REQUEST_BTN","SOLICITAR RELACIONES DIPLOMÁTICAS"
"TID_OTHER_PLAYER_DIPLOMACY_CANNOT_LINK_NO_BUILDING","Necesitas una estación diplomática libre antes de enviar esta solicitud."
"TID_PRODUCTION_DLG_TITLE","PRODUCCIÓN"
"TID_PRODUCTION_DLG_SHIPS","NAVES"
"TID_PRODUCTION_DLG_STATIONS","ESTACIONES COMERCIALES"
"TID_PRODUCTION_BUILDING_LOCKED","Tienes que mejorar uno de tus planetas al nivel {0} antes de poder construir esta estación"
"TID_PRODUCTION_SPEED_UP_CONFIRM","¿Finalizar producción ahora?"
"TID_PRODUCTION_SHIPS_BUILT","CONSTRUIDAS"
"TID_PRODUCTION_STATIONS_BUILT","CONSTRUIDAS"
"TID_PRODUCTION_DLG_FLEET_CAPACITY","CAPACIDAD DE LA FLOTA"
"TID_PRODUCTION_DLG_FINISH_SHIP_NOW","FINALIZAR AHORA"
"TID_PRODUCTION_DLG_UPGRADE_SHIP","Mejorar diseño"
"TID_UPGRADE_TRANSPORT_DESIGN","¿MEJORAR PERMANENTEMENTE LAS NAVES DE TRANSPORTE A\nNIVEL {0}?"
"TID_UPGRADE_MINER_DESIGN","¿MEJORAR PERMANENTEMENTE LAS NAVES MINERAS A\nNIVEL {0}?"
