"TID_INTRO_MESSAGE_TITLE","BOAS-VINDAS AO HADES' STAR"
"TID_HUD_CANNOT_COLONIZE_NEED_SHIP","Não é possível colonizar um planeta sem uma de suas naves em órbita."
"TID_HUD_MSG_CORP_JOINED","Agora você faz parte da Corporação {0}."
"TID_HUD_MSG_CORP_LEFT","Você não faz mais parte de uma Corporação."
"TID_HUD_MSG_CORP_CANTJOIN_ALREADYIN","Não é possível entrar para a Corporação: você já faz parte dela."
"TID_HUD_MSG_CORP_JOIN_WAIT","Você deve aguardar antes de tentar entrar nesta Corporação de novo."
"TID_HUD_MSG_CORP_CANTJOIN_CLOSED","Não é possível entrar: esta Corporação é fechada."
"TID_HUD_MSG_CORP_CANTJOIN_FULL","Não é possível entrar para a Corporação: não há vagas."
"TID_HUD_MSG_CORP_CANTJOIN_INTERNALSERVERERROR","Não é possível entrar para a Corporação: tente novamente mais tarde."
"TID_HUD_MSG_CORP_CANTJOIN_INFLUENCE_LOW","Não é possível entrar para a Corporação: Você não atingiu o PODER DO IMPÉRIO mínimo necessário"
"TID_HUD_MSG_CORP_JOIN_REQUEST_SENT","A solicitação para entrar na Corporação foi enviada."
"TID_HUD_MSG_MODULE_INVALID_TARGET_OUT_OF_RANGE","Selecione um objeto dentro do alcance do módulo."
"TID_HUD_MSG_MODULE_INVALID_TARGET","Este alvo não é válido para este módulo."
"TID_HUD_MSG_CANT_TELEPORT_OUTSIDE_BLS","Não é possível teletransportar fora da área de colapso da Estrela Azul"
"TID_HUDMSG_ERROR_CANT_LAUNCH_MORE_SHIPS","Não é possível lançar mais naves deste tipo"
"TID_HUD_MSG_MODULE_ONLY_WHEN_TRAVELLING","Este módulo só pode ser ativado quando a nave está em movimento."
"TID_HUD_MSG_MODULE_NEEDS_ASTEROIDS","Este módulo só pode ser ativado quando há asteroides no setor atual."
"TID_HUD_MSG_NO_YS_PERMISSION","O proprietário deste sistema estelar não deu permissão para você realizar esta ação."
"TID_HUD_MSG_CANNOT_UNLOAD_SHIPMENT","Este tipo de item não pode ser descarregado aqui."
"TID_HUD_MSG_MINING_PERMISSION_ON_COOLDOWN","Você precisa esperar a reativação terminar antes de habilitar esta permissão novamente."
"TID_HUD_MSG_MODULE_WAIT_FOR_SECTOR","Você precisa esperar a reativação terminar antes de usar este módulo no setor novamente"
"TID_HUD_MSG_MODULE_NEEDS_CLOSER_TO_STAR","Sua nave precisa estar mais perto da estrela para ativar este módulo."
"TID_HUD_PLACE_LOCATION_INVALID_NO_NEED_FOR_SRS","Você não precisa de um Sensor de Curto Alcance neste setor."
"TID_HUD_MSG_MODULE_INVALID_NOT_ENOUGH_HYDROGEN","Você não coletou Hidrogênio suficiente para ativar este módulo."
"TID_HUD_MSG_MODULE_INVALID_SHIPMENTBEAM_TARGET","Selecione um posto avançado com carregamentos."
"TID_HUD_MSG_MODULE_INVALID_SHIPMENTBEAM_NO_CAPACITY","Não há espaço para teletransportar carregamentos para esta nave."
"TID_HUD_MSG_MODULE_TELEPORT_MUST_SELECT_TRADE_STATION","Selecione uma Estação Comercial."
"TID_HUD_MSG_MODULE_OTHER_ACTIVATING","Um módulo já está ativando"
"TID_HUD_MSG_INVALID_DRONE_LOCATION","Selecione um local onde o drone pode começar a entrega de carregamentos"
"TID_HUD_MSG_CANT_BOND_TELEPORTING_SHIP","Não é possível ativar o VÍNCULO em uma nave com Teletransporte pendente"
"TID_HUD_MSG_BS_WON","Você venceu esta Estrela Azul!"
"TID_HUD_MSG_BS_END","A Estrela Azul chegou ao fim. Você está em #{0} nas classificações finais."
"TID_HUD_MSG_DISPATCH_NO_TARGET","Não foi possível encontrar um alvo válido para Despacho"
"TID_HUD_MSG_NO_CERB_IN_SECTOR","Este módulo só pode ser ativado quando há naves Cerberus inimigas no setor."
"TID_HUD_MSG_BLS_TOO_LOW_TO_WAIT_FOR_BLS","Melhore a nave e os módulos dela para poder aguardar uma partida classificatória."
"TID_HUD_MSG_BLS_TO_NO_RANKED_MATCHES_LEFT","Você já participou das partidas classificatórias do dia."
"TID_CHAIN_RAY_CANT_LINK_TARGET_HAS_MAX_LINKS","O Encouraçado alvo já tem o número máximo de suportes."
"TID_CHAIN_RAY_CANT_LINK_ALREADY_SUPPORTED","Um encouraçado que recebe suporte não pode dar suporte a outros encouraçados."
"TID_CHAIN_RAY_CANT_LINK_TARGET_SUPPORTING","O alvo já está dando suporte a outro encouraçado."
"TID_HUD_MUST_BE_PLACED_ON_DONE_SRS","Esta estação não pode ser posicionada em um sensor de curto alcance que terminou de escanear os setores adjacentes."
"TID_HUD_MSG_ERR_BUILDING_UPGRADE_NEEDS_RS_LEVEL","Você precisa melhorar o seu SENSOR DE ESTRELAS VERMELHAS para o nível {0} para poder melhorar esta estação."
"TID_TUTORIAL_GUIDANCE_AVAILABLE","GUIA DISPONÍVEL"
"TID_HUD_CREDITS","CRÉDITOS"
"TID_HUD_HYDROGEN","HIDROGÊNIO"
"TID_HUD_CRYSTALS","CRISTAIS"
"TID_HUD_CREDITS_EXPLANATION","Os <creditColor>Créditos</color> são a moeda principal, usados para comprar naves, desbloquear módulos e construir e melhorar sua infraestrutura."
"TID_HUD_HYDROGEN_EXPLANATION","<hydrogenColor>Hidrogênio</color> é usado para mover cargueiros, saltar todos os tipos de naves para Estrelas Vermelhas e ativar certas estações espaciais."
"TID_HUD_CRYSTAL_EXPLANATION","Os <crystalColor>Cristais</color> podem ser usados para comprar Créditos e Hidrogênio, e para acelerar várias operações."
"TID_HUD_ADD_CRYSTALS","ADICIONAR CRISTAIS"
"TID_HUD_MAX_STORAGE","CAPACIDADE MÁXIMA"
"TID_HUD_INCOME_PER_HR","RENDA POR HORA"
"TID_HUD_NEXT_INSTALLMENT","PRÓXIMO PAGAMENTO"
"TID_HUD_STORAGE_FULL","Reserva cheia. Melhore seus planetas para aumentar a capacidade de armazenamento."
"TID_HUD_PLACE_BUILDING_PROMPT","SELECIONE UMA LOCALIZAÇÃO PARA: {0}"
"TID_HUD_PLACE_SRS_CONFIRM","Deseja mesmo posicionar seu Sensor de Curto Alcance neste setor? Esta localização não é ideal."
"TID_HUD_PLACE_SECOND_BUILDING_PROMPT","SELECIONE UMA LOCALIZAÇÃO PARA: {0} II"
"TID_HUD_PLACEMENT_PROMPT_SELECT_FLEET_DEST","SELECIONE O DESTINO"
"TID_HUD_PLACEMENT_WAYPOINT","SELECIONE A PRÓXIMA PARADA"
"TID_HUD_PICK_TELEPORT_TARGET","SELECIONE O ALVO DO TELETRANSPORTE"
"TID_HUD_PICK_WEAPON_LINK_TARGET","SELECIONE O ALVO DO SUPORTE"
"TID_HUD_PICK_MODULE_TARGET","SELECIONAR ALVO"
"TID_HUD_PICK_REPAIR_TARGET","SELECIONE O ALVO DO REPARO REMOTO"
"TID_HUD_PICK_WARP_LANE_TARGET","SELECIONE A PLATAFORMA DE DESTINO"
"TID_HUD_CANNOT_LINK_WARP_LANE_TO_THIS_OBJECT","Objeto inválido. Selecione outra Plataforma."
"TID_HUD_CONFIRM_WARP_LANE_LINK","Criar uma Via de Dobra Espacial entre essas Plataformas por {0}?"
"TID_HUD_CONFIRM_WARP_LANE_UNLINK","Deseja mesmo desvincular esta Via de Dobra Espacial antes dela expirar?"
"TID_HUD_CONFIRM_BUILDING_MOVE","Mover esta estação para a nova localização?"
"TID_HUD_MOVETO_POPUP_DESTINATION","Mover para {0}"
"TID_HUD_MOVETO_POPUP_DISTANCE","{0}UA de distância"
"TID_HUD_MOVETO_CANCEL_MOVE","CANCELAR"
"TID_HUD_MOVE_WILL_DUMP_SHIPMENTS_CONFIRM","Mover o cargueiro antes de concluir o carregamento da Relíquia a deixará para trás. Continuar?"
"TID_HUD_MOVE_TRANSPORT_WITH_ARTIFACTS","Seu cargueiro está carregando Artefatos. Se partir agora, os Artefatos em processamento e na fila serão deixados."
"TID_HUD_MOVE_TRANSPORT_ARTIFACTS_NOW","PARTIR AGORA"
"TID_HUD_MOVE_ALWAYS_DELAY_IN_RS_TOGGLE","SEMPRE ATRASE A PARTIDA EM ESTRELAS VERMELHAS"
"TID_HUD_MOVE_TRANSPORT_ARTIFACTS_WHEN_DONE","PARTIR QUANDO TODOS ARTEFATOS ESTIVEREM NO CARGUEIRO"
"TID_HUD_MOVE_MINER_IN_RS","Atrasar a partida até a mineradora estar cheia ou o asteroide esgotado?"
"TID_HUD_MOVE_MINER_DELAY","PARTIR QUANDO A MINERAÇÃO TERMINAR"
"TID_HUD_MSG_STAR_DESTROYED","O sistema estelar que estava aqui foi destruído. Não sobrou nada..."
"TID_HUD_PICK_SHIPMENTBEAM_TARGET","SELECIONE O POSTO AVANÇADO"
"TID_HUD_PICK_TELEPORT_TRADE_STATION_TARGET","SELECIONE A ESTAÇÃO COMERCIAL"
"TID_HUD_PICK_ROCKET_TARGET","SELECIONE O ALVO DO FOGUETE"
"TID_HUD_PICK_DRONE_TARGET","SELECIONE O DESTINO DO DRONE"
"TID_HUD_PICK_MINING_SECTOR","ESCOLHA O SETOR DE MINERAÇÃO {0} DE {1}"
"TID_HUD_ERR_ALL_MINING_SECTORS_PICKED","Você designou uma rota completa para sua nave mineradora. Selecione um setor ativo para redefinir a rota."
"TID_HUD_ROUTE_DONE","ROTA DEFINIDA. TOQUE NUM SETOR DA ROTA PARA REDEFINIR"
"TID_HUD_FINALIZE_MINER_ROUTE","FINALIZAR ROTA"
"TID_HUD_DAMAGE_PER_SECOND_DISPLAY","DPS: {0}"
"TID_HUD_DAMAGE_PER_HOUR_DISPLAY","DPH: {0}"
"TID_CHAT_TOOLTIP","BATE-PAPO"
"TID_STATUS_MINING_SECTOR","Setor de Mineração"
"TID_STATUS_MINING_SINGLE","Mineração"
"TID_STATUS_MINING_BLOCKED","Sem permissão para minerar."
"TID_STATUS_MINING","Setor de Mineração {0} de {1}"
"TID_STATUS_LOADING_ARTIFACT","Carregando artefato"
"TID_STATUS_LOADING_MULTIPLE_ARTIFACTS","Carregando {0} Artefatos"
"TID_STATUS_DEPARTING","Partindo para {0}"
"TID_STATUS_MOVING","Movendo para {0}"
"TID_OBJ_EMPTY_SPACE","espaço vazio"
"TID_STATUS_DOCKED","Atracada em {0}"
"TID_STATUS_DISABLED","Incapacitada"
"TID_STATUS_REPAIRING","Em conserto"
"TID_STATUS_DESTROYING_PLANET","Destruindo planeta"
"TID_STATUS_DESTROYING_BUILDING","Destruindo estação espacial"
"TID_STATUS_ACTIVATING_MODULE","Ativando {0}"
"TID_STATUS_DRONE_EXPIRY","Expira em {0}"
"TID_STATUS_NOT_TRIGGERED","Não acionada"
"TID_STATUS_TRIGGERING","Acionando..."
"TID_STATUS_TURRET_SETUP","Calibrando..."
"TID_STATUS_WS_SHIP_ONLY","Nave exclusiva da Estrela Branca"
"TID_BTN_HIDE_WS_ONLY_SHIPS","Ocultar Naves Exclusivas da Estrela Branca"
"TID_OBJ_ACTION_VIEW_MISSION","ESCANEAR"
"TID_OBJ_ACTION_EXPLORE_SECTOR","REVELAR"
"TID_OBJ_ACTION_FINISH_NOW","CONCLUIR AGORA"
"TID_OBJ_ACTION_VIEW_RESEARCH","PESQUISAR"
"TID_OBJ_ACTION_CANCEL_BUILD","CANCELAR CONSTRUÇÃO"
"TID_OBJ_CANCEL_BUILD_CONFIRM","Deseja mesmo cancelar a construção? Você receberá de volta {0}% do custo."
"TID_OBJECT_NAME_WITH_LEVEL","{0} (Nível {1})"
"TID_PLANET_LEVEL","NÍVEL {0}"
"TID_TRADE_STATION_NAME","ESTAÇÃO COMERCIAL {0}"
"TID_PLANET_COLONIZED_BY","Colonizado por {0}"
"TID_OBJECT_STORED_SHIPMENTS_VALUE","<sprite name=''cr''> <color>{0}</color> em carregamentos com entrega pendente."
"TID_PLANET_NOT_COLONIZED","Não colonizado"
"TID_SECTOR_UNCHARTED","Espaço Desconhecido"
"TID_OBJECT_ACTION_UPGRADE","MELHORAR"
"TID_OBJECT_ACTION_CANCEL_DEPARTURE","CANCELAR MOVIMENTO"
"TID_OBJECT_ACTION_FORCE_DEPARTURE","PARTIR AGORA"
"TID_OBJECT_ACTION_COLONIZE","COLONIZAR"
"TID_OBJECT_ACTION_CLEAR_WAYPOINTS","CANCELAR ÚLTIMA PARADA"
"TID_OBJECT_ACTION_MOVE","MOVER"
"TID_OBJECT_ACTION_ADD_WAYPOINT","ADICIONAR PARADA"
"TID_OBJECT_ACTION_PLAYER_INFO","INFO DO JOGADOR"
"TID_OBJECT_ACTION_VISIT_STAR","IR PARA ESTRELA"
"TID_OBJECT_ACTION_TRADE_JOBS","CARREGAMENTOS"
"TID_OBJECT_ACTION_ARTIFACTS","ARTEFATOS"
"TID_OBJECT_ACTION_PRODUCTION","PRODUÇÃO"
"TID_OBJECT_ACTION_ACTIVATE","ATIVAR"
"TID_OBJECT_ACTION_DEACTIVATE","DESATIVAR"
"TID_OBJECT_ACTION_LINK","CONECTAR"
"TID_OBJECT_ACTION_UNLINK","DESVINCULAR"
"TID_OBJECT_ACTION_SHIP_UPGRADE","MÓDULOS"
"TID_OBJECT_ACTION_USE_STARGATE","SALTAR"
"TID_OBJECT_ACTION_SPEEDUP_BUILDING_CONSTRUCTION","CONCLUIR"
"TID_OBJECT_ACTION_VIEW_ALLIANCE_STAR","ESTRELA"
"TID_OBJECT_ACTION_FINISH_PLANET_UPGRADE","CONCLUIR"
"TID_CERBERUS_STATION_SPAWNING_IN","Gerando novos caças em {0}"
"TID_OBJECT_ACTION_VIEW_DIPLOMACY_LINK","VER DIPLOMACIA"
"TID_OBJECT_ACTION_VIEW_RED_STAR_STATUS","STATUS DO SENSOR"
"TID_OBJECT_ACTION_INFO","INFORMAÇÕES"
"TID_OBJECT_INFO_UNDER_CONSTRUCTION","Em construção"
"TID_OBJECT_INFO_UPGRADING_TO_LEVEL","Melhorando para nível {0}"
"TID_OBJECT_INFO_UPGRADING_SHIP_TO_LEVEL","Melhorando {0}"
"TID_RESEARCHING","Pesquisando Artefato..."
"TID_SCOUTING","Escaneando..."
"TID_UNLOCK_SECTOR_CONFIRM","Começar a escanear este setor?"
"TID_CONFIRM_SECTOR_SPEEDUP","Terminar de escanear este setor?"
"TID_WARP_HUB_LINKED","Conectada"
"TID_WARP_HUB_NOT_LINKED","Não conectada"
"TID_CR_ASTEROID_CONTAINS","Contém <sprite name=''cr''> <color>{0}</color>."
"TID_ASTEROID_HYDROGEN_REMAINING","<sprite name=''fuel''> <color>{0}</color> restante"
"TID_SELECT_REVEAL_SECTOR","SELECIONE UM SETOR ADJACENTE PARA REVELAR"
"TID_SECTOR_NOT_ADJACENT","Este setor não é adjacente ao sensor."
"TID_SECTOR_ALREADY_EXPLORED","Este setor já foi escaneado."
"TID_SCANNER_BUSY","Aguarde o sensor concluir a operação atual."
"TID_READY_TO_USE","Pronto para uso"
"TID_RECHARGING","Recarregando..."
"TID_ACTIVE","Ativo"
"TID_OBJECT_ACTION_PROGRAM_MINER","DEFINIR ROTA DE MINERAÇÃO"
"TID_OBJECT_ACTION_SUMMON_FLAGSHIP","CHAMAR NAVE-CHEFE {0}"
"TID_DIPLOMACY_LINK_DLG_TITLE","ESTAÇÃO DIPLOMÁTICA"
"TID_DIPLOMACY_LINK_DLG_RECOMMENDED_PLAYERS_TAB","RECOMENDAÇÕES"
"TID_DIPLOMACY_LINK_DLG_FRIENDS_TAB","AMIGOS"
"TID_DIPLOMACY_DLG_EMPTY_PROMPT","Selecione um dos jogadores recomendados parar solicitar relações diplomáticas.\n\nTambém é possível enviar uma solicitação para qualquer outro jogador a partir da janela de perfil dele."
"TID_DIPLOMACTY_DLG_INCOMING_REQUEST_TEXT","SOLICITAÇÕES RECEBIDAS"
"TID_DIPLOMACTY_DLG_OUTGOING_REQUEST_TEXT","SOLICITAÇÕES ENVIADAS"
"TID_DIPLOMACY_DLG_CANCEL_REQUEST","CANCELAR"
"TID_DIPLOMACTY_DLG_INCOMING_REQUEST_ACCEPT","ACEITAR"
"TID_DIPLOMACTY_DLG_INCOMING_REQUEST_REJECT","RECUSAR"
"TID_DIPLOMACTY_DLG_INCOMING_REQUEST_PLAYER_INFO","INFO DO JOGADOR"
"TID_DIPLOMACY_DLG_LINKED_TO","Sua estação está conectada a:"
"TID_DIPLOMACY_DLG_CONFIRM_END_RELATIONS","Deseja mesmo encerrar relações diplomáticas com este jogador? Todas as naves serão devolvidas a seus sistemas estelares de origem."
"TID_DIPLOMACY_DLG_REQUEST_BUTTON","SOLICITAR"
"TID_MSG_REQUEST_SENT","Solicitação de relações diplomáticas enviada com sucesso."
"TID_MSG_REQUEST_OTHER_PLAYER_SLOTS_FULL","Não foi possível enviar a solicitação. O centro de diplomacia do jogador está cheio."
"TID_MSG_REQUEST_OTHER_PLAYER_INBOX_FULL","Não foi possível enviar a solicitação. A caixa de entrada do jogador está cheia."
"TID_MSG_REQUEST_ALREADY_WAITING_FOR_RESPONSE","Não é possível enviar a solicitação, você já está aguardando uma resposta deste jogador."
"TID_DIPLOMACY_LINK_DLG_NO_RECOMMENDED_PLAYERS","Nenhum jogador disponível"
"TID_PERMISSIONS_TITLE","ATIVIDADES PERMITIDAS"
"TID_PERMISSIONS_SUBTITLE","Se aplica a todos os Contatos de Diplomacia."
"TID_PERMISSION_LOAD_ARTIFACTS","CARREGAR ARTEFATOS"
"TID_PERMISSION_UNLOAD_ARTIFACTS","DESCARREGAR ARTEFATOS"
"TID_PERMISSION_EXPIRES_IN","Expira em {0}"
"TID_OFFLINE_REPORT_DLG_TITLE","RELATÓRIO DE PROGRESSO"
"TID_OFFLINE_REPORT_DLG_LAST_LOGIN","Ultimo login: {0} atrás"
"TID_OFFLINE_SECTION_TITLE_RESOURCES_COLLECTED","RECURSOS"
"TID_OFFLINE_REPORT_DLG_CR_FROM_SHIPMENTS","<color>+{0} Créditos</color> de carregamentos entregues."
"TID_OFFLINE_REPORT_DLG_FUEL_FROM_SHIPMENTS","<color>+{0} Hidrogênio</color> da mineração."
"TID_OFFLINE_REPORT_DLG_CR_FROM_HOURLY","<color>+{0} Créditos</color> de renda por hora."
"TID_OFFLINE_REPORT_DLG_FUEL_FROM_HOURLY","<color>+{0} Hidrogênio</color> de renda por hora."
"TID_OFFLINE_SECTION_TITLE_SUPERNOVA","A ESTRELA ENTROU EM SUPERNOVA"
"TID_OFFLINE_SECTION_SUPERNOVA_VIEW","VER"
"TID_OFFLINE_REPORT_DLG_DISMISS_BUTTON","FECHAR"
"TID_OFFLINE_REPORT_DLG_PLANET_UPGRADED","{0} agora é um planeta nível {1}"
"TID_OFFLINE_REPORT_SHIP_LOST","NAVE PERDIDA"
"TID_OFFLINE_REPORT_MODULE_UNLOCKED","Novo módulo disponível: {0}"
"TID_OFFLINE_REPORT_MODULE_UPGRADED","Módulo melhorado: {0}"
"TID_MISSING_RES_DLG_NOT_ENOUGH_CR_TITLE","CRÉDITOS INSUFICIENTES"
"TID_MISSING_RES_DLG_BUY_MISSING_CR","Comprar o que falta?   <sprite name=''cr''> <color>{0}</color>"
"TID_MISSING_RES_DLG_NOT_ENOUGH_FUEL_TITLE","HIDROGÊNIO INSUFICIENTE"
"TID_MISSING_RES_DLG_BUY_MISSING_FUEL","Comprar o que falta?   <sprite name=''fuel''> <color>{0}</color>"
"TID_NOT_ENOUGH_CRYSTALS_DLG_TITLE","CRISTAIS INSUFICIENTES"
"TID_NOT_ENOUGH_CRYSTALS_BUY_MORE_PROMPT","Compre mais Cristais na loja."
"TID_NOT_ENOUGH_CRYSTALS_ENTER_STORE_BUTTON","ENTRAR NA LOJA"
"TID_PURCHASES_DISABLED","Compras desativadas no modo Alpha"
"TID_PURCHASING_FAILED_DISABLED","As compras foram desativadas nas configurações do seu dispositivo."
"TID_PURCHASING_FAILED_NO_PRODUCTS_FOUND","Compra indisponível: nenhum produto encontrado."
"TID_PURCHASING_FAILED_UNKNOWN_GAME","Compra indisponível: Aplicativo desconhecido"
"TID_PURCHASING_NOT_INITIALIZED","Ainda não é possível realizar compras, tente novamente mais tarde."
"TID_PURCHASE_IN_PROGRESS","Uma compra já está sendo processada, aguarde."
"TID_PURCHASE_FAIL_EXISTING_PENDING","Falha na compra: Compra anterior pendente"
"TID_PURCHASE_FAIL_PAYMENTDECLINED","Falha na compra: pagamento rejeitado"
"TID_PURCHASE_FAIL_PRODUCTUNAVAILABLE","Falha na compra: produto indisponível"
"TID_PURCHASE_FAIL_PURCHASINGUNAVAILABLE","Falha na compra: compra indisponível"
"TID_PURCHASE_FAIL_SIGNATUREINVALID","Falha na compra: assinatura inválida"
"TID_PURCHASE_FAIL_USERCANCELLED","Falha na compra: cancelada pelo usuário"
"TID_PURCHASE_FAIL_UNKNOWN","Falha na compra: motivo desconhecido"
"TID_PURCHASE_STEAM_NO_OVERLAY","Ative o painel do Steam para efetuar compras."
"TID_PURCHASE_OFFER_EXPIRED","Esta oferta expirou"
"TID_SETTINGS_DLG_TITLE","AJUSTES"
"TID_SETTINGS_DLG_ACCOUNT","CONTA"
"TID_SETTINGS_DLG_NOT_SIGNED_IN","Não conectado"
"TID_SETTINGS_DLG_NOT_SIGNED_IN_APPLE","Faça login no GameCenter para salvar seu progresso e acessar o jogo de outro iPhone ou iPad."
"TID_SETTINGS_DLG_NOT_SIGNED_IN_GOOGLE","Faça login no Google Play Games para salvar seu progresso e acessar o jogo de outro dispositivo Android."
"TID_SETTINGS_DLG_SIGN_IN","Entrar"
"TID_SETTINGS_DLG_SIGN_OUT","Sair"
"TID_SETTINGS_DLG_CONTACT_SUPPORT","Ajuda e Suporte"
