"TID_INTRO_MESSAGE_TITLE","欢迎来到HADES' STAR"
"TID_OBJ_ACTION_VIEW_MISSION","扫描"
"TID_OBJ_ACTION_EXPLORE_SECTOR","揭示"
"TID_OBJ_ACTION_FINISH_NOW","立刻完成"
"TID_OBJ_ACTION_VIEW_RESEARCH","研究"
"TID_OBJ_ACTION_CANCEL_BUILD","取消建造"
"TID_OBJ_CANCEL_BUILD_CONFIRM","您确定要取消建造吗？您将获得{0}%的成本返还。"
"TID_OBJECT_NAME_WITH_LEVEL","{0}（等级{1}）"
"TID_PLANET_LEVEL","等级{0}"
"TID_TRADE_STATION_NAME","太空贸易站{0}"
"TID_PLANET_COLONIZED_BY","由{0}殖民"
"TID_OBJECT_STORED_SHIPMENTS_VALUE","有价值<sprite name=''cr''><color>{0}</color>星币的货物正等待运送。"
"TID_PLANET_NOT_COLONIZED","尚未殖民"
"TID_SECTOR_UNCHARTED","未知太空"
"TID_OBJECT_ACTION_UPGRADE","升级"
"TID_OBJECT_ACTION_CANCEL_DEPARTURE","取消移动"
"TID_OBJECT_ACTION_FORCE_DEPARTURE","立刻启航"
"TID_OBJECT_ACTION_COLONIZE","殖民"
"TID_OBJECT_ACTION_CLEAR_WAYPOINTS","清除上一个路径点"
"TID_OBJECT_ACTION_MOVE","移动"
"TID_OBJECT_ACTION_ADD_WAYPOINT","添加路径点"
"TID_OBJECT_ACTION_PLAYER_INFO","玩家信息"
"TID_OBJECT_ACTION_VISIT_STAR","前往恒星"
"TID_OBJECT_ACTION_TRADE_JOBS","货物"
"TID_OBJECT_ACTION_ARTIFACTS","神器"
"TID_OBJECT_ACTION_PRODUCTION","生产"
"TID_OBJECT_ACTION_ACTIVATE","激活"
"TID_OBJECT_ACTION_DEACTIVATE","解除"
"TID_OBJECT_ACTION_LINK","链接"
"TID_OBJECT_ACTION_UNLINK","解除链接"
"TID_OBJECT_ACTION_SHIP_UPGRADE","模组"
"TID_OBJECT_ACTION_USE_STARGATE","跳跃"
"TID_OBJECT_ACTION_SPEEDUP_BUILDING_CONSTRUCTION","完成"
"TID_OBJECT_ACTION_VIEW_ALLIANCE_STAR","恒星"
"TID_OBJECT_ACTION_FINISH_PLANET_UPGRADE","完成"
"TID_CERBERUS_STATION_SPAWNING_IN","{0}内将生成新的战斗舰"
"TID_OBJECT_ACTION_VIEW_DIPLOMACY_LINK","查看外交"
"TID_OBJECT_ACTION_VIEW_RED_STAR_STATUS","扫描仪状态"
"TID_OBJECT_ACTION_INFO","信息"
"TID_OBJECT_INFO_UNDER_CONSTRUCTION","正在建造"
"TID_OBJECT_INFO_UPGRADING_TO_LEVEL","正升级至等级{0}"
"TID_OBJECT_INFO_UPGRADING_SHIP_TO_LEVEL","正在升级{0}"
"TID_RESEARCHING","正在研究神器……"
"TID_SCOUTING","正在扫描..."
"TID_UNLOCK_SECTOR_CONFIRM","开始扫描该星区？"
"TID_CONFIRM_SECTOR_SPEEDUP","完成扫描该星区？"
"TID_WARP_HUB_LINKED","已链接"
"TID_WARP_HUB_NOT_LINKED","未链接"
"TID_CR_ASTEROID_CONTAINS","包含  <sprite name=''cr''><color>{0}</color>。"
"TID_ASTEROID_HYDROGEN_REMAINING","<sprite name=''fuel''>剩余<color>{0}</color>"
"TID_SELECT_REVEAL_SECTOR","选择一个相邻星区来揭示"
"TID_SECTOR_NOT_ADJACENT","该星区与扫描仪不相邻"
"TID_SECTOR_ALREADY_EXPLORED","该星区已扫描过"
"TID_SCANNER_BUSY","您必须等待扫描仪完成当前操作"
"TID_READY_TO_USE","已就绪"
"TID_RECHARGING","正在充能……"
"TID_ACTIVE","已激活"
"TID_OBJECT_ACTION_PROGRAM_MINER","设置采矿路线"
"TID_OBJECT_ACTION_SUMMON_FLAGSHIP","召唤旗舰{0}"
"TID_DIPLOMACY_LINK_DLG_TITLE","太空外交站"
"TID_DIPLOMACY_LINK_DLG_RECOMMENDED_PLAYERS_TAB","推荐"
"TID_DIPLOMACY_LINK_DLG_FRIENDS_TAB","好友"
"TID_DIPLOMACY_DLG_EMPTY_PROMPT","选择一位推荐玩家请求建立外交关系。\n\n您也可以通过任何其他玩家的档案窗口发送请求。"
"TID_DIPLOMACTY_DLG_INCOMING_REQUEST_TEXT","收到的请求"
"TID_DIPLOMACTY_DLG_OUTGOING_REQUEST_TEXT","发送的请求"
"TID_DIPLOMACY_DLG_CANCEL_REQUEST","取消"
"TID_DIPLOMACTY_DLG_INCOMING_REQUEST_ACCEPT","接受"
"TID_DIPLOMACTY_DLG_INCOMING_REQUEST_REJECT","拒绝"
"TID_DIPLOMACTY_DLG_INCOMING_REQUEST_PLAYER_INFO","玩家信息"
"TID_DIPLOMACY_DLG_LINKED_TO","您的太空站已链接到："
"TID_DIPLOMACY_DLG_CONFIRM_END_RELATIONS","您确定要中断与该玩家的外交关系吗？所有船舰将返回自己的母星系"
"TID_DIPLOMACY_DLG_REQUEST_BUTTON","请求"
"TID_MSG_REQUEST_SENT","外交请求已成功发送"
"TID_MSG_REQUEST_OTHER_PLAYER_SLOTS_FULL","无法发送请求，玩家外交中心已满"
"TID_MSG_REQUEST_OTHER_PLAYER_INBOX_FULL","无法发送请求，玩家收件箱已满"
"TID_MSG_REQUEST_ALREADY_WAITING_FOR_RESPONSE","无法发送请求，已在等待该玩家回应"
"TID_DIPLOMACY_LINK_DLG_NO_RECOMMENDED_PLAYERS","没有可用玩家"
"TID_PERMISSIONS_TITLE","允许的活动"
"TID_PERMISSIONS_SUBTITLE","适用于所有外交接触。"
"TID_PERMISSION_LOAD_ARTIFACTS","装载神器"
"TID_PERMISSION_UNLOAD_ARTIFACTS","卸载神器"
"TID_PERMISSION_EXPIRES_IN","剩余时间：{0}"
"TID_OFFLINE_REPORT_DLG_TITLE","进度报告"
"TID_OFFLINE_REPORT_DLG_LAST_LOGIN","上次登录：{0}之前"
"TID_OFFLINE_SECTION_TITLE_RESOURCES_COLLECTED","资源"
"TID_OFFLINE_REPORT_DLG_CR_FROM_SHIPMENTS","货运获得<color>+{0}星币</color>。"
"TID_OFFLINE_REPORT_DLG_FUEL_FROM_SHIPMENTS","采矿获得<color>+{0}氢气</color>。"
"TID_OFFLINE_REPORT_DLG_CR_FROM_HOURLY","每小时<color>+{0}星币</color>收入。"
"TID_OFFLINE_REPORT_DLG_FUEL_FROM_HOURLY","每小时<color>+{0}氢气</color>收入。"
"TID_OFFLINE_SECTION_TITLE_SUPERNOVA","恒星已发生超新星爆炸"
"TID_OFFLINE_SECTION_SUPERNOVA_VIEW","查看"
"TID_OFFLINE_REPORT_DLG_DISMISS_BUTTON","关闭"
"TID_OFFLINE_REPORT_DLG_PLANET_UPGRADED","{0}已成为等级{1}星球"
"TID_OFFLINE_REPORT_SHIP_LOST","船舰损失"
"TID_OFFLINE_REPORT_MODULE_UNLOCKED","有新模组可用：{0}"
"TID_OFFLINE_REPORT_MODULE_UPGRADED","模组已升级：{0}"
"TID_MISSING_RES_DLG_NOT_ENOUGH_CR_TITLE","星币不足"
"TID_MISSING_RES_DLG_BUY_MISSING_CR","购买不足的<sprite name=''cr''><color>{0}</color>？"
"TID_MISSING_RES_DLG_NOT_ENOUGH_FUEL_TITLE","氢气不足"
"TID_MISSING_RES_DLG_BUY_MISSING_FUEL","购买不足的<sprite name=''fuel''><color>{0}</color>？"
"TID_NOT_ENOUGH_CRYSTALS_DLG_TITLE","水晶不足"
"TID_NOT_ENOUGH_CRYSTALS_BUY_MORE_PROMPT","您可以在商店额外购买水晶"
"TID_NOT_ENOUGH_CRYSTALS_ENTER_STORE_BUTTON","进入商店"
"TID_PURCHASES_DISABLED","A测版本中已禁用购买"
"TID_PURCHASING_FAILED_DISABLED","您的设备设置已禁用购买"
"TID_PURCHASING_FAILED_NO_PRODUCTS_FOUND","购买不可用：找不到商品"
"TID_PURCHASING_FAILED_UNKNOWN_GAME","购买不可用：未知应用"
"TID_PURCHASING_NOT_INITIALIZED","购买暂不可用，请稍后再试"
"TID_PURCHASE_IN_PROGRESS","已有订单在进行中，请等待其处理完成"
"TID_PURCHASE_FAIL_EXISTING_PENDING","购买失败：上一次购买尚在处理中"
"TID_PURCHASE_FAIL_PAYMENTDECLINED","购买失败：付款已被拒绝"
"TID_PURCHASE_FAIL_PRODUCTUNAVAILABLE","购买失败：商品不可用"
"TID_PURCHASE_FAIL_PURCHASINGUNAVAILABLE","购买失败：购买不可用"
"TID_PURCHASE_FAIL_SIGNATUREINVALID","购买失败：无效签名"
"TID_PURCHASE_FAIL_USERCANCELLED","购买失败：用户已取消"
"TID_PURCHASE_FAIL_UNKNOWN","购买失败：未知原因"
"TID_PURCHASE_STEAM_NO_OVERLAY","需要启用Steam界面进行购买。"
"TID_PURCHASE_OFFER_EXPIRED","该优惠已过期"
"TID_SETTINGS_DLG_TITLE","设置"
"TID_SETTINGS_DLG_ACCOUNT","账户"
"TID_SETTINGS_DLG_NOT_SIGNED_IN","未登录"
"TID_SETTINGS_DLG_NOT_SIGNED_IN_APPLE","登录GameCenter以保存进度，并从其他iPhone或iPad设备上访问您的账户"
"TID_SETTINGS_DLG_NOT_SIGNED_IN_GOOGLE","登录Google Play Games以保存进度，并从其他安卓设备上访问您的账户"
"TID_SETTINGS_DLG_SIGN_IN","登录"
"TID_SETTINGS_DLG_SIGN_OUT","登出"
"TID_SETTINGS_DLG_CONTACT_SUPPORT","帮助和支持"
"TID_SETTINGS_DLG_LINK_DEVICE","连接另一个设备"
"TID_LINK_DEVICE_ERR_SIGN_GP","在连接到另一个设备前必须先登录Google Play"
"TID_LINK_DEVICE_ERR_SIGN_GC","在连接到另一个设备前必须先登录GameCenter"
"TID_SETTINGS_FULLSCREEN","全屏显示"
"TID_SETTINGS_DLG_CREDITS","开发人员"
"TID_CREDITS_SCREEN_SPECIAL_THANKS","特别鸣谢"
"TID_CREDITS_SCREEN_FOOTER","(c) 2016-{0} Parallel Space Inc. 版权所有"
"TID_CREDITS_PC_MUSIC","原创音乐创作：\nWinifred Phillips\n\n音乐制作：Winnie Waldron"
"TID_SETTINGS_SUPPORT_EMAIL_HEADER","游戏内客服支持请求"
"TID_SETTINGS_SUPPORT_EMAIL_BODY1","请在这里描述您的问题："
"TID_SETTINGS_SUPPORT_EMAIL_BODY2","请勿删除此行下方的内容"
"TID_SETTINGS_DLG_MUSIC","音乐"
"TID_SETTINGS_DLG_BATTERY_SAVER","省电模式"
"TID_SETTINGS_DLG_LANDSCAPE","横屏模式"
"TID_HIGH_QUALITY_RENDERING","高的画面质量"
"TID_CURRENCY_ANIMATIONS_SETTING","货币动画"
"TID_SETTINGS_DLG_SFX","音效"
"TID_SETTINGS_UI_FX","用户界面音效"
"TID_SETTINGS_DLG_BTN_PRIVACY","隐私政策"
"TID_SETTINGS_DLG_BTN_TERMS","服务条款"
"TID_SETTINGS_DLG_SIGN_IN_TO_GAMECENTER","启动游戏前先登录GameCenter以保存您的进度并在多个设备上游戏"
"TID_SETTINGS_DLG_SIGN_IN_TO_GOOGLE_PLAY","启动游戏前先登录Google Play Games以保存您的进度并在多个设备上游戏"
"TID_SETTINGS_DLG_ACCOUNT_STATUS_SYNCED","正在保存您的进度"
"TID_SETTINGS_DLG_LANGUAGE","更改语言"
"TID_SETTINGS_QUIT_GAME","退出游戏"
"TID_SETTINGS_DLG_RATE_US","评价Hades' Star"
"TID_LANDSCAPE_WARNING","横屏模式尚处于试验阶段，可能出现问题。只建议如平板电脑类的较大设备使用。"
"TID_LANDSCAPE_CONFIRM","您确定要更改画面方向吗？游戏将需要重启。"
"TID_UNLINK_STEAM","重置游戏进度"
"TID_UNLINK_STEAM_DONE","游戏现在将会关闭。要在全新恒星上开始游戏，请从Steam中重新启动《Hades' Star》。"
"TID_UNLINK_STEAM_PROMPT_1","此过程会抹掉您所有的Steam进度，并在您当前的Steam账户下开始一个新游戏。您将永远无法进入这个游戏。"
"TID_UNLINK_STEAM_PROMPT_2","您将无法将任何资源（包括通过应用内购买得到的资源）转移到新的游戏。"
"TID_UNLINK_STEAM_PROMPT_3","只有您的Steam进度会被重置。如果您有其他与这个游戏相关的平台，您仍然可以从这些平台上访问它。无法在其他平台上重启游戏。更多信息，请参见设置窗口中的“帮助和支持”链接。"
"TID_UNLINK_STEAM_PROMPT_4","这是您的最后确认。如果继续，当前的游戏将会丢失。"
"TID_UNLINK_STEAM_PROMPT_TOGGLE","我了解并希望继续。"
"TID_DELETE_ACCOUNT","删除账户"
"TID_DELETE_ACCOUNT_1","该进程将删除您所有的游戏进度并开始一个新游戏。您将永远无法再访问当前游戏（{0}，等级{1}）。"
"TID_DELETE_ACCOUNT_IOS","只有您的GameCenter进度会被重置。如果您有其他与这个游戏相关的平台，您仍然可以从这些平台上访问它。"
"TID_DELETE_ACCOUNT_ANDROID","只有您的Google Play进度会被重置。如果您有其他与这个游戏相关的平台，您仍然可以从这些平台上访问它。"
"TID_DELETE_ACCOUNT_DONE","重新启动游戏以使用新账户重新开始。"
"TID_SETTINGS_SCREEN_RES","分辨率"
"TID_RESOLUTION_DIALOG_TITLE","选择分辨率"
"TID_CURRENT_RESOLUTION","当前分辨率：\n{0} x {1}"
"TID_SETTINGS_DLG_NEWSLETTER","资讯简报"
"TID_SETTINGS_DLG_NOTIFICATIONS","通知"
"TID_LANG_DLG_TITLE","选择语言"
"TID_CHANGE_LANGUAGE_CONFIRM","您确定要更改语言吗？游戏将需要重启。"
"TID_LINK_DEVICE_DLG_TITLE","连接另一个设备"
"TID_LINK_DEVICE_DLG_FIRSTPAGE_DESCR","如果您想使用另一台设备访问自己已有的游戏，请使用这个页面。\n\n您当前正在使用哪台设备？"
"TID_LINK_DEVICE_DLG_FIRSTPAGE_OLD_DEVICE_BUTTON","正在使用旧设备"
"TID_LINK_DEVICE_DLG_FIRSTPAGE_NEW_DEVICE_BUTTON","正在使用新设备"
"TID_LINK_DEVICE_DLG_PLATFORM_SELECTION_PROMPT","您想连接到哪种新设备？"
"TID_LINK_DEVICE_TYPE_IOS","iPhone或iPad"
"TID_LINK_DEVICE_TYPE_ANDROID","安卓设备"
"TID_LINK_DEVICE_TYPE_PC_OR_MAC","PC或Mac"
"TID_LINK_DEVICE_TYPE_OTHER","其他"
"TID_LINK_DEVICE_DLG_INFO_ANDROID","若要在多个安卓设备上游戏，请确保在设置窗口中登录您的Google账户。\n\n在新设备上，登录同一个Google账户。您将被问及是否想切换到其他账户。选择确认以同步您的进度。"
"TID_LINK_DEVICE_DLG_INFO_IOS","若要在多个iOS设备上游戏，请确保先登录您的GameCenter账户。\n\n在新设备上启动游戏之前，先登录同一个GameCenter账户。您将被问及是否想切换到其他账户。选择确认以同步您的进度。"
"TID_LINK_DEVICE_DLG_INFO_STEAM","您可以从运行Steam的任何PC或Mac上访问您的游戏。只需使用您的Steam帐户登录并启动游戏即可。"
"TID_LINK_DEVICE_ENTER_CODE_PAGE_HINT","要获取连接码，请前往旧设备的设置窗口，选择“连接另一个设备”，然后选择“正在使用旧设备”。\n\n请在此处输入您的连接码："
"TID_LINK_DEVICE_DLG_VIEW_CODE_PROMPT","不要关闭这个界面。在新设备上，前往连接界面，然后选择“正在使用新设备”选项。\n\n然后输入这个代码："
"TID_LINK_DEVICE_DLG_CODE_EXPIRES","代码有效时限： "
"TID_MSG_DEVICE_LINK_CODE_NOT_FOUND","无法找到连接码，请再试一次"
"TID_MSG_ACCOUNT_ALREADY_LINKED","账户已连接"
"TID_MSG_CANT_LINK_NOT_LOGGEDIN","尚未登录，无法连接"
"TID_MSG_ERROR_GENERATING_CODE","生成连接码出错"
"TID_LINK_DEVICE_DLG_SUBMIT_CODE_BTN","提交"
"TID_LINK_DEVICE_WARNING","您将失去当前的游戏进展（<color>{0}</color>，等级<color>{1}</color>）。\n\n要继续“连接另一个设备”的操作吗？"
"TID_CORP_DIALOG_TITLE","星际集团"
"TID_CORP_TAB_MY_CORP","我的星际集团"
"TID_CORP_TAB_OTHER_CORP","星际集团信息"
"TID_CORP_TAB_SEARCH_CORP","推荐"
"TID_CORP_TAB_SEARCH_NEW","搜索"
"TID_CORP_TAB_CREATE_CORP","创建"
"TID_CORP_CREATE_BUTTON","创建"
"TID_CORP_APPLY_CHANGES_BUTTON","应用"
"TID_HUD_CORP_NAME_TOO_SHORT","星际集团名称过短"
"TID_CORP_NAME_LABEL","名称"
"TID_CORP_DESCR_LABEL","描述"
"TID_CORP_JOIN_TYPE_LABEL","加入类型"
"TID_CORP_REGION_LABEL","地区"
"TID_CORP_MININFLUENCE_LABEL","所需帝国国力"
"TID_CORP_INFO_MININFLUENCE_VAL","所需帝国国力：{0}"
"TID_CORP_INFO_WS_WINS","白星胜利：{0}"
"TID_CORP_SELECT_REGION","选择地区"
"TID_RECOMMENDED_CORPS_REGION","地区："
"TID_NO_RECOMMENDED_FOUND","找不到推荐的星际集团。\n\n请尝试更换地区。"
"TID_CORP_TYPE_OPEN","开放加入"
"TID_CORP_TYPE_REQUEST","申请加入"
"TID_CORP_TYPE_CLOSED","封闭型"
"TID_CORP_EMBLEM_LABEL","徽章"
"TID_ALLIANCE_ITEM_MEMBERS_COUNT","{0}位成员"
"TID_ALLIANCE_ITEM_VIEW","查看"
"TID_CORP_DIALOG_EDIT","编辑"
"TID_CORP_DIALOG_LEAVE","离开"
"TID_CORP_LEAVE_WS_WARNING","如果您在参加白星任务时离开了星际集团，那么即便您以后重新加入该集团，也可能会失去白星奖励。要继续吗？"
"TID_CORP_DIALOG_JOIN","加入"
"TID_CORP_DIALOG_SEND_MESSAGE","消息"
"TID_CORP_LEAVE_CONFIRM","您确定要离开该星际集团吗？"
"TID_CORP_CONFIRM_JOIN_NEW_CORP","加入新星际集团意味着您将不得不离开旧的星际集团。进行下一步？"
"TID_CORP_EDIT_BADGE","编辑"
"TID_CORP_EDIT_BADGE_DONE","应用"
"TID_CORP_EDIT_BADGE_SYMBOL","符号"
"TID_CORP_EDIT_BADGE_SHAPE","形状"
"TID_CORP_EDIT_BADGE_COLOR1","颜色1"
"TID_CORP_EDIT_BADGE_COLOR2","颜色2"
"TID_CORP_SEND_MESSAGE_TITLE","发送消息"
"TID_CORP_SEND_MESSAGE_HINT","输入一条消息，发送给所有星际集团成员："
"TID_CORP_MESSAGE_ERROR_TOO_SHORT","消息过短"
"TID_CORP_MESSAGE_ERROR_TOO_LONG","消息过长"
"TID_CORP_MESSAGE_SENT","消息已发送"
"TID_CORP_SEARCH_NAME_CONTAINS","包含名称"
"TID_CORP_SEARCH_INFLUENCE_RANGE","国力"
"TID_CORP_SEARCH_MEMBERS_RANGE","成员"
"TID_CORP_SEARCH_RECENT_ACTIVITY","最近活动"
"TID_CORP_BUTTON_SEARCH","搜索"
"TID_CORP_NO_SEARCH_RESULTS_FOUND","找不到搜索结果。"
"TID_CORP_REGION_ANY","任意"
"TID_CORP_LEVEL","等级{0}星际集团"
"TID_INACTIVITY_TOLERANCE","闲置容忍度"
"TID_INACTIVITY_TOLERANCE_NONE","允许任何时长的闲置"
"TID_INACTIVITY_RESET_WARNING","如果您将“闲置容忍度”设定为更严格的值，那么星际集团所有成员的闲置计时器都将重置。您想继续吗？"
"TID_CORP_DISCORD_LABEL","DISCORD"
"TID_CORP_DISCORD_JOIN_LABEL","星际集团DISCORD"
"TID_CORP_INFLUENCE_INFO","星际集团的国力源于其成员个人帝国国力的得分。该数字将决定集团在星际集团国力排行榜中的排名。"
"TID_CORP_XP_INFO","星际集团的经验数量表明了该集团的总体进度以及等级。星际集团的经验只能从白星中获得。"
"TID_CORP_FLAGSHIP_LEVEL_INFO","星际集团的旗舰等级即该集团中的任何旗舰所升到的最高等级。"
"TID_PLAYER_INFO_DLG_TAB_EMPIRE_OVERVIEW","您的档案"
"TID_SHIP_PLANET_PLAYER_RENAME_BUTTON","重命名"
"TID_PLAYER_INFO_XP_TITLE","经验等级"
"TID_PLAYER_INFO_XP_DESCR","经验等级大致体现了玩家在该星系中活跃的时长。运输货物、升级星球、达成成就和目标都能获得经验点数，并慢慢提升您的经验等级。"
"TID_PLAYER_INFO_INFLUENCE_TITLE","帝国国力"
"TID_PLAYER_INFO_INFLUENCE_DESCR","帝国国力标志着玩家在红巨星的实力水平。将红巨星提升至更高等级，并与其他强有力的玩家组队，能帮助您在帝国国力排行榜上节节攀升。"
"TID_PLAYER_INFO_DLG_TAB_ACHIEVEMENTS","成就"
"TID_PLAYER_INFO_CORP_NONE","无"
"TID_PLAYER_INFO_CORP_VIEW","查看"
"TID_PLAYER_INFO_DLG_CREDIT_INCOME","星币收支"
"TID_PLAYER_INFO_DLG_HYDRO_INCOME","氢气收支"
"TID_ACHIEVEMENT_COMPLETE","该成就已完成。"
"TID_PLAYER_INFO_SECTION_BADGES","头衔"
"TID_ACHIEVEMENT_CLAIM_REWARD","获取"
"TID_ACHIEVEMENT_REWARD_LABEL","奖励："
"TID_ACHIEVEMENT_REWARD_XP_LABEL","经验："
"TID_ACHIEVEMENT_LIST_VIEW_ON_GOOGLE_PLAY","在Google Play上查看"
"TID_PLAYER_INFO_STAR_FRAGMENTS_TITLE","蓝星碎片"
"TID_PLAYER_INFO_STAR_FRAGMENTS_DESCR","参加蓝星排名任务可获取蓝星点数。您获得的恒星碎片越多，在每月蓝星排行榜上的排名就越高，并在每个蓝星赛季结束时100%获取水晶奖励。"
"TID_PLAYER_INFO_WS_POINTS_TITLE","赛季获胜"
"TID_PLAYER_INFO_WS_POINTS_DESCR","在指定赛季中，玩家每获取一次白星行动胜利，都会得到“白星赛季获胜”奖励。在同一赛季中多次获胜可解锁头衔。"
"TID_MODULE_CARRIER_LASER","多重目标激光"
"TID_MODULE_CARRIER_LASER_DESCR","可瞄准射程内的多艘敌方飞船。激光的伤害会随时间成比例提高，且各门激光的伤害相互独立计算。"
"TID_OTHER_PLAYER_INFO_PAGE_TITLE","玩家档案"
"TID_OTHER_PLAYER_INFO_PAGE_STAR_SECTION","恒星"
"TID_OTHER_PLAYER_INFO_PAGE_CORP_SECTION","星际集团"
"TID_OTHER_PLAYER_INFO_PAGE_ACHIEVEMENTS_SECTION","成就"
"TID_OTHER_PLAYER_INFO_VISIT_STAR_BUTTON","访问"
"TID_OTHER_PLAYER_INFO_INVITE","邀请"
"TID_OTHER_PLAYER_DIPLOMACY_SECTION","外交"
"TID_OTHER_PLAYER_DIPLOMACY_REQUEST_BTN","请求建立外交关系"
"TID_OTHER_PLAYER_DIPLOMACY_CANNOT_LINK_NO_BUILDING","您需要一处空闲的太空外交站才能发送请求"
