"TID_INTRO_MESSAGE_TITLE","BIENVENUE DANS HADES' STAR"
"TID_HUD_PICK_DRONE_TARGET","SÉLECTIONNEZ DESTINATION DU DRONE"
"TID_HUD_PICK_MINING_SECTOR","SÉLECTIONNEZ LE SECTEUR DE FORAGE {0} DE {1}"
"TID_HUD_ERR_ALL_MINING_SECTORS_PICKED","Vous avez attribué une trajectoire complète à votre vaisseau de forage. Sélectionnez un secteur actif pour réinitialiser la trajectoire."
"TID_HUD_ROUTE_DONE","TRAJECTOIRE ÉTABLIE, TOUCHEZ UN SECTEUR DE TRAJECTOIRE POUR LA RÉINITIALISER"
"TID_HUD_FINALIZE_MINER_ROUTE","FINALISER LA TRAJECTOIRE"
"TID_STATUS_MINING_SECTOR","Secteur de forage"
"TID_STATUS_MINING_SINGLE","Forage"
"TID_STATUS_MINING","Secteur de forage {0} de {1}"
"TID_STATUS_LOADING_ARTIFACT","Chargement de l'artéfact"
"TID_STATUS_LOADING_MULTIPLE_ARTIFACTS","Chargement de {0} artéfacts"
"TID_STATUS_DEPARTING","Départ vers {0}"
"TID_STATUS_MOVING","Déplacement vers {0}"
"TID_OBJ_EMPTY_SPACE","espace vide"
"TID_STATUS_DOCKED","Stationnement : {0}"
"TID_STATUS_DISABLED","<color>Indisponible</color>"
"TID_STATUS_REPAIRING","Réparation"
"TID_STATUS_DESTROYING_PLANET","Destruction planète"
"TID_STATUS_ACTIVATING_MODULE","Activer {0}"
"TID_STATUS_DRONE_EXPIRY","Expire dans {0}"
"TID_MULTIPLE_SHIPS_SELECTED","{0} vaisseaux sélectionnés"
"TID_STATUS_NOT_TRIGGERED","Non activée"
"TID_STATUS_TRIGGERING","Activation..."
"TID_OBJ_ACTION_VIEW_MISSION","SCANNER"
"TID_OBJ_ACTION_EXPLORE_SECTOR","DÉVOILER"
"TID_OBJ_ACTION_FINISH_NOW","TERMINER IMMÉDIATEMENT"
"TID_OBJ_ACTION_VIEW_RESEARCH","RECHERCHER"
"TID_OBJ_ACTION_CANCEL_BUILD","ANNULER CONSTRUCTION"
"TID_OBJ_CANCEL_BUILD_CONFIRM","Voulez-vous vraiment annuler la construction ? Vous récupérerez {0} % de son coût de fabrication."
"TID_OBJECT_NAME_WITH_LEVEL","{0} (Niveau {1})"
"TID_TRADE_STATION_NAME","STATION D'ÉCHANGE {0}"
"TID_PLANET_COLONIZED_BY","Colonisateur : {0}"
"TID_PLANET_NOT_COLONIZED","Non colonisée"
"TID_OBJECT_ACTION_UPGRADE","AMÉLIORER"
"TID_OBJECT_ACTION_CANCEL_DEPARTURE","ANNULER DÉPLACEMENT"
"TID_OBJECT_ACTION_FORCE_DEPARTURE","DÉPART IMMÉDIAT"
"TID_OBJECT_ACTION_COLONIZE","COLONISER"
"TID_OBJECT_ACTION_CLEAR_WAYPOINTS","SUPP. DERNIER PT DE VIRAGE"
"TID_OBJECT_ACTION_MOVE","DÉPLACER"
"TID_OBJECT_ACTION_ADD_WAYPOINT","AJOUTER PT DE VIRAGE"
"TID_OBJECT_ACTION_PLAYER_INFO","INFOS JOUEUR"
"TID_OBJECT_ACTION_VISIT_STAR","ALLER À L'ÉTOILE"
"TID_OBJECT_ACTION_TRADE_JOBS","CARGAISONS"
"TID_OBJECT_ACTION_ARTIFACTS","ARTÉFACTS"
"TID_OBJECT_ACTION_PRODUCTION","CONSTRUIRE"
"TID_OBJECT_ACTION_ACTIVATE","ACTIVER"
"TID_OBJECT_ACTION_DEACTIVATE","DÉSACTIVER"
"TID_OBJECT_ACTION_LINK","RELIER"
"TID_OBJECT_ACTION_UNLINK","SUPPRIMER LE LIEN"
"TID_OBJECT_ACTION_SHIP_UPGRADE","MODULES"
"TID_OBJECT_ACTION_USE_STARGATE","SAUTER"
"TID_OBJECT_ACTION_SPEEDUP_BUILDING_CONSTRUCTION","TERMINER"
"TID_OBJECT_ACTION_VIEW_ALLIANCE_STAR","ÉTOILE"
"TID_OBJECT_ACTION_FINISH_PLANET_UPGRADE","TERMINER"
"TID_CERBERUS_STATION_SPAWNING_IN","Création de combattants dans {0}"
"TID_OBJECT_ACTION_VIEW_DIPLOMACY_LINK","VOIR DIPLOMATIE"
"TID_OBJECT_ACTION_VIEW_RED_STAR_STATUS","ÉTAT DU SCANNER"
"TID_OBJECT_ACTION_INFO","INFOS"
"TID_OBJECT_INFO_UNDER_CONSTRUCTION","En construction"
"TID_OBJECT_INFO_UPGRADING_TO_LEVEL","Amélioration au niveau {0} en cours"
"TID_OBJECT_INFO_UPGRADING_SHIP_TO_LEVEL","Amélioration de {0} en cours..."
"TID_RESEARCHING","Recherche d'artéfact en cours..."
"TID_SCOUTING","Scan en cours..."
"TID_UNLOCK_SECTOR_CONFIRM","Commencer à scanner ce secteur ?"
"TID_CONFIRM_SECTOR_SPEEDUP","Terminer de scanner ce secteur ?"
"TID_WARP_HUB_LINKED","Relié"
"TID_WARP_HUB_NOT_LINKED","Non relié"
"TID_CR_ASTEROID_CONTAINS","Contient <quad class=''cr''> <color>{0}</color>."
"TID_ASTEROID_HYDROGEN_REMAINING","Il reste : <quad class=''fuel''> <color>{0}</color>"
"TID_SELECT_REVEAL_SECTOR","SÉLECTIONNEZ UN SECTEUR ADJACENT POUR LE DÉVOILER"
"TID_SECTOR_NOT_ADJACENT","Ce secteur n'est pas adjacent au scanner."
"TID_SECTOR_ALREADY_EXPLORED","Ce secteur a déjà été scanné."
"TID_SCANNER_BUSY","Vous devez attendre que le scanner termine son opération actuelle."
"TID_READY_TO_USE","Prêt(e) à être utilisé(e)"
"TID_RECHARGING","Rechargement..."
"TID_ACTIVE","Actif(ve)"
"TID_OBJECT_ACTION_PROGRAM_MINER","ÉTABLIR UNE TRAJECTOIRE DE FORAGE"
"TID_OBJECT_ACTION_SUMMON_FLAGSHIP","APPELER UN VAISSEAU AMIRAL"
"TID_DIPLOMACY_LINK_DLG_TITLE","STATION DIPLOMATIQUE"
"TID_DIPLOMACY_LINK_DLG_RECOMMENDED_PLAYERS_TAB","RECOMMANDÉS"
"TID_DIPLOMACY_LINK_DLG_FRIENDS_TAB","AMIS"
"TID_DIPLOMACY_DLG_EMPTY_PROMPT","Sélectionnez l'un des joueurs recommandés pour envoyer une requête de relations diplomatiques.\n\nVous pouvez également envoyer une requête à n'importe quel autre joueur depuis sa fenêtre de profil."
"TID_DIPLOMACTY_DLG_INCOMING_REQUEST_TEXT","REQUÊTES REÇUES"
"TID_DIPLOMACTY_DLG_OUTGOING_REQUEST_TEXT","REQUÊTES ENVOYÉES"
"TID_DIPLOMACY_DLG_CANCEL_REQUEST","ANNULER"
"TID_DIPLOMACTY_DLG_INCOMING_REQUEST_ACCEPT","ACCEPTER"
"TID_DIPLOMACTY_DLG_INCOMING_REQUEST_REJECT","REFUSER"
"TID_DIPLOMACTY_DLG_INCOMING_REQUEST_PLAYER_INFO","INFOS JOUEUR"
"TID_DIPLOMACY_DLG_LINKED_TO","Votre station est reliée à :"
"TID_DIPLOMACY_DLG_CONFIRM_END_RELATIONS","Voulez-vous vraiment mettre fin aux relations diplomatiques avec ce joueur ? Tous les vaisseaux retourneront à leurs systèmes principaux."
"TID_DIPLOMACY_DLG_REQUEST_BUTTON","REQUÊTE"
"TID_MSG_REQUEST_SENT","La requête de diplomatie a été envoyée."
"TID_MSG_REQUEST_OTHER_PLAYER_SLOTS_FULL","Impossible d'envoyer la requête, les centres diplomatiques du joueur sont pleins."
"TID_MSG_REQUEST_OTHER_PLAYER_INBOX_FULL","Impossible d'envoyer la requête, la boîte de réception du joueur est pleine."
"TID_MSG_REQUEST_ALREADY_WAITING_FOR_RESPONSE","Impossible d'envoyer la requête, vous attendez déjà une réponse de la part de ce joueur."
"TID_DIPLOMACY_LINK_DLG_NO_RECOMMENDED_PLAYERS","Aucun joueur disponible"
"TID_OFFLINE_REPORT_DLG_TITLE","RAPPORT DE PROGRESSION"
"TID_OFFLINE_REPORT_DLG_LAST_LOGIN","Dernier enregistrement : il y a {0}"
"TID_OFFLINE_SECTION_TITLE_RESOURCES_COLLECTED","RESSOURCES"
"TID_OFFLINE_REPORT_DLG_CR_FROM_SHIPMENTS","+{0} crédits par livraison de cargaison"
"TID_OFFLINE_REPORT_DLG_FUEL_FROM_SHIPMENTS","+{0} d'hydrogène par forage"
"TID_OFFLINE_REPORT_DLG_CR_FROM_TAX","+{0} crédits des cargaisons livrées par les partenaires diplomatiques"
"TID_OFFLINE_SECTION_TITLE_SUPERNOVA","L'ÉTOILE EST DEVENUE UNE SUPERNOVA"
"TID_OFFLINE_SECTION_SUPERNOVA_VIEW","VOIR"
"TID_OFFLINE_REPORT_DLG_DISMISS_BUTTON","FERMER"
"TID_OFFLINE_REPORT_DLG_PLANET_UPGRADED","{0} est désormais une planète de niveau {1}"
"TID_OFFLINE_REPORT_SHIP_LOST","VAISSEAU PERDU"
"TID_MISSING_RES_DLG_NOT_ENOUGH_CR_TITLE","CRÉDITS INSUFFISANTS"
"TID_MISSING_RES_DLG_BUY_MISSING_CR","Acheter les <quad class=''cr''> <color>{0}</color> manquants ?"
"TID_MISSING_RES_DLG_NOT_ENOUGH_FUEL_TITLE","HYDROGÈNE INSUFFISANT"
"TID_MISSING_RES_DLG_BUY_MISSING_FUEL","Acheter les <quad class=''fuel''><color>{0}</color> manquants ?"
"TID_NOT_ENOUGH_CRYSTALS_DLG_TITLE","CRISTAUX INSUFFISANTS"
"TID_NOT_ENOUGH_CRYSTALS_BUY_MORE_PROMPT","Vous pouvez acheter des cristaux supplémentaires au magasin"
"TID_NOT_ENOUGH_CRYSTALS_ENTER_STORE_BUTTON","ALLER AU MAGASIN"
"TID_PURCHASES_DISABLED","Achats désactivés dans la version alpha"
"TID_PURCHASING_FAILED_DISABLED","Les achats sont désactivés dans les paramètres de votre téléphone."
"TID_PURCHASING_FAILED_NO_PRODUCTS_FOUND","Achats indisponibles : Aucun produit trouvé"
"TID_PURCHASING_FAILED_UNKNOWN_GAME","Achats indisponibles : App inconnue"
"TID_PURCHASING_NOT_INITIALIZED","Les achats ne sont pas encore disponibles, veuillez réessayer plus tard."
"TID_PURCHASE_IN_PROGRESS","Une commande est déjà en cours, veuillez attendre qu'elle soit traitée."
"TID_PURCHASE_FAIL_EXISTING_PENDING","Échec de l'achat : Un achat précédent est en cours de traitement."
"TID_PURCHASE_FAIL_PAYMENTDECLINED","Échec de l'achat : Paiement refusé"
"TID_PURCHASE_FAIL_PRODUCTUNAVAILABLE","Échec de l'achat : Produit indisponible"
"TID_PURCHASE_FAIL_PURCHASINGUNAVAILABLE","Échec de l'achat : Achat indisponible"
"TID_PURCHASE_FAIL_SIGNATUREINVALID","Échec de l'achat : Signature invalide"
"TID_PURCHASE_FAIL_USERCANCELLED","Échec de l'achat : Annulé par l'utilisateur"
"TID_PURCHASE_FAIL_UNKNOWN","Échec de l'achat : Raison inconnue"
"TID_PURCHASE_STEAM_NO_OVERLAY","L'interface superposable (overlay) de Steam doit être activée pour pouvoir réaliser des achats."
"TID_PURCHASE_OFFER_EXPIRED","Cette offre n'est plus valable"
"TID_SETTINGS_DLG_TITLE","PARAMÈTRES"
"TID_SETTINGS_DLG_ACCOUNT","COMPTE"
"TID_SETTINGS_DLG_NOT_SIGNED_IN","Non connecté(e)"
"TID_SETTINGS_DLG_NOT_SIGNED_IN_APPLE","Veuillez vous connecter à GameCenter pour sauvegarder votre progression et accéder à votre compte depuis un autre iPhone ou iPad."
"TID_SETTINGS_DLG_NOT_SIGNED_IN_GOOGLE","Veuillez vous connecter à Google Play Jeux pour sauvegarder votre progression et accéder à votre compte depuis un autre appareil Android."
"TID_SETTINGS_DLG_SIGN_IN","Connexion"
"TID_SETTINGS_DLG_SIGN_OUT","Déconnexion"
"TID_SETTINGS_DLG_CONTACT_SUPPORT","Aide et assistance"
"TID_SETTINGS_DLG_LINK_DEVICE","Associer un autre appareil"
"TID_LINK_DEVICE_ERR_SIGN_GP","Vous devez vous connecter à Google Play pour pouvoir associer un autre appareil."
"TID_LINK_DEVICE_ERR_SIGN_GC","Vous devez vous connecter à GameCenter pour pouvoir associer un autre appareil."
"TID_SETTINGS_FULLSCREEN","Plein écran"
"TID_SETTINGS_DLG_CREDITS","Crédits"
"TID_CREDITS_SCREEN_SPECIAL_THANKS","REMERCIEMENTS"
"TID_CREDITS_SCREEN_DESIGN_SECTION","INTERFACE & DESIGN DE LA MARQUE"
"TID_CREDITS_SCREEN_FOOTER","(c) 2016-2020 Parallel Space Inc. Tous droits réservés"
"TID_CREDITS_PC_MUSIC","Musique originale composée par\nWinifred Phillips\n\nMusique produite par Winnie Waldron"
"TID_SETTINGS_SUPPORT_EMAIL_HEADER","Requête d'assistance dans le jeu"
"TID_SETTINGS_SUPPORT_EMAIL_BODY1","Décrivez votre problème ci-dessous :"
"TID_SETTINGS_SUPPORT_EMAIL_BODY2","Veuillez ne pas effacer le contenu sous cette ligne."
"TID_SETTINGS_DLG_MUSIC","Musique"
"TID_SETTINGS_DLG_BATTERY_SAVER","Économie d'énergie"
"TID_SETTINGS_DLG_LANDSCAPE","Mode paysage"
"TID_HIGH_QUALITY_RENDERING","Rendu de haute qualité"
"TID_SETTINGS_DLG_SFX","Bruitages"
"TID_SETTINGS_DLG_BTN_PRIVACY","Politique de confidentialité"
"TID_SETTINGS_DLG_BTN_TERMS","Conditions d'utilisation"
"TID_SETTINGS_DLG_SIGN_IN_TO_GAMECENTER","Connectez-vous à GameCenter avant de lancer le jeu pour sauvegarder votre progression et jouer depuis plusieurs appareils."
"TID_SETTINGS_DLG_SIGN_IN_TO_GOOGLE_PLAY","Connectez-vous à Google Play Jeux pour sauvegarder votre progression et jouer depuis plusieurs appareils."
"TID_SETTINGS_DLG_ACCOUNT_STATUS_SYNCED","Votre progression est en cours de sauvegarde."
"TID_SETTINGS_DLG_LANGUAGE","Changer de langue"
"TID_SETTINGS_QUIT_GAME","Quitter le jeu"
"TID_SETTINGS_DLG_RATE_US","Noter Hades' Star"
"TID_LANDSCAPE_WARNING","Le mode paysage est encore à l'état expérimental et risque de rencontrer quelques problèmes. Son utilisation n'est recommandée que sur les plus grands appareils comme les tablettes."
"TID_LANDSCAPE_CONFIRM","Voulez-vous vraiment changer l'orientation de l'écran ? Le jeu devra redémarrer."
"TID_UNLINK_STEAM","Réinitialiser le jeu"
"TID_UNLINK_STEAM_DONE","Vous allez maintenant quitter le jeu. Veuillez relancer Hades' Star en utilisant Steam afin de commencer à jouer sur votre nouvelle étoile."
"TID_UNLINK_STEAM_PROMPT_1","Cette action supprimera la totalité de votre progression sur Steam et commencera une nouvelle partie avec votre compte Steam actuel. Vous perdrez définitivement l'accès à ce jeu."
"TID_UNLINK_STEAM_PROMPT_2","Vous ne pourrez pas transférer de ressources vers la nouvelle partie, y compris les ressources obtenues grâce à des achats intégrés."
"TID_UNLINK_STEAM_PROMPT_3","Seule votre progression sur Steam sera réinitialisée. Si vous avez associé ce jeu à d'autres plateformes, vous pourrez toujours y accéder depuis celles-ci. Il est impossible de recommencer le jeu depuis d'autres plateformes. Pour plus d'informations, consultez le lien AIDE ET ASSISTANCE dans la fenêtre PARAMÈTRES."
"TID_UNLINK_STEAM_PROMPT_4","C'est votre dernière confirmation. Si vous continuez, votre partie actuelle sera perdue."
"TID_UNLINK_STEAM_PROMPT_TOGGLE","Je comprends et je souhaite continuer."
"TID_SETTINGS_SCREEN_RES","Résolution"
"TID_RESOLUTION_DIALOG_TITLE","CHOIX DE LA RÉSOLUTION"
"TID_CURRENT_RESOLUTION","Résolution actuelle :\n{0} x {1}"
"TID_SETTINGS_DLG_NEWSLETTER","Newsletter"
"TID_LANG_DLG_TITLE","CHOIX DE LA LANGUE"
"TID_CHANGE_LANGUAGE_CONFIRM","Voulez-vous vraiment changer la langue ? Le jeu devra redémarrer."
"TID_LINK_DEVICE_DLG_TITLE","ASSOCIER UN AUTRE APPAREIL"
"TID_LINK_DEVICE_DLG_FIRSTPAGE_DESCR","Utilisez cette page si vous voulez accéder à votre compte depuis un autre appareil.\n\nSur quel appareil êtes-vous actuellement ?"
"TID_LINK_DEVICE_DLG_FIRSTPAGE_OLD_DEVICE_BUTTON","Ceci est l'ANCIEN appareil"
"TID_LINK_DEVICE_DLG_FIRSTPAGE_NEW_DEVICE_BUTTON","Ceci est le NOUVEL appareil"
"TID_LINK_DEVICE_DLG_PLATFORM_SELECTION_PROMPT","À quel type de nouvel appareil voulez-vous associer votre compte ?"
"TID_LINK_DEVICE_TYPE_IOS","iPhone ou iPad"
"TID_LINK_DEVICE_TYPE_ANDROID","Android"
"TID_LINK_DEVICE_TYPE_PC_OR_MAC","PC ou Mac"
"TID_LINK_DEVICE_TYPE_OTHER","Autre"
"TID_LINK_DEVICE_DLG_INFO_ANDROID","Pour jouer sur plusieurs appareils Android, assurez-vous de vous connecter à votre compte Google dans la fenêtre de paramètres.\n\nConnectez-vous au même compte Google sur le nouvel appareil. Il vous sera demandé si vous souhaitez changer de compte. Sélectionnez OK et votre progression sera synchronisée."
"TID_LINK_DEVICE_DLG_INFO_IOS","Pour jouer sur plusieurs appareils iOS, assurez-vous de vous connecter d'abord à GameCenter.\n\nConnectez-vous à GameCenter sur le nouvel appareil avant de lancer le jeu. Il vous sera demandé si vous souhaitez changer de compte. Sélectionnez OK et votre progression sera synchronisée."
"TID_LINK_DEVICE_DLG_INFO_STEAM","Vous pouvez accéder à votre jeu depuis n'importe quel PC ou Mac sur lequel Steam est installé. Il vous suffit de vous connecter à votre compte Steam et de lancer le jeu."
"TID_LINK_DEVICE_ENTER_CODE_PAGE_PROMPT","Entrez le code d'association :"
"TID_LINK_DEVICE_ENTER_CODE_PAGE_HINT","Pour obtenir un code d'association, ouvrez la fenêtre des paramètres sur votre ancien appareil, sélectionnez Associer un appareil puis « Ceci est l'ANCIEN appareil »"
"TID_LINK_DEVICE_DLG_VIEW_CODE_PROMPT","Laissez cet écran ouvert. Sur le nouvel appareil, ouvrez l'écran d'association et sélectionnez « Ceci est le NOUVEL appareil ».\n\nPuis entrez ce code :"
"TID_LINK_DEVICE_DLG_CODE_EXPIRES","Le code expire dans : "
"TID_MSG_DEVICE_LINK_CODE_NOT_FOUND","Code d'association introuvable, veuillez réessayer."
"TID_MSG_ACCOUNT_ALREADY_LINKED","Ce compte est déjà associé."
"TID_MSG_CANT_LINK_NOT_LOGGEDIN","Association impossible, non connecté(e)"
"TID_MSG_ERROR_GENERATING_CODE","Erreur de création du code d'association"
"TID_LINK_DEVICE_DLG_SUBMIT_CODE_BTN","ENVOYER"
"TID_LINK_DEVICE_WARNING","Votre partie actuelle (<color>{0}</color>, niveau <color>{1}</color>) sera perdue.\n\nVoulez-vous vraiment continuer et Associer un autre appareil ?"
"TID_CORP_DIALOG_TITLE","CORPORATIONS"
"TID_CORP_TAB_MY_CORP","MA CORPORATION"
"TID_CORP_TAB_OTHER_CORP","INFOS CORPORATION"
"TID_CORP_TAB_SEARCH_CORP","SUGGESTIONS"
"TID_CORP_TAB_SEARCH_NEW","RECHERCHE"
"TID_CORP_TAB_CREATE_CORP","CRÉER"
"TID_CORP_CREATE_BUTTON","CRÉER"
"TID_CORP_APPLY_CHANGES_BUTTON","APPLIQUER"
"TID_HUD_CORP_NAME_TOO_SHORT","Ce nom de corporation est trop court."
"TID_CORP_NAME_LABEL","NOM"
"TID_CORP_DESCR_LABEL","DESCRIPTION"
"TID_CORP_JOIN_TYPE_LABEL","ACCÈS"
"TID_CORP_REGION_LABEL","RÉGION"
"TID_CORP_MININFLUENCE_LABEL","INFLUENCE REQUISE"
"TID_CORP_INFO_MININFLUENCE_VAL","INFLUENCE REQUISE : {0}"
"TID_CORP_INFO_WS_WINS","Victoire(s) sur les étoiles blanches : {0}"
"TID_CORP_SELECT_REGION","SÉLECTIONNEZ UNE RÉGION"
"TID_RECOMMENDED_CORPS_REGION","RÉGION :"
"TID_NO_RECOMMENDED_FOUND","Aucune corporation recommandée trouvée.\n\nEssayez de sélectionner une autre région."
"TID_CORP_TYPE_OPEN","OUVERT À TOUS"
"TID_CORP_TYPE_REQUEST","SUR REQUÊTE"
"TID_CORP_TYPE_CLOSED","FERMÉ"
"TID_CORP_EMBLEM_LABEL","EMBLÈME"
"TID_ALLIANCE_ITEM_MEMBERS_COUNT","{0} membres"
"TID_ALLIANCE_ITEM_VIEW","VOIR"
"TID_CORP_DIALOG_EDIT","ÉDITER"
"TID_CORP_DIALOG_LEAVE","QUITTER"
"TID_CORP_LEAVE_WS_WARNING","Si vous quittez la corporation alors que vous êtes en train de participer à une Étoile blanche, vous pourriez perdre les récompenses d'Étoiles blanches, même si vous revenez plus tard. Confirmer ?"
"TID_CORP_DIALOG_JOIN","REJOINDRE"
"TID_CORP_DIALOG_SEND_MESSAGE","MESSAGE"
"TID_CORP_LEAVE_CONFIRM","Voulez-vous vraiment quitter cette corporation ?"
"TID_CORP_EDIT_BADGE","ÉDITER"
"TID_CORP_EDIT_BADGE_DONE","APPLIQUER"
"TID_CORP_EDIT_BADGE_SYMBOL","SYMBOLE"
"TID_CORP_EDIT_BADGE_SHAPE","FORME"
"TID_CORP_EDIT_BADGE_COLOR1","COULEUR 1"
"TID_CORP_EDIT_BADGE_COLOR2","COULEUR 2"
"TID_CORP_SEND_MESSAGE_TITLE","ENVOYER UN MESSAGE"
"TID_CORP_SEND_MESSAGE_HINT","Entrez un message à envoyer à tous les membres de la corporation :"
"TID_CORP_MESSAGE_ERROR_TOO_SHORT","Message trop court"
"TID_CORP_MESSAGE_ERROR_TOO_LONG","Message trop long"
"TID_CORP_MESSAGE_SENT","Message envoyé"
"TID_CORP_SEARCH_NAME_CONTAINS","CONTIENT LE NOM"
"TID_CORP_SEARCH_INFLUENCE_RANGE","INFLUENCE"
"TID_CORP_SEARCH_MEMBERS_RANGE","MEMBRES"
"TID_CORP_SEARCH_RECENT_ACTIVITY","ACTIVITÉ RÉCENTE"
"TID_CORP_BUTTON_SEARCH","RECHERCHE"
"TID_CORP_NO_SEARCH_RESULTS_FOUND","Aucun résultat trouvé."
"TID_CORP_REGION_ANY","TOUS"
"TID_CORP_LEVEL","Corporation niveau {0}"
"TID_INACTIVITY_TOLERANCE","TOLÉRANCE À L'INACTIVITÉ"
"TID_INACTIVITY_TOLERANCE_NONE","Autoriser l'inactivité"
"TID_INACTIVITY_RESET_WARNING","Si les paramètres de tolérance à l'inactivité sont modifiés, le minuteur d'inactivité sera réinitialisé pour tous les membres de la corporation. Voulez-vous vraiment continuer ?"
"TID_PLAYER_INFO_DLG_TAB_EMPIRE_OVERVIEW","VOTRE EMPIRE"
"TID_SHIP_PLANET_PLAYER_RENAME_BUTTON","Renommer"
"TID_PLAYER_INFO_XP_TITLE","NIVEAU D'EXP"
"TID_PLAYER_INFO_XP_DESCR","Le niveau d'EXP indique la progression générale d'un joueur dans la galaxie. Livrer des cargaisons et améliorer des planètes augmentent le niveau d'EXP."
"TID_PLAYER_INFO_INFLUENCE_TITLE","INFLUENCE"
"TID_PLAYER_INFO_INFLUENCE_DESCR","L'influence indique la capacité opérationnelle d'un joueur. L'influence peut être gagnée (ou perdue) en participant à des missions d'étoile rouge."
"TID_PLAYER_INFO_DLG_TAB_ACHIEVEMENTS","EXPLOITS"
"TID_PLAYER_INFO_CORP_NONE","AUCUNE"
"TID_PLAYER_INFO_CORP_VIEW","VOIR"
"TID_PLAYER_INFO_DLG_CREDIT_INCOME","REVENUS ET DÉPENSES DE CRÉDITS"
"TID_PLAYER_INFO_DLG_HYDRO_INCOME","REVENUS ET DÉPENSES D'HYDROGÈNE"
"TID_ACHIEVEMENT_COMPLETE","Cet exploit a été accompli"
"TID_PLAYER_INFO_SECTION_BADGES","CITATIONS"
"TID_ACHIEVEMENT_CLAIM_REWARD","RÉCUPÉRER"
"TID_ACHIEVEMENT_REWARD_LABEL","RÉCOMPENSES :"
"TID_ACHIEVEMENT_REWARD_XP_LABEL","EXP :"
"TID_MODULE_BLUEPRINTS_LIST_CATEGORY_WEAPONS","ARMES"
"TID_MODULE_BLUEPRINTS_LIST_CATEGORY_SHIELDS","BOUCLIERS"
"TID_MODULE_BLUEPRINTS_LIST_CATEGORY_TRADE","ÉCHANGE"
"TID_MODULE_BLUEPRINTS_LIST_CATEGORY_MINING","FORAGE"
"TID_MODULE_BLUEPRINTS_LIST_CATEGORY_SUPPORT","SOUTIEN"
"TID_MODULE_BLUEPRINT_POPUP_MAX_LEVEL","Niveau max : {0}"
"TID_MODULE_CANT_UPGRADE_NOT_ENOUGH_BLUEPRINTS","Vous devez récupérer plus de plans avant de pouvoir augmenter le niveau maximum de ce module."
